Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;10,5665; Device
1;16,0818; 18/10/2021 17:05:56
2;16,0818;H;0;1,5;0;1;0;0;0;0;0;0
2;16,0818;L;0;1;0;1;0;0;0;0;0;0
2;16,0818;R;0;1;0;1;0;0;0;0;0;0
3;34,4687;H;0;1,5;0;1;0;0;0;0;0;0
3;34,4687;L;0;1;0;1;0;0;0;0;0;0
3;34,4687;R;0;1;0;1;0;0;0;0;0;0
4;54,481;H;0;1,5;0;1;0;0;0;0;0;0
4;54,481;L;35,381;0,702;25,129;0,8380968;0,424049;-0,2180252;0,2650306;55,72609;345,5337;27,42
4;54,481;R;0;1;0;1;0;0;0;0;0;0
5;76,2644;H;0;1,5;0;1;0;0;0;0;0;0
5;76,2644;L;35,381;0,702;25,129;0,8380968;0,424049;-0,2180252;0,2650306;55,72609;345,5337;27,42
5;76,2644;R;0;1;0;1;0;0;0;0;0;0
6;94,4764;H;0;1,5;0;1;0;0;0;0;0;0
6;94,4764;L;35,381;0,702;25,129;0,8380968;0,424049;-0,2180252;0,2650306;55,72609;345,5337;27,42
6;94,4764;R;0;1;0;1;0;0;0;0;0;0
7;116,1825;H;0;1,5;0;1;0;0;0;0;0;0
7;116,1825;L;35,381;0,702;25,129;0,8380968;0,424049;-0,2180252;0,2650306;55,72609;345,5337;27,42
7;116,1825;R;0;1;0;1;0;0;0;0;0;0
8;134,5393;H;0;1,5;0;1;0;0;0;0;0;0
8;134,5393;L;35,381;0,702;25,129;0,8380968;0,424049;-0,2180252;0,2650306;55,72609;345,5337;27,42
8;134,5393;R;0;1;0;1;0;0;0;0;0;0
9;154,4062;H;0;1,5;0;1;0;0;0;0;0;0
9;154,4062;L;35,381;0,702;25,129;0,8380968;0,424049;-0,2180252;0,2650306;55,72609;345,5337;27,42
9;154,4062;R;0;1;0;1;0;0;0;0;0;0
10;173,8594;H;0;1,5;0;1;0;0;0;0;0;0
10;173,8594;L;35,381;0,702;25,129;0,8380968;0,424049;-0,2180252;0,2650306;55,72609;345,5337;27,42
10;173,8594;R;0;1;0;1;0;0;0;0;0;0
