Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;10,5196; Device
1;17,0245; 11/05/2021 05:44:53 p, m,
2;17,0245;H;0;1,5;0;1;0;0;0;0;0;0
2;17,0245;L;0;1;0;1;0;0;0;0;0;0
2;17,0245;R;0;1;0;1;0;0;0;0;0;0
3;38,1093;H;0;1,5;0;1;0;0;0;0;0;0
3;38,1093;L;0;1;0;1;0;0;0;0;0;0
3;38,1093;R;0;1;0;1;0;0;0;0;0;0
4;57,1374;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
4;57,1374;L;0;1;0;1;0;0;0;0;0;0
4;57,1374;R;0;1;0;1;0;0;0;0;0;0
5;77,2586;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
5;77,2586;L;0;1;0;1;0;0;0;0;0;0
5;77,2586;R;0;1;0;1;0;0;0;0;0;0
6;96,8759;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
6;96,8759;L;0;1;0;1;0;0;0;0;0;0
6;96,8759;R;0;1;0;1;0;0;0;0;0;0
7;118,57;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
7;118,57;L;0;1;0;1;0;0;0;0;0;0
7;118,57;R;0;1;0;1;0;0;0;0;0;0
8;137,1508;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
8;137,1508;L;0;1;0;1;0;0;0;0;0;0
8;137,1508;R;0;1;0;1;0;0;0;0;0;0
9;157,1943;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
9;157,1943;L;0;1;0;1;0;0;0;0;0;0
9;157,1943;R;0;1;0;1;0;0;0;0;0;0
10;176,8941;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
10;176,8941;L;0;1;0;1;0;0;0;0;0;0
10;176,8941;R;0;1;0;1;0;0;0;0;0;0
11;197,4572;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
11;198,9754;L;0;1;0;1;0;0;0;0;0;0
11;198,9754;R;0;1;0;1;0;0;0;0;0;0
12;217,5331;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
12;217,5331;L;0;1;0;1;0;0;0;0;0;0
12;217,5331;R;0;1;0;1;0;0;0;0;0;0
13;237,1616;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
13;237,1616;L;0;1;0;1;0;0;0;0;0;0
13;237,1616;R;0;1;0;1;0;0;0;0;0;0
14;258,7438;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
14;258,7438;L;0;1;0;1;0;0;0;0;0;0
14;258,7438;R;0;1;0;1;0;0;0;0;0;0
15;278,3;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
15;278,3;L;0;1;0;1;0;0;0;0;0;0
15;278,3;R;0;1;0;1;0;0;0;0;0;0
16;296,9084;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
16;296,9084;L;0;1;0;1;0;0;0;0;0;0
16;296,9084;R;0;1;0;1;0;0;0;0;0;0
17;317,5187;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
17;317,5187;L;0;1;0;1;0;0;0;0;0;0
17;317,5187;R;0;1;0;1;0;0;0;0;0;0
18;337,0989;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
18;337,0989;L;0;1;0;1;0;0;0;0;0;0
18;337,0989;R;0;1;0;1;0;0;0;0;0;0
19;358,1879;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
19;358,1879;L;0;1;0;1;0;0;0;0;0;0
19;358,1879;R;0;1;0;1;0;0;0;0;0;0
20;377,7663;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
20;377,7663;L;0;1;0;1;0;0;0;0;0;0
20;377,7663;R;0;1;0;1;0;0;0;0;0;0
21;398,3436;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
21;398,3436;L;0;1;0;1;0;0;0;0;0;0
21;398,3436;R;0;1;0;1;0;0;0;0;0;0
22;416,9161;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
22;416,9161;L;0;1;0;1;0;0;0;0;0;0
22;416,9161;R;0;1;0;1;0;0;0;0;0;0
23;437,5002;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
23;437,5002;L;0;1;0;1;0;0;0;0;0;0
23;437,5002;R;0;1;0;1;0;0;0;0;0;0
24;456,5495;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
24;456,5495;L;0;1;0;1;0;0;0;0;0;0
24;456,5495;R;0;1;0;1;0;0;0;0;0;0
25;477,0848;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
25;477,0848;L;0;1;0;1;0;0;0;0;0;0
25;477,0848;R;0;1;0;1;0;0;0;0;0;0
26;497,2017;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
26;497,2017;L;0;1;0;1;0;0;0;0;0;0
26;497,2017;R;0;1;0;1;0;0;0;0;0;0
27;518,3527;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
27;518,3527;L;0;1;0;1;0;0;0;0;0;0
27;518,3527;R;0;1;0;1;0;0;0;0;0;0
28;536,4615;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
28;536,4615;L;0;1;0;1;0;0;0;0;0;0
28;536,4615;R;0;1;0;1;0;0;0;0;0;0
29;557,5094;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
29;557,5094;L;0;1;0;1;0;0;0;0;0;0
29;557,5094;R;0;1;0;1;0;0;0;0;0;0
30;577,5737;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
30;577,5737;L;0;1;0;1;0;0;0;0;0;0
30;577,5737;R;0;1;0;1;0;0;0;0;0;0
31;596,6504;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
31;596,6504;L;0;1;0;1;0;0;0;0;0;0
31;596,6504;R;0;1;0;1;0;0;0;0;0;0
32;618,2846;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
32;618,2846;L;0;1;0;1;0;0;0;0;0;0
32;618,2846;R;0;1;0;1;0;0;0;0;0;0
33;636,8881;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
33;636,8881;L;0;1;0;1;0;0;0;0;0;0
33;636,8881;R;0;1;0;1;0;0;0;0;0;0
34;656,9269;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
34;656,9269;L;0;1;0;1;0;0;0;0;0;0
34;656,9269;R;0;1;0;1;0;0;0;0;0;0
35;677,551;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
35;677,551;L;0;1;0;1;0;0;0;0;0;0
35;677,551;R;0;1;0;1;0;0;0;0;0;0
36;698,213;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
36;698,213;L;0;1;0;1;0;0;0;0;0;0
36;698,213;R;0;1;0;1;0;0;0;0;0;0
37;717,2473;H;35,211;1,47;24,646;-0,04001821;0,06903141;-0,05202368;0,995453;5,626848;8,180059;185,0069
