Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;0; Device
1;10,4628; 04/02/2022 9:51:06
2;10,4628;H;0;1,5;0;1;0;0;0;0;0;0
2;10,4628;L;0;1;0;1;0;0;0;0;0;0
2;10,4628;R;0;1;0;1;0;0;0;0;0;0
3;28,798;H;0;1,5;0;1;0;0;0;0;0;0
3;28,798;L;0;1;0;1;0;0;0;0;0;0
3;28,798;R;0;1;0;1;0;0;0;0;0;0
4;48,5545;H;0;1,5;0;1;0;0;0;0;0;0
4;48,5545;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
4;48,5545;R;0;1;0;1;0;0;0;0;0;0
5;69,1867;H;0;1,5;0;1;0;0;0;0;0;0
5;69,1867;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
5;69,1867;R;0;1;0;1;0;0;0;0;0;0
6;88,2478;H;0;1,5;0;1;0;0;0;0;0;0
6;88,2478;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
6;88,2478;R;0;1;0;1;0;0;0;0;0;0
7;108,0678;H;0;1,5;0;1;0;0;0;0;0;0
7;108,0678;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
7;108,0678;R;0;1;0;1;0;0;0;0;0;0
8;129,5965;H;0;1,5;0;1;0;0;0;0;0;0
8;129,5965;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
8;129,5965;R;0;1;0;1;0;0;0;0;0;0
9;148,9815;H;0;1,5;0;1;0;0;0;0;0;0
9;148,9815;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
9;148,9815;R;0;1;0;1;0;0;0;0;0;0
10;169,1015;H;0;1,5;0;1;0;0;0;0;0;0
10;169,1015;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
10;169,1015;R;0;1;0;1;0;0;0;0;0;0
11;189,1724;H;0;1,5;0;1;0;0;0;0;0;0
11;189,1724;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
11;189,1724;R;0;1;0;1;0;0;0;0;0;0
12;208,9466;H;0;1,5;0;1;0;0;0;0;0;0
12;208,9466;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
12;208,9466;R;0;1;0;1;0;0;0;0;0;0
13;229,0711;H;0;1,5;0;1;0;0;0;0;0;0
13;229,0711;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
13;229,0711;R;0;1;0;1;0;0;0;0;0;0
14;247,7113;H;0;1,5;0;1;0;0;0;0;0;0
14;247,7113;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
14;247,7113;R;0;1;0;1;0;0;0;0;0;0
15;268,7216;H;0;1,5;0;1;0;0;0;0;0;0
15;268,7216;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
15;268,7216;R;0;1;0;1;0;0;0;0;0;0
16;288,857;H;0;1,5;0;1;0;0;0;0;0;0
16;288,857;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
16;288,857;R;0;1;0;1;0;0;0;0;0;0
17;308,8844;H;0;1,5;0;1;0;0;0;0;0;0
17;308,8844;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
17;308,8844;R;0;1;0;1;0;0;0;0;0;0
18;328,5413;H;0;1,5;0;1;0;0;0;0;0;0
18;328,5413;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
18;328,5413;R;0;1;0;1;0;0;0;0;0;0
19;348,7082;H;0;1,5;0;1;0;0;0;0;0;0
19;348,7082;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
19;348,7082;R;0;1;0;1;0;0;0;0;0;0
20;368,7576;H;0;1,5;0;1;0;0;0;0;0;0
20;368,7576;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
20;368,7576;R;0;1;0;1;0;0;0;0;0;0
21;388,8419;H;0;1,5;0;1;0;0;0;0;0;0
21;388,8419;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
21;388,8419;R;0;1;0;1;0;0;0;0;0;0
22;410,0606;H;0;1,5;0;1;0;0;0;0;0;0
22;410,0606;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
22;410,0606;R;0;1;0;1;0;0;0;0;0;0
23;428,2439;H;0;1,5;0;1;0;0;0;0;0;0
23;428,2439;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
23;428,2439;R;0;1;0;1;0;0;0;0;0;0
24;447,8387;H;0;1,5;0;1;0;0;0;0;0;0
24;447,8387;L;35,064;0,72;24,787;0,7948908;0,1509792;0,3319544;-0,4849333;34,19252;27,45066;305,8205
