Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;12,3783; Device
1;20,5792; 02/02/2022 11:10:41
2;20,5792;H;0;1,5;0;1;0;0;0;0;0;0
2;20,5792;L;0;1;0;1;0;0;0;0;0;0
2;20,5792;R;0;1;0;1;0;0;0;0;0;0
3;39,669;H;0;1,5;0;1;0;0;0;0;0;0
3;39,669;L;0;1;0;1;0;0;0;0;0;0
3;39,669;R;0;1;0;1;0;0;0;0;0;0
4;59,7844;H;0;1,5;0;1;0;0;0;0;0;0
4;59,7844;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
4;59,7844;R;0;1;0;1;0;0;0;0;0;0
5;80,1487;H;0;1,5;0;1;0;0;0;0;0;0
5;80,1487;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
5;80,1487;R;0;1;0;1;0;0;0;0;0;0
6;99,9361;H;0;1,5;0;1;0;0;0;0;0;0
6;99,9361;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
6;99,9361;R;0;1;0;1;0;0;0;0;0;0
7;119,068;H;0;1,5;0;1;0;0;0;0;0;0
7;119,068;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
7;119,068;R;0;1;0;1;0;0;0;0;0;0
8;141,019;H;0;1,5;0;1;0;0;0;0;0;0
8;141,019;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
8;141,019;R;0;1;0;1;0;0;0;0;0;0
9;159,5363;H;0;1,5;0;1;0;0;0;0;0;0
9;159,5363;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
9;159,5363;R;0;1;0;1;0;0;0;0;0;0
10;180,9021;H;0;1,5;0;1;0;0;0;0;0;0
10;180,9021;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
10;180,9021;R;0;1;0;1;0;0;0;0;0;0
11;199,7361;H;0;1,5;0;1;0;0;0;0;0;0
11;199,7361;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
11;199,7361;R;0;1;0;1;0;0;0;0;0;0
12;221,2156;H;0;1,5;0;1;0;0;0;0;0;0
12;221,2156;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
12;221,2156;R;0;1;0;1;0;0;0;0;0;0
13;238,569;H;0;1,5;0;1;0;0;0;0;0;0
13;238,569;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
13;238,569;R;0;1;0;1;0;0;0;0;0;0
14;260,13;H;0;1,5;0;1;0;0;0;0;0;0
14;260,13;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
14;260,13;R;0;1;0;1;0;0;0;0;0;0
15;279,8875;H;0;1,5;0;1;0;0;0;0;0;0
15;279,8875;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
15;279,8875;R;0;1;0;1;0;0;0;0;0;0
16;300,3561;H;0;1,5;0;1;0;0;0;0;0;0
16;300,3561;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
16;300,3561;R;0;1;0;1;0;0;0;0;0;0
17;320,1495;H;0;1,5;0;1;0;0;0;0;0;0
17;320,1495;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
17;320,1495;R;0;1;0;1;0;0;0;0;0;0
18;338,9473;H;0;1,5;0;1;0;0;0;0;0;0
18;338,9473;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
18;338,9473;R;0;1;0;1;0;0;0;0;0;0
19;360,7709;H;0;1,5;0;1;0;0;0;0;0;0
19;360,7709;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
19;360,7709;R;0;1;0;1;0;0;0;0;0;0
20;380,3506;H;0;1,5;0;1;0;0;0;0;0;0
20;380,3506;L;34,781;0,651;24,766;0,8600963;0,348039;0,2160242;-0,3040341;46,89071;13,53769;326,9575
20;380,3506;R;0;1;0;1;0;0;0;0;0;0
21;401,5414;H;0;1,5;0;1;0;0;0;0;0;0
