Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;0; Device
1;11,4705; 15/11/2021 18:25:54
2;11,4705;H;0;1,5;0;1;0;0;0;0;0;0
2;11,4705;L;0;1;0;1;0;0;0;0;0;0
2;11,4705;R;0;1;0;1;0;0;0;0;0;0
3;23,6228;H;0;1,5;0;1;0;0;0;0;0;0
3;23,6228;L;0;1;0;1;0;0;0;0;0;0
3;23,6228;R;0;1;0;1;0;0;0;0;0;0
4;44,0905;H;0;1,5;0;1;0;0;0;0;0;0
4;44,0905;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
4;44,0905;R;0;1;0;1;0;0;0;0;0;0
5;63,0569;H;0;1,5;0;1;0;0;0;0;0;0
5;63,0569;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
5;63,0569;R;0;1;0;1;0;0;0;0;0;0
6;83,7569;H;0;1,5;0;1;0;0;0;0;0;0
6;83,7569;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
6;83,7569;R;0;1;0;1;0;0;0;0;0;0
7;104,5173;H;0;1,5;0;1;0;0;0;0;0;0
7;104,5173;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
7;104,5173;R;0;1;0;1;0;0;0;0;0;0
8;124,218;H;0;1,5;0;1;0;0;0;0;0;0
8;124,218;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
8;124,218;R;0;1;0;1;0;0;0;0;0;0
9;143,9906;H;0;1,5;0;1;0;0;0;0;0;0
9;143,9906;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
9;143,9906;R;0;1;0;1;0;0;0;0;0;0
10;164,4186;H;0;1,5;0;1;0;0;0;0;0;0
10;164,4186;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
10;164,4186;R;0;1;0;1;0;0;0;0;0;0
11;184,1752;H;0;1,5;0;1;0;0;0;0;0;0
11;184,1752;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
11;184,1752;R;0;1;0;1;0;0;0;0;0;0
12;204,4962;H;0;1,5;0;1;0;0;0;0;0;0
12;204,4962;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
12;204,4962;R;0;1;0;1;0;0;0;0;0;0
13;223,006;H;0;1,5;0;1;0;0;0;0;0;0
13;223,006;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
13;223,006;R;0;1;0;1;0;0;0;0;0;0
14;245,1467;H;0;1,5;0;1;0;0;0;0;0;0
14;245,1467;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
14;245,1467;R;0;1;0;1;0;0;0;0;0;0
15;264,5167;H;0;1,5;0;1;0;0;0;0;0;0
15;264,5167;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
15;264,5167;R;0;1;0;1;0;0;0;0;0;0
16;283,8711;H;0;1,5;0;1;0;0;0;0;0;0
16;283,8711;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
16;283,8711;R;0;1;0;1;0;0;0;0;0;0
17;304,1051;H;0;1,5;0;1;0;0;0;0;0;0
17;304,1051;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
17;304,1051;R;0;1;0;1;0;0;0;0;0;0
18;323,7921;H;0;1,5;0;1;0;0;0;0;0;0
18;323,7921;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
18;323,7921;R;0;1;0;1;0;0;0;0;0;0
19;344,4523;H;0;1,5;0;1;0;0;0;0;0;0
19;344,4523;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
19;344,4523;R;0;1;0;1;0;0;0;0;0;0
20;363,3613;H;0;1,5;0;1;0;0;0;0;0;0
20;363,3613;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
20;363,3613;R;0;1;0;1;0;0;0;0;0;0
21;384,2533;H;0;1,5;0;1;0;0;0;0;0;0
21;384,2533;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
21;384,2533;R;0;1;0;1;0;0;0;0;0;0
22;404,9184;H;0;1,5;0;1;0;0;0;0;0;0
22;404,9184;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
22;404,9184;R;0;1;0;1;0;0;0;0;0;0
23;424,4241;H;0;1,5;0;1;0;0;0;0;0;0
23;424,4241;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
23;424,4241;R;0;1;0;1;0;0;0;0;0;0
24;444,1073;H;0;1,5;0;1;0;0;0;0;0;0
24;444,1073;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
24;444,1073;R;0;1;0;1;0;0;0;0;0;0
25;463,796;H;0;1,5;0;1;0;0;0;0;0;0
25;463,796;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
25;463,796;R;0;1;0;1;0;0;0;0;0;0
26;484,0027;H;0;1,5;0;1;0;0;0;0;0;0
26;484,0027;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
26;484,0027;R;0;1;0;1;0;0;0;0;0;0
27;504,04;H;0;1,5;0;1;0;0;0;0;0;0
27;504,04;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
27;504,04;R;0;1;0;1;0;0;0;0;0;0
28;522,9491;H;0;1,5;0;1;0;0;0;0;0;0
28;522,9491;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
28;522,9491;R;0;1;0;1;0;0;0;0;0;0
29;543,9463;H;0;1,5;0;1;0;0;0;0;0;0
29;543,9463;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
29;543,9463;R;0;1;0;1;0;0;0;0;0;0
30;564,8062;H;0;1,5;0;1;0;0;0;0;0;0
30;564,8062;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
30;564,8062;R;0;1;0;1;0;0;0;0;0;0
31;583,804;H;0;1,5;0;1;0;0;0;0;0;0
31;583,804;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
31;583,804;R;35,296;1,097;25,038;0,9947618;-0,04698874;-0,01799569;0,08897869;354,8201;357,4583;10,33768
32;603,0023;H;35,25;1,706;24,823;-0,002000034;0,04400075;-0,005000085;0,999017;0,5623289;5,045063;180,2542
32;603,0023;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
32;603,0023;R;35,296;1,097;25,038;0,9947618;-0,04698874;-0,01799569;0,08897869;354,8201;357,4583;10,33768
33;623,8721;H;35,25;1,706;24,823;-0,002000034;0,04400075;-0,005000085;0,999017;0,5623289;5,045063;180,2542
33;623,8721;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
33;623,8721;R;35,296;1,097;25,038;0,9947618;-0,04698874;-0,01799569;0,08897869;354,8201;357,4583;10,33768
34;643,1918;H;35,25;1,706;24,823;-0,002000034;0,04400075;-0,005000085;0,999017;0,5623289;5,045063;180,2542
34;643,1918;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
34;643,1918;R;35,296;1,097;25,038;0,9947618;-0,04698874;-0,01799569;0,08897869;354,8201;357,4583;10,33768
35;664,3524;H;35,25;1,706;24,823;-0,002000034;0,04400075;-0,005000085;0,999017;0,5623289;5,045063;180,2542
35;664,3524;L;35,117;1,083;25,047;0,9989051;0,002999715;-0,03199696;-0,03399677;0,2187143;356,3232;356,0945
35;664,3524;R;35,296;1,097;25,038;0,9947618;-0,04698874;-0,01799569;0,08897869;354,8201;357,4583;10,33768
36;683,8992;H;35,25;1,706;24,823;-0,002000034;0,04400075;-0,005000085;0,999017;0,5623289;5,045063;180,2542
36;683,8992;L;35,116;1,082;25,047;0,9988357;0,003999342;-0,03399441;-0,03399441;0,3253347;356,0904;356,0904
36;683,8992;R;35,296;1,097;25,038;0,9947618;-0,04698874;-0,01799569;0,08897869;354,8201;357,4583;10,33768
37;703,732;H;35,25;1,706;24,823;-0,002000034;0,04400075;-0,005000085;0,999017;0,5623289;5,045063;180,2542
37;703,732;L;35,116;1,082;25,047;0,9988357;0,003999342;-0,03399441;-0,03399441;0,3253347;356,0904;356,0904
37;703,732;R;35,296;1,097;25,038;0,9948254;-0,04599193;-0,01699702;0,08898439;354,9237;357,5832;10,32984
38;724,086;H;35,25;1,706;24,824;-0,00200013;0,0430028;-0,00400026;0,9990649;0,4481159;4,9303;180,2487
38;724,086;L;35,116;1,082;25,047;0,9988357;0,003999342;-0,03399441;-0,03399441;0,3253347;356,0904;356,0904
38;724,086;R;35,296;1,097;25,038;0,9948254;-0,04599193;-0,01699702;0,08898439;354,9237;357,5832;10,32984
39;743,8602;H;35,25;1,706;24,824;-0,00200013;0,0430028;-0,00400026;0,9990649;0,4481159;4,9303;180,2487
39;743,8602;L;35,116;1,082;25,047;0,9988357;0,003999342;-0,03399441;-0,03399441;0,3253347;356,0904;356,0904
39;743,8602;R;35,296;1,097;25,038;0,9948254;-0,04599193;-0,01699702;0,08898439;354,9237;357,5832;10,32984
40;762,8742;H;35,25;1,706;24,824;-0,00200013;0,0430028;-0,00400026;0,9990649;0,4481159;4,9303;180,2487
40;762,8742;L;35,116;1,082;25,047;0,9988357;0,003999342;-0,03399441;-0,03399441;0,3253347;356,0904;356,0904
40;762,8742;R;35,296;1,097;25,038;0,9948254;-0,04599193;-0,01699702;0,08898439;354,9237;357,5832;10,32984
41;782,885;H;35,25;1,706;24,824;-0,00200013;0,0430028;-0,00400026;0,9990649;0,4481159;4,9303;180,2487
41;782,885;L;35,116;1,082;25,047;0,9988357;0,003999342;-0,03399441;-0,03399441;0,3253347;356,0904;356,0904
41;782,885;R;35,296;1,097;25,038;0,9948254;-0,04599193;-0,01699702;0,08898439;354,9237;357,5832;10,32984
42;806,3268;H;35,25;1,706;24,824;-0,00200013;0,0430028;-0,00400026;0,9990649;0,4481159;4,9303;180,2487
42;806,3268;L;35,116;1,082;25,047;0,9988302;0,00499915;-0,03499405;-0,03299439;0,4398863;355,9723;356,2006
