Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;10,5005; Device
1;23,3943; 18/10/2021 19:33:14
2;23,3943;H;0;1,5;0;1;0;0;0;0;0;0
2;23,3943;L;0;1;0;1;0;0;0;0;0;0
2;23,3943;R;0;1;0;1;0;0;0;0;0;0
3;43,2304;H;0;1,5;0;1;0;0;0;0;0;0
3;43,2304;L;0;1;0;1;0;0;0;0;0;0
3;43,2304;R;0;1;0;1;0;0;0;0;0;0
4;62,2479;H;0;1,5;0;1;0;0;0;0;0;0
4;62,2479;L;35,062;0,983;25,828;0,980022;-0,0710016;-0,1850042;-0,01700038;351,6363;338,6494;359,5917
4;62,2479;R;0;1;0;1;0;0;0;0;0;0
5;82,5597;H;0;1,5;0;1;0;0;0;0;0;0
5;82,5597;L;35,062;0,983;25,828;0,980022;-0,0710016;-0,1850042;-0,01700038;351,6363;338,6494;359,5917
5;82,5597;R;0;1;0;1;0;0;0;0;0;0
6;102,608;H;0;1,5;0;1;0;0;0;0;0;0
6;102,608;L;35,062;0,983;25,828;0,980022;-0,0710016;-0,1850042;-0,01700038;351,6363;338,6494;359,5917
6;102,608;R;0;1;0;1;0;0;0;0;0;0
7;123,0846;H;0;1,5;0;1;0;0;0;0;0;0
7;123,0846;L;35,062;0,983;25,828;0,980022;-0,0710016;-0,1850042;-0,01700038;351,6363;338,6494;359,5917
7;123,0846;R;0;1;0;1;0;0;0;0;0;0
8;142,6728;H;0;1,5;0;1;0;0;0;0;0;0
8;142,6728;L;35,062;0,983;25,828;0,980022;-0,0710016;-0,1850042;-0,01700038;351,6363;338,6494;359,5917
8;142,6728;R;0;1;0;1;0;0;0;0;0;0
9;162,3505;H;0;1,5;0;1;0;0;0;0;0;0
9;162,3505;L;35,062;0,983;25,828;0,980022;-0,0710016;-0,1850042;-0,01700038;351,6363;338,6494;359,5917
9;162,3505;R;0;1;0;1;0;0;0;0;0;0
10;182,6243;H;0;1,5;0;1;0;0;0;0;0;0
10;182,6243;L;35,062;0,983;25,828;0,980022;-0,0710016;-0,1850042;-0,01700038;351,6363;338,6494;359,5917
10;182,6243;R;0;1;0;1;0;0;0;0;0;0
11;203,061;H;0;1,5;0;1;0;0;0;0;0;0
11;203,061;L;35,062;0,983;25,828;0,980022;-0,0710016;-0,1850042;-0,01700038;351,6363;338,6494;359,5917
11;203,061;R;0;1;0;1;0;0;0;0;0;0
12;223,9594;H;0;1,5;0;1;0;0;0;0;0;0
12;223,9594;L;35,062;0,983;25,828;0,980022;-0,0710016;-0,1850042;-0,01700038;351,6363;338,6494;359,5917
12;223,9594;R;0;1;0;1;0;0;0;0;0;0
13;242,5533;H;0;1,5;0;1;0;0;0;0;0;0
13;242,5533;L;35,062;0,983;25,828;0,980022;-0,0710016;-0,1850042;-0,01700038;351,6363;338,6494;359,5917
13;242,5533;R;0;1;0;1;0;0;0;0;0;0
14;262,1635;H;0;1,5;0;1;0;0;0;0;0;0
