Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;0; Device
1;10,0475; 29/11/2021 18:15:57
2;11,2132;H;0;1,5;0;1;0;0;0;0;0;0
2;11,2132;L;0;1;0;1;0;0;0;0;0;0
2;11,2132;R;0;1;0;1;0;0;0;0;0;0
3;26,1093;H;0;1,5;0;1;0;0;0;0;0;0
3;26,1093;L;0;1;0;1;0;0;0;0;0;0
3;26,1093;R;0;1;0;1;0;0;0;0;0;0
4;46,374;H;0;1,5;0;1;0;0;0;0;0;0
4;46,374;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
4;46,374;R;0;1;0;1;0;0;0;0;0;0
5;65,7631;H;0;1,5;0;1;0;0;0;0;0;0
5;65,7631;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
5;65,7631;R;0;1;0;1;0;0;0;0;0;0
6;86,1022;H;0;1,5;0;1;0;0;0;0;0;0
6;86,1022;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
6;86,1022;R;0;1;0;1;0;0;0;0;0;0
7;106,5869;H;0;1,5;0;1;0;0;0;0;0;0
7;106,5869;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
7;106,5869;R;0;1;0;1;0;0;0;0;0;0
8;126,979;H;0;1,5;0;1;0;0;0;0;0;0
8;126,979;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
8;126,979;R;0;1;0;1;0;0;0;0;0;0
9;146,594;H;0;1,5;0;1;0;0;0;0;0;0
9;146,594;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
9;146,594;R;0;1;0;1;0;0;0;0;0;0
10;167,4616;H;0;1,5;0;1;0;0;0;0;0;0
10;167,4616;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
10;167,4616;R;0;1;0;1;0;0;0;0;0;0
11;186,417;H;0;1,5;0;1;0;0;0;0;0;0
11;186,417;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
11;186,417;R;0;1;0;1;0;0;0;0;0;0
12;206,5724;H;0;1,5;0;1;0;0;0;0;0;0
12;206,5724;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
12;206,5724;R;0;1;0;1;0;0;0;0;0;0
13;226,7163;H;0;1,5;0;1;0;0;0;0;0;0
13;226,7163;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
13;226,7163;R;0;1;0;1;0;0;0;0;0;0
14;246,5961;H;0;1,5;0;1;0;0;0;0;0;0
14;246,5961;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
14;246,5961;R;0;1;0;1;0;0;0;0;0;0
15;265,2089;H;0;1,5;0;1;0;0;0;0;0;0
15;265,2089;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
15;265,2089;R;0;1;0;1;0;0;0;0;0;0
16;286,7564;H;0;1,5;0;1;0;0;0;0;0;0
16;286,7564;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
16;286,7564;R;0;1;0;1;0;0;0;0;0;0
17;306,8645;H;0;1,5;0;1;0;0;0;0;0;0
17;306,8645;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
17;306,8645;R;0;1;0;1;0;0;0;0;0;0
18;326,9793;H;0;1,5;0;1;0;0;0;0;0;0
18;326,9793;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
18;326,9793;R;0;1;0;1;0;0;0;0;0;0
19;346,0279;H;0;1,5;0;1;0;0;0;0;0;0
19;346,0279;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
19;346,0279;R;0;1;0;1;0;0;0;0;0;0
20;366,9005;H;0;1,5;0;1;0;0;0;0;0;0
20;366,9005;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
20;366,9005;R;0;1;0;1;0;0;0;0;0;0
21;386,8749;H;0;1,5;0;1;0;0;0;0;0;0
21;386,8749;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
21;386,8749;R;0;1;0;1;0;0;0;0;0;0
22;407,1868;H;0;1,5;0;1;0;0;0;0;0;0
22;407,1868;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
22;407,1868;R;0;1;0;1;0;0;0;0;0;0
23;425,8516;H;0;1,5;0;1;0;0;0;0;0;0
23;425,8516;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
23;425,8516;R;0;1;0;1;0;0;0;0;0;0
24;447,7651;H;0;1,5;0;1;0;0;0;0;0;0
24;447,7651;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
24;447,7651;R;0;1;0;1;0;0;0;0;0;0
25;467,1205;H;0;1,5;0;1;0;0;0;0;0;0
25;467,1205;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
25;467,1205;R;0;1;0;1;0;0;0;0;0;0
26;485,2652;H;0;1,5;0;1;0;0;0;0;0;0
26;485,2652;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
26;485,2652;R;0;1;0;1;0;0;0;0;0;0
27;505,4345;H;0;1,5;0;1;0;0;0;0;0;0
27;505,4345;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
27;505,4345;R;0;1;0;1;0;0;0;0;0;0
28;525,8231;H;0;1,5;0;1;0;0;0;0;0;0
28;525,8231;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
28;525,8231;R;0;1;0;1;0;0;0;0;0;0
29;546,4337;H;0;1,5;0;1;0;0;0;0;0;0
29;546,4337;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
29;547,4363;R;35,508;0,68;25,169;0,849972;0,424986;-0,02899904;0,3099898;47,76815;18,58229;48,36119
30;566,448;H;35,272;1,565;25,054;-0,02499063;-0,06097714;-0,0199925;0,997626;2,460912;353,063;182,7207
30;566,448;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
30;566,448;R;35,508;0,68;25,169;0,849972;0,424986;-0,02899904;0,3099898;47,76815;18,58229;48,36119
31;586,9418;H;35,272;1,565;25,054;-0,02499063;-0,06097714;-0,0199925;0,997626;2,460912;353,063;182,7207
31;586,9418;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
31;586,9418;R;35,508;0,68;25,169;0,849972;0,424986;-0,02899904;0,3099898;47,76815;18,58229;48,36119
32;607,2202;H;35,272;1,565;25,054;-0,02499063;-0,06097714;-0,0199925;0,997626;2,460912;353,063;182,7207
32;607,2202;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
32;607,2202;R;35,508;0,68;25,169;0,849972;0,424986;-0,02899904;0,3099898;47,76815;18,58229;48,36119
33;626,7359;H;35,272;1,565;25,054;-0,02499063;-0,06097714;-0,0199925;0,997626;2,460912;353,063;182,7207
33;626,7359;L;35,029;0,696;25,135;0,7311437;0,3850757;0,2860562;-0,4850954;57,20569;4,733932;295,4558
33;626,7359;R;35,508;0,68;25,169;0,849972;0,424986;-0,02899904;0,3099898;47,76815;18,58229;48,36119
34;646,665;H;35,272;1,565;25,054;-0,02499063;-0,06097714;-0,0199925;0,997626;2,460912;353,063;182,7207
34;646,665;L;35,029;0,697;25,134;0,7301131;0,3850597;0,2870445;-0,4860754;57,28028;4,755697;295,2906
34;646,665;R;35,508;0,68;25,169;0,849972;0,424986;-0,02899904;0,3099898;47,76815;18,58229;48,36119
35;666,5543;H;35,272;1,565;25,054;-0,02499063;-0,06097714;-0,0199925;0,997626;2,460912;353,063;182,7207
35;666,5543;L;35,029;0,697;25,134;0,7301131;0,3850597;0,2870445;-0,4860754;57,28028;4,755697;295,2906
35;666,5543;R;35,508;0,68;25,169;0,8496832;0,4248416;-0,02998882;0,3108841;47,7832;18,49837;48,4451
36;686,0166;H;35,273;1,564;25,054;-0,02499012;-0,06097589;-0,0209917;0,9976056;2,575193;353,0656;182,7139
36;686,0166;L;35,029;0,697;25,134;0,7301131;0,3850597;0,2870445;-0,4860754;57,28028;4,755697;295,2906
36;686,0166;R;35,508;0,68;25,169;0,8496832;0,4248416;-0,02998882;0,3108841;47,7832;18,49837;48,4451
37;706,4604;H;35,273;1,564;25,054;-0,02499012;-0,06097589;-0,0209917;0,9976056;2,575193;353,0656;182,7139
37;706,4604;L;35,029;0,697;25,134;0,7301131;0,3850597;0,2870445;-0,4860754;57,28028;4,755697;295,2906
37;706,4604;R;35,508;0,68;25,169;0,8496832;0,4248416;-0,02998882;0,3108841;47,7832;18,49837;48,4451
38;727,1249;H;35,273;1,564;25,054;-0,02499012;-0,06097589;-0,0209917;0,9976056;2,575193;353,0656;182,7139
38;727,1249;L;35,029;0,697;25,134;0,7301131;0,3850597;0,2870445;-0,4860754;57,28028;4,755697;295,2906
38;727,1249;R;35,508;0,68;25,169;0,8496832;0,4248416;-0,02998882;0,3108841;47,7832;18,49837;48,4451
39;747,3585;H;35,273;1,564;25,054;-0,02499012;-0,06097589;-0,0209917;0,9976056;2,575193;353,0656;182,7139
39;747,3585;L;35,029;0,697;25,134;0,7301131;0,3850597;0,2870445;-0,4860754;57,28028;4,755697;295,2906
39;747,3585;R;35,508;0,68;25,169;0,8496832;0,4248416;-0,02998882;0,3108841;47,7832;18,49837;48,4451
40;766,3989;H;35,273;1,564;25,054;-0,02499012;-0,06097589;-0,0209917;0,9976056;2,575193;353,0656;182,7139
40;766,3989;L;35,03;0,697;25,135;0,7307852;0,3828874;0,2869157;-0,4868569;57,03369;4,904799;295,3221
40;766,3989;R;35,508;0,68;25,169;0,8496832;0,4248416;-0,02998882;0,3108841;47,7832;18,49837;48,4451
41;785,6782;H;35,273;1,564;25,054;-0,02499012;-0,06097589;-0,0209917;0,9976056;2,575193;353,0656;182,7139
41;785,6782;L;35,03;0,697;25,135;0,7307852;0,3828874;0,2869157;-0,4868569;57,03369;4,904799;295,3221
41;785,6782;R;35,509;0,681;25,169;0,8504041;0,4232011;-0,03001426;0,3111478;47,60054;18,35227;48,34393
42;807,1417;H;35,274;1,565;25,053;-0,02598906;-0,06097433;-0,02099116;0,9975801;2,582052;353,0684;182,8283
42;807,1417;L;35,03;0,697;25,135;0,7307852;0,3828874;0,2869157;-0,4868569;57,03369;4,904799;295,3221
42;807,1417;R;35,509;0,681;25,169;0,8504041;0,4232011;-0,03001426;0,3111478;47,60054;18,35227;48,34393
43;827,5028;H;35,274;1,565;25,053;-0,02598906;-0,06097433;-0,02099116;0,9975801;2,582052;353,0684;182,8283
43;827,5028;L;35,03;0,697;25,135;0,7307852;0,3828874;0,2869157;-0,4868569;57,03369;4,904799;295,3221
43;827,5028;R;35,509;0,681;25,169;0,8504041;0,4232011;-0,03001426;0,3111478;47,60054;18,35227;48,34393
44;845,8697;H;35,274;1,565;25,053;-0,02598906;-0,06097433;-0,02099116;0,9975801;2,582052;353,0684;182,8283
44;845,8697;L;35,03;0,697;25,135;0,7307852;0,3828874;0,2869157;-0,4868569;57,03369;4,904799;295,3221
44;845,8697;R;35,509;0,681;25,169;0,8504041;0,4232011;-0,03001426;0,3111478;47,60054;18,35227;48,34393
45;866,2999;H;35,274;1,565;25,053;-0,02598906;-0,06097433;-0,02099116;0,9975801;2,582052;353,0684;182,8283
45;866,2999;L;35,031;0,697;25,135;0,7312743;0,3821433;0,2861073;-0,4871827;56,89555;4,841743;295,2803
45;866,2999;R;35,509;0,681;25,169;0,8504041;0,4232011;-0,03001426;0,3111478;47,60054;18,35227;48,34393
46;886,2152;H;35,274;1,565;25,053;-0,02598906;-0,06097433;-0,02099116;0,9975801;2,582052;353,0684;182,8283
46;886,2152;L;35,031;0,697;25,135;0,7312743;0,3821433;0,2861073;-0,4871827;56,89555;4,841743;295,2803
46;886,2152;R;35,509;0,681;25,168;0,8507057;0,4228537;-0,02898997;0,3108924;47,51666;18,43741;48,32263
