Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;0; Device
1;11,5999; 18/10/2021 11:00:15 a, m,
2;12,5998;H;0;1,5;0;1;0;0;0;0;0;0
2;12,5998;L;0;1;0;1;0;0;0;0;0;0
2;12,5998;R;0;1;0;1;0;0;0;0;0;0
3;25,9446;H;0;1,5;0;1;0;0;0;0;0;0
3;25,9446;L;0;1;0;1;0;0;0;0;0;0
3;25,9446;R;0;1;0;1;0;0;0;0;0;0
4;46,523;H;0;1,5;0;1;0;0;0;0;0;0
4;46,523;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
4;46,523;R;0;1;0;1;0;0;0;0;0;0
5;65,6033;H;0;1,5;0;1;0;0;0;0;0;0
5;65,6033;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
5;65,6033;R;0;1;0;1;0;0;0;0;0;0
6;85,6494;H;0;1,5;0;1;0;0;0;0;0;0
6;85,6494;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
6;85,6494;R;0;1;0;1;0;0;0;0;0;0
7;106,0534;H;0;1,5;0;1;0;0;0;0;0;0
7;106,0534;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
7;106,0534;R;0;1;0;1;0;0;0;0;0;0
8;126,6374;H;0;1,5;0;1;0;0;0;0;0;0
8;126,6374;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
8;126,6374;R;0;1;0;1;0;0;0;0;0;0
9;146,3646;H;0;1,5;0;1;0;0;0;0;0;0
9;146,3646;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
9;146,3646;R;0;1;0;1;0;0;0;0;0;0
10;165,4408;H;0;1,5;0;1;0;0;0;0;0;0
10;165,4408;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
10;165,4408;R;0;1;0;1;0;0;0;0;0;0
11;186,3659;H;0;1,5;0;1;0;0;0;0;0;0
11;186,3659;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
11;186,3659;R;0;1;0;1;0;0;0;0;0;0
12;205,8379;H;0;1,5;0;1;0;0;0;0;0;0
12;205,8379;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
12;205,8379;R;0;1;0;1;0;0;0;0;0;0
13;226,2308;H;0;1,5;0;1;0;0;0;0;0;0
13;226,2308;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
13;226,2308;R;0;1;0;1;0;0;0;0;0;0
14;245,6376;H;0;1,5;0;1;0;0;0;0;0;0
14;245,6376;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
14;245,6376;R;0;1;0;1;0;0;0;0;0;0
15;265,5568;H;0;1,5;0;1;0;0;0;0;0;0
15;265,5568;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
15;265,5568;R;0;1;0;1;0;0;0;0;0;0
16;286,0056;H;0;1,5;0;1;0;0;0;0;0;0
16;286,0056;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
16;286,0056;R;0;1;0;1;0;0;0;0;0;0
17;306,7326;H;0;1,5;0;1;0;0;0;0;0;0
17;306,7326;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
17;306,7326;R;0;1;0;1;0;0;0;0;0;0
18;324,9233;H;0;1,5;0;1;0;0;0;0;0;0
18;324,9233;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
18;324,9233;R;0;1;0;1;0;0;0;0;0;0
19;344,9524;H;0;1,5;0;1;0;0;0;0;0;0
19;344,9524;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
19;344,9524;R;0;1;0;1;0;0;0;0;0;0
20;365,5827;H;0;1,5;0;1;0;0;0;0;0;0
20;365,5827;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
20;365,5827;R;0;1;0;1;0;0;0;0;0;0
21;385,676;H;0;1,5;0;1;0;0;0;0;0;0
21;385,676;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
21;385,676;R;0;1;0;1;0;0;0;0;0;0
22;405,8146;H;0;1,5;0;1;0;0;0;0;0;0
22;405,8146;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
22;405,8146;R;0;1;0;1;0;0;0;0;0;0
23;426,9534;H;0;1,5;0;1;0;0;0;0;0;0
23;426,9534;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
23;426,9534;R;0;1;0;1;0;0;0;0;0;0
24;445,8675;H;0;1,5;0;1;0;0;0;0;0;0
24;445,8675;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
24;445,8675;R;0;1;0;1;0;0;0;0;0;0
25;466,1655;H;0;1,5;0;1;0;0;0;0;0;0
25;466,1655;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
25;466,1655;R;0;1;0;1;0;0;0;0;0;0
26;485,7556;H;0;1,5;0;1;0;0;0;0;0;0
26;485,7556;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
26;485,7556;R;0;1;0;1;0;0;0;0;0;0
27;506,6812;H;0;1,5;0;1;0;0;0;0;0;0
27;506,6812;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
27;506,6812;R;0;1;0;1;0;0;0;0;0;0
28;524,8474;H;0;1,5;0;1;0;0;0;0;0;0
28;524,8474;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
28;524,8474;R;0;1;0;1;0;0;0;0;0;0
29;545,5791;H;0;1,5;0;1;0;0;0;0;0;0
29;545,5791;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
29;545,5791;R;0;1;0;1;0;0;0;0;0;0
30;566,7265;H;0;1,5;0;1;0;0;0;0;0;0
30;566,7265;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
30;566,7265;R;0;1;0;1;0;0;0;0;0;0
31;586,6692;H;0;1,5;0;1;0;0;0;0;0;0
31;586,6692;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
31;586,6692;R;0;1;0;1;0;0;0;0;0;0
32;605,7993;H;0;1,5;0;1;0;0;0;0;0;0
32;605,7993;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
32;605,7993;R;0;1;0;1;0;0;0;0;0;0
33;627,3203;H;0;1,5;0;1;0;0;0;0;0;0
33;627,3203;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
33;627,3203;R;0;1;0;1;0;0;0;0;0;0
34;645,6702;H;0;1,5;0;1;0;0;0;0;0;0
34;645,6702;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
34;645,6702;R;0;1;0;1;0;0;0;0;0;0
35;666,4702;H;0;1,5;0;1;0;0;0;0;0;0
35;666,4702;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
35;666,4702;R;34,856;1,113;24,872;0,7801993;-0,03200818;0,6161575;0,1030263;349,8104;75,96732;7,080406
36;685,6923;H;34,691;1,448;24,754;0,2979689;0,5599415;-0,2429746;0,7339233;43,65701;69,37416;166,795
36;685,6923;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
36;685,6923;R;34,856;1,113;24,872;0,7801993;-0,03200818;0,6161575;0,1030263;349,8104;75,96732;7,080406
37;704,6196;H;34,691;1,448;24,754;0,2979689;0,5599415;-0,2429746;0,7339233;43,65701;69,37416;166,795
37;704,6196;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
37;704,6196;R;34,856;1,113;24,872;0,7801993;-0,03200818;0,6161575;0,1030263;349,8104;75,96732;7,080406
38;725,2649;H;34,691;1,448;24,754;0,2979689;0,5599415;-0,2429746;0,7339233;43,65701;69,37416;166,795
38;725,2649;L;34,852;1,148;24,529;0,5821182;-0,3770766;0,7101442;0,1210246;322,3457;111,7195;330,1002
38;725,2649;R;34,856;1,113;24,872;0,7801993;-0,03200818;0,6161575;0,1030263;349,8104;75,96732;7,080406
