Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;0; Device
1;12,4586; 22/12/2021 10:42:24
2;12,9642;H;0;1,5;0;1;0;0;0;0;0;0
2;12,9642;L;0;1;0;1;0;0;0;0;0;0
2;12,9642;R;0;1;0;1;0;0;0;0;0;0
3;28,4603;H;0;1,5;0;1;0;0;0;0;0;0
3;28,4603;L;0;1;0;1;0;0;0;0;0;0
3;28,4603;R;0;1;0;1;0;0;0;0;0;0
4;48,2025;H;0;1,5;0;1;0;0;0;0;0;0
4;48,2025;L;34,927;0,997;24,552;0,8331216;0,2430355;-0,493072;0,06100891;27,71798;296,5457;351,0309
4;48,2025;R;0;1;0;1;0;0;0;0;0;0
5;69,5536;H;0;1,5;0;1;0;0;0;0;0;0
5;69,5536;L;34,927;0,997;24,552;0,8331216;0,2430355;-0,493072;0,06100891;27,71798;296,5457;351,0309
5;69,5536;R;0;1;0;1;0;0;0;0;0;0
6;88,1972;H;0;1,5;0;1;0;0;0;0;0;0
6;88,1972;L;34,927;0,997;24,552;0,8331216;0,2430355;-0,493072;0,06100891;27,71798;296,5457;351,0309
6;88,1972;R;0;1;0;1;0;0;0;0;0;0
7;110,0709;H;0;1,5;0;1;0;0;0;0;0;0
7;110,0709;L;34,927;0,997;24,552;0,8331216;0,2430355;-0,493072;0,06100891;27,71798;296,5457;351,0309
7;110,0709;R;0;1;0;1;0;0;0;0;0;0
8;128,33;H;0;1,5;0;1;0;0;0;0;0;0
8;128,33;L;34,927;0,997;24,552;0,8331216;0,2430355;-0,493072;0,06100891;27,71798;296,5457;351,0309
8;128,33;R;0;1;0;1;0;0;0;0;0;0
9;149,2965;H;0;1,5;0;1;0;0;0;0;0;0
9;149,2965;L;34,927;0,997;24,552;0,8331216;0,2430355;-0,493072;0,06100891;27,71798;296,5457;351,0309
9;149,2965;R;0;1;0;1;0;0;0;0;0;0
10;167,9201;H;0;1,5;0;1;0;0;0;0;0;0
10;167,9201;L;34,927;0,997;24,552;0,8331216;0,2430355;-0,493072;0,06100891;27,71798;296,5457;351,0309
10;167,9201;R;0;1;0;1;0;0;0;0;0;0
11;188,9414;H;0;1,5;0;1;0;0;0;0;0;0
11;188,9414;L;34,927;0,997;24,552;0,8331216;0,2430355;-0,493072;0,06100891;27,71798;296,5457;351,0309
11;188,9414;R;0;1;0;1;0;0;0;0;0;0
12;208,762;H;0;1,5;0;1;0;0;0;0;0;0
12;208,762;L;34,927;0,997;24,552;0,8331216;0,2430355;-0,493072;0,06100891;27,71798;296,5457;351,0309
12;208,762;R;0;1;0;1;0;0;0;0;0;0
13;227,8435;H;0;1,5;0;1;0;0;0;0;0;0
13;227,8435;L;34,927;0,997;24,552;0,8331216;0,2430355;-0,493072;0,06100891;27,71798;296,5457;351,0309
13;227,8435;R;0;1;0;1;0;0;0;0;0;0
14;248,0522;H;0;1,5;0;1;0;0;0;0;0;0
14;248,0522;L;34,927;0,997;24,552;0,8331216;0,2430355;-0,493072;0,06100891;27,71798;296,5457;351,0309
14;248,0522;R;0;1;0;1;0;0;0;0;0;0
15;269,1083;H;0;1,5;0;1;0;0;0;0;0;0
15;269,1083;L;34,927;0,997;24,552;0,8331216;0,2430355;-0,493072;0,06100891;27,71798;296,5457;351,0309
15;269,1083;R;0;1;0;1;0;0;0;0;0;0
16;287,9125;H;0;1,5;0;1;0;0;0;0;0;0
16;287,9125;L;34,927;0,997;24,552;0,8331216;0,2430355;-0,493072;0,06100891;27,71798;296,5457;351,0309
16;287,9125;R;0;1;0;1;0;0;0;0;0;0
17;309,3077;H;0;1,5;0;1;0;0;0;0;0;0
