Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;0; Device
1;11,3404; 28/04/2021 06:12:33 p, m,
2;11,3404;H;0;1,5;0;1;0;0;0;0;0;0
2;11,3404;L;0;1;0;1;0;0;0;0;0;0
2;11,3404;R;0;1;0;1;0;0;0;0;0;0
3;29,6039;H;0;1,5;0;1;0;0;0;0;0;0
3;29,6039;L;0;1;0;1;0;0;0;0;0;0
3;29,6039;R;0;1;0;1;0;0;0;0;0;0
4;49,0242;H;0;1,5;0;1;0;0;0;0;0;0
4;49,0242;L;35,211;0,657;24,618;0,6746041;0,3517935;0,4337454;-0,4827167;63,30304;33,13525;309,6124
4;49,0242;R;0;1;0;1;0;0;0;0;0;0
5;68,3347;H;0;1,5;0;1;0;0;0;0;0;0
5;68,3347;L;35,211;0,657;24,618;0,6746041;0,3517935;0,4337454;-0,4827167;63,30304;33,13525;309,6124
5;68,3347;R;0;1;0;1;0;0;0;0;0;0
6;89,197;H;0;1,5;0;1;0;0;0;0;0;0
6;89,197;L;35,211;0,657;24,618;0,6746041;0,3517935;0,4337454;-0,4827167;63,30304;33,13525;309,6124
6;89,197;R;0;1;0;1;0;0;0;0;0;0
7;109,0903;H;0;1,5;0;1;0;0;0;0;0;0
7;109,0903;L;35,211;0,657;24,618;0,6746041;0,3517935;0,4337454;-0,4827167;63,30304;33,13525;309,6124
7;109,0903;R;0;1;0;1;0;0;0;0;0;0
8;128,694;H;0;1,5;0;1;0;0;0;0;0;0
8;128,694;L;35,211;0,657;24,618;0,6746041;0,3517935;0,4337454;-0,4827167;63,30304;33,13525;309,6124
8;128,694;R;0;1;0;1;0;0;0;0;0;0
9;149,1324;H;0;1,5;0;1;0;0;0;0;0;0
9;149,1324;L;35,211;0,657;24,618;0,6746041;0,3517935;0,4337454;-0,4827167;63,30304;33,13525;309,6124
9;149,1324;R;0;1;0;1;0;0;0;0;0;0
10;168,8886;H;0;1,5;0;1;0;0;0;0;0;0
10;168,8886;L;35,211;0,657;24,618;0,6746041;0,3517935;0,4337454;-0,4827167;63,30304;33,13525;309,6124
10;168,8886;R;0;1;0;1;0;0;0;0;0;0
11;188,1977;H;0;1,5;0;1;0;0;0;0;0;0
11;188,1977;L;35,211;0,657;24,618;0,6746041;0,3517935;0,4337454;-0,4827167;63,30304;33,13525;309,6124
11;188,1977;R;0;1;0;1;0;0;0;0;0;0
12;209,7316;H;0;1,5;0;1;0;0;0;0;0;0
12;209,7316;L;35,211;0,657;24,618;0,6746041;0,3517935;0,4337454;-0,4827167;63,30304;33,13525;309,6124
12;209,7316;R;0;1;0;1;0;0;0;0;0;0
13;230,3428;H;0;1,5;0;1;0;0;0;0;0;0
13;230,3428;L;35,211;0,657;24,618;0,6746041;0,3517935;0,4337454;-0,4827167;63,30304;33,13525;309,6124
13;230,3428;R;0;1;0;1;0;0;0;0;0;0
14;250,3444;H;0;1,5;0;1;0;0;0;0;0;0
14;250,3444;L;35,211;0,657;24,618;0,6746041;0,3517935;0,4337454;-0,4827167;63,30304;33,13525;309,6124
14;250,3444;R;0;1;0;1;0;0;0;0;0;0
15;269,9046;H;0;1,5;0;1;0;0;0;0;0;0
15;269,9046;L;35,211;0,657;24,618;0,6746041;0,3517935;0,4337454;-0,4827167;63,30304;33,13525;309,6124
15;269,9046;R;0;1;0;1;0;0;0;0;0;0
16;288,8881;H;0;1,5;0;1;0;0;0;0;0;0
16;288,8881;L;35,211;0,657;24,618;0,6746041;0,3517935;0,4337454;-0,4827167;63,30304;33,13525;309,6124
16;288,8881;R;0;1;0;1;0;0;0;0;0;0
17;309,3592;H;0;1,5;0;1;0;0;0;0;0;0
17;309,3592;L;35,211;0,657;24,618;0,6746041;0,3517935;0,4337454;-0,4827167;63,30304;33,13525;309,6124
17;309,3592;R;0;1;0;1;0;0;0;0;0;0
18;329,2192;H;0;1,5;0;1;0;0;0;0;0;0
