Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;0; Device
1;0; 26/11/2021 10:47:14
2;1,5094;H;0;1,5;0;1;0;0;0;0;0;0
2;1,5094;L;0;1;0;1;0;0;0;0;0;0
2;1,5094;R;0;1;0;1;0;0;0;0;0;0
3;22,8797;H;0;1,5;0;1;0;0;0;0;0;0
3;22,8797;L;0;1;0;1;0;0;0;0;0;0
3;22,8797;R;0;1;0;1;0;0;0;0;0;0
4;43,6044;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
4;43,6044;L;0;1;0;1;0;0;0;0;0;0
4;43,6044;R;0;1;0;1;0;0;0;0;0;0
5;65,3157;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
5;65,3157;L;0;1;0;1;0;0;0;0;0;0
5;65,3157;R;0;1;0;1;0;0;0;0;0;0
6;84,04;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
6;84,04;L;0;1;0;1;0;0;0;0;0;0
6;84,04;R;0;1;0;1;0;0;0;0;0;0
7;108,2153;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
7;108,2153;L;0;1;0;1;0;0;0;0;0;0
7;108,2153;R;0;1;0;1;0;0;0;0;0;0
8;123,6633;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
8;123,6633;L;0;1;0;1;0;0;0;0;0;0
8;123,6633;R;0;1;0;1;0;0;0;0;0;0
9;142,6798;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
9;142,6798;L;0;1;0;1;0;0;0;0;0;0
9;142,6798;R;0;1;0;1;0;0;0;0;0;0
10;162,5479;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
10;162,5479;L;0;1;0;1;0;0;0;0;0;0
10;162,5479;R;0;1;0;1;0;0;0;0;0;0
11;183,0196;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
11;183,0196;L;0;1;0;1;0;0;0;0;0;0
11;183,0196;R;0;1;0;1;0;0;0;0;0;0
12;206,6094;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
12;206,6094;L;0;1;0;1;0;0;0;0;0;0
12;206,6094;R;0;1;0;1;0;0;0;0;0;0
13;225,4999;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
13;225,4999;L;0;1;0;1;0;0;0;0;0;0
13;225,4999;R;0;1;0;1;0;0;0;0;0;0
14;242,7387;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
14;242,7387;L;0;1;0;1;0;0;0;0;0;0
14;242,7387;R;0;1;0;1;0;0;0;0;0;0
15;264,9575;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
15;264,9575;L;0;1;0;1;0;0;0;0;0;0
15;264,9575;R;0;1;0;1;0;0;0;0;0;0
16;283,3663;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
16;283,3663;L;0;1;0;1;0;0;0;0;0;0
16;283,3663;R;0;1;0;1;0;0;0;0;0;0
17;307,1823;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
17;307,1823;L;0;1;0;1;0;0;0;0;0;0
17;307,1823;R;0;1;0;1;0;0;0;0;0;0
18;323,2028;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
18;323,2028;L;0;1;0;1;0;0;0;0;0;0
18;323,2028;R;0;1;0;1;0;0;0;0;0;0
19;342,9328;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
19;342,9328;L;0;1;0;1;0;0;0;0;0;0
19;342,9328;R;0;1;0;1;0;0;0;0;0;0
20;363,2121;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
20;363,2121;L;0;1;0;1;0;0;0;0;0;0
20;363,2121;R;0;1;0;1;0;0;0;0;0;0
21;382,7437;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
21;382,7437;L;0;1;0;1;0;0;0;0;0;0
21;382,7437;R;0;1;0;1;0;0;0;0;0;0
22;406,9422;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
22;406,9422;L;0;1;0;1;0;0;0;0;0;0
22;406,9422;R;0;1;0;1;0;0;0;0;0;0
23;422,6872;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
23;422,6872;L;0;1;0;1;0;0;0;0;0;0
23;422,6872;R;0;1;0;1;0;0;0;0;0;0
24;442,5573;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
24;442,5573;L;0;1;0;1;0;0;0;0;0;0
24;442,5573;R;0;1;0;1;0;0;0;0;0;0
25;466,4048;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
25;466,4048;L;0;1;0;1;0;0;0;0;0;0
25;466,4048;R;0;1;0;1;0;0;0;0;0;0
26;483,0908;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
26;483,0908;L;0;1;0;1;0;0;0;0;0;0
26;483,0908;R;0;1;0;1;0;0;0;0;0;0
27;507,8371;H;35,094;1,7;24,455;-0,009003269;-0,6362309;-0,01600581;0,7712801;2,071479;280,9547;179,6286
27;507,8371;L;0;1;0;1;0;0;0;0;0;0
