Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;1,1016; Device
1;19,1017; 27/04/2021 09:30:43 a, m,
2;19,1017;H;0;1,5;0;1;0;0;0;0;0;0
2;19,1017;L;0;1;0;1;0;0;0;0;0;0
2;19,1017;R;0;1;0;1;0;0;0;0;0;0
3;34,9991;H;0;1,5;0;1;0;0;0;0;0;0
3;34,9991;L;0;1;0;1;0;0;0;0;0;0
3;34,9991;R;0;1;0;1;0;0;0;0;0;0
4;55,0654;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
4;55,0654;L;0;1;0;1;0;0;0;0;0;0
4;55,0654;R;0;1;0;1;0;0;0;0;0;0
5;75,4862;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
5;75,4862;L;0;1;0;1;0;0;0;0;0;0
5;75,4862;R;0;1;0;1;0;0;0;0;0;0
6;96,4333;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
6;96,4333;L;0;1;0;1;0;0;0;0;0;0
6;96,4333;R;0;1;0;1;0;0;0;0;0;0
7;115,4562;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
7;115,4562;L;0;1;0;1;0;0;0;0;0;0
7;115,4562;R;0;1;0;1;0;0;0;0;0;0
8;134,7755;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
8;134,7755;L;0;1;0;1;0;0;0;0;0;0
8;134,7755;R;0;1;0;1;0;0;0;0;0;0
9;154,9166;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
9;154,9166;L;0;1;0;1;0;0;0;0;0;0
9;154,9166;R;0;1;0;1;0;0;0;0;0;0
10;174,9625;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
10;174,9625;L;0;1;0;1;0;0;0;0;0;0
10;174,9625;R;0;1;0;1;0;0;0;0;0;0
11;194,9308;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
11;194,9308;L;0;1;0;1;0;0;0;0;0;0
11;194,9308;R;0;1;0;1;0;0;0;0;0;0
12;215,4041;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
12;215,4041;L;0;1;0;1;0;0;0;0;0;0
12;215,4041;R;0;1;0;1;0;0;0;0;0;0
13;236,5401;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
13;236,5401;L;0;1;0;1;0;0;0;0;0;0
13;236,5401;R;0;1;0;1;0;0;0;0;0;0
14;256,3205;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
14;256,3205;L;0;1;0;1;0;0;0;0;0;0
14;256,3205;R;0;1;0;1;0;0;0;0;0;0
15;275,5173;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
15;275,5173;L;0;1;0;1;0;0;0;0;0;0
15;275,5173;R;0;1;0;1;0;0;0;0;0;0
16;294,9101;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
16;294,9101;L;0;1;0;1;0;0;0;0;0;0
16;294,9101;R;0;1;0;1;0;0;0;0;0;0
17;315,0405;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
17;315,0405;L;0;1;0;1;0;0;0;0;0;0
17;315,0405;R;0;1;0;1;0;0;0;0;0;0
18;336,4136;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
18;336,4136;L;0;1;0;1;0;0;0;0;0;0
18;336,4136;R;0;1;0;1;0;0;0;0;0;0
19;354,9083;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
19;354,9083;L;0;1;0;1;0;0;0;0;0;0
19;354,9083;R;0;1;0;1;0;0;0;0;0;0
20;375,5222;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
20;375,5222;L;0;1;0;1;0;0;0;0;0;0
20;375,5222;R;0;1;0;1;0;0;0;0;0;0
21;395,0879;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
21;395,0879;L;0;1;0;1;0;0;0;0;0;0
21;395,0879;R;0;1;0;1;0;0;0;0;0;0
22;416,6649;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
22;416,6649;L;0;1;0;1;0;0;0;0;0;0
22;416,6649;R;0;1;0;1;0;0;0;0;0;0
23;436,4288;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
23;436,4288;L;0;1;0;1;0;0;0;0;0;0
23;436,4288;R;0;1;0;1;0;0;0;0;0;0
24;455,485;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
24;455,485;L;0;1;0;1;0;0;0;0;0;0
24;455,485;R;0;1;0;1;0;0;0;0;0;0
25;475,0667;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
25;475,0667;L;0;1;0;1;0;0;0;0;0;0
25;475,0667;R;0;1;0;1;0;0;0;0;0;0
26;495,089;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
26;495,089;L;0;1;0;1;0;0;0;0;0;0
26;495,089;R;0;1;0;1;0;0;0;0;0;0
27;516,6359;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
27;516,6359;L;0;1;0;1;0;0;0;0;0;0
27;516,6359;R;0;1;0;1;0;0;0;0;0;0
28;535,4313;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
28;535,4313;L;0;1;0;1;0;0;0;0;0;0
28;535,4313;R;0;1;0;1;0;0;0;0;0;0
29;555,5982;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
29;555,5982;L;0;1;0;1;0;0;0;0;0;0
29;555,5982;R;0;1;0;1;0;0;0;0;0;0
30;575,3327;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
30;575,3327;L;0;1;0;1;0;0;0;0;0;0
30;575,3327;R;0;1;0;1;0;0;0;0;0;0
31;595,3552;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
31;595,3552;L;0;1;0;1;0;0;0;0;0;0
31;595,3552;R;0;1;0;1;0;0;0;0;0;0
32;615,4261;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
32;615,4261;L;0;1;0;1;0;0;0;0;0;0
32;615,4261;R;0;1;0;1;0;0;0;0;0;0
33;634,9975;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
33;634,9975;L;0;1;0;1;0;0;0;0;0;0
33;634,9975;R;0;1;0;1;0;0;0;0;0;0
34;654,4972;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
34;654,4972;L;0;1;0;1;0;0;0;0;0;0
34;654,4972;R;0;1;0;1;0;0;0;0;0;0
35;676,5031;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
35;676,5031;L;0;1;0;1;0;0;0;0;0;0
35;676,5031;R;0;1;0;1;0;0;0;0;0;0
36;695,1638;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
36;695,1638;L;0;1;0;1;0;0;0;0;0;0
36;695,1638;R;0;1;0;1;0;0;0;0;0;0
37;714,7431;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
37;714,7431;L;0;1;0;1;0;0;0;0;0;0
37;714,7431;R;0;1;0;1;0;0;0;0;0;0
38;734,9123;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
38;734,9123;L;0;1;0;1;0;0;0;0;0;0
38;734,9123;R;0;1;0;1;0;0;0;0;0;0
39;754,9838;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
39;754,9838;L;0;1;0;1;0;0;0;0;0;0
39;754,9838;R;0;1;0;1;0;0;0;0;0;0
40;776,6305;H;35,06;1,608;24,929;0,1710638;0,150056;-0,02801045;0,9733631;6,07712;16,50694;160,947
40;776,6305;L;0;1;0;1;0;0;0;0;0;0
40;776,6305;R;0;1;0;1;0;0;0;0;0;0
