Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;10,5854; Device
1;12,576; 22/11/2021 9:53:28
2;14,0822;H;0;1,5;0;1;0;0;0;0;0;0
2;14,0822;L;0;1;0;1;0;0;0;0;0;0
2;14,0822;R;0;1;0;1;0;0;0;0;0;0
3;30,9149;H;0;1,5;0;1;0;0;0;0;0;0
3;30,9149;L;0;1;0;1;0;0;0;0;0;0
3;30,9149;R;0;1;0;1;0;0;0;0;0;0
4;51,9603;H;0;1,5;0;1;0;0;0;0;0;0
4;51,9603;L;34,793;0,739;25,025;0,7170262;0,2260083;0,4810176;-0,4510165;49,28833;48,16028;318,8326
4;51,9603;R;0;1;0;1;0;0;0;0;0;0
5;71,2836;H;0;1,5;0;1;0;0;0;0;0;0
5;71,2836;L;34,793;0,739;25,025;0,7170262;0,2260083;0,4810176;-0,4510165;49,28833;48,16028;318,8326
5;71,2836;R;0;1;0;1;0;0;0;0;0;0
6;91,8335;H;0;1,5;0;1;0;0;0;0;0;0
6;91,8335;L;34,793;0,739;25,025;0,7170262;0,2260083;0,4810176;-0,4510165;49,28833;48,16028;318,8326
6;91,8335;R;0;1;0;1;0;0;0;0;0;0
7;111,5004;H;0;1,5;0;1;0;0;0;0;0;0
7;111,5004;L;34,793;0,739;25,025;0,7170262;0,2260083;0,4810176;-0,4510165;49,28833;48,16028;318,8326
7;111,5004;R;0;1;0;1;0;0;0;0;0;0
8;131,1637;H;0;1,5;0;1;0;0;0;0;0;0
8;131,1637;L;34,793;0,739;25,025;0,7170262;0,2260083;0,4810176;-0,4510165;49,28833;48,16028;318,8326
8;131,1637;R;0;1;0;1;0;0;0;0;0;0
9;151,0836;H;0;1,5;0;1;0;0;0;0;0;0
9;151,0836;L;34,793;0,739;25,025;0,7170262;0,2260083;0,4810176;-0,4510165;49,28833;48,16028;318,8326
9;151,0836;R;0;1;0;1;0;0;0;0;0;0
10;171,1911;H;0;1,5;0;1;0;0;0;0;0;0
10;171,1911;L;34,793;0,739;25,025;0,7170262;0,2260083;0,4810176;-0,4510165;49,28833;48,16028;318,8326
10;171,1911;R;0;1;0;1;0;0;0;0;0;0
11;190,564;H;0;1,5;0;1;0;0;0;0;0;0
11;191,6498;L;34,793;0,739;25,025;0,7170262;0,2260083;0,4810176;-0,4510165;49,28833;48,16028;318,8326
11;191,6498;R;0;1;0;1;0;0;0;0;0;0
12;211,4349;H;0;1,5;0;1;0;0;0;0;0;0
12;211,4349;L;34,793;0,739;25,025;0,7170262;0,2260083;0,4810176;-0,4510165;49,28833;48,16028;318,8326
12;211,4349;R;0;1;0;1;0;0;0;0;0;0
13;232,4532;H;0;1,5;0;1;0;0;0;0;0;0
13;232,4532;L;34,793;0,739;25,025;0,7170262;0,2260083;0,4810176;-0,4510165;49,28833;48,16028;318,8326
13;232,4532;R;0;1;0;1;0;0;0;0;0;0
14;251,3021;H;0;1,5;0;1;0;0;0;0;0;0
14;251,3021;L;34,793;0,739;25,025;0,7170262;0,2260083;0,4810176;-0,4510165;49,28833;48,16028;318,8326
14;251,3021;R;0;1;0;1;0;0;0;0;0;0
15;271,8057;H;0;1,5;0;1;0;0;0;0;0;0
15;271,8057;L;34,793;0,739;25,025;0,7170262;0,2260083;0,4810176;-0,4510165;49,28833;48,16028;318,8326
15;271,8057;R;0;1;0;1;0;0;0;0;0;0
16;290,6873;H;0;1,5;0;1;0;0;0;0;0;0
16;290,6873;L;34,793;0,739;25,025;0,7170262;0,2260083;0,4810176;-0,4510165;49,28833;48,16028;318,8326
16;290,6873;R;0;1;0;1;0;0;0;0;0;0
17;309,9902;H;0;1,5;0;1;0;0;0;0;0;0
17;309,9902;L;34,793;0,739;25,025;0,7170262;0,2260083;0,4810176;-0,4510165;49,28833;48,16028;318,8326
17;309,9902;R;0;1;0;1;0;0;0;0;0;0
