Var11,Var12,Var13
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0,6062147","358,3638","174,2608"
"0,6062147","358,3638","174,2608"
"0,6062147","358,3638","174,2608"
"0,6062147","358,3638","174,2608"
"0,6062147","358,3638","174,2608"
"0,6062147","358,3638","174,2608"
"0,6062147","358,3638","174,2608"
"0,5693968","357,6771","174,1435"
"0,5693968","357,6771","174,1435"
"0,5693968","357,6771","174,1435"
"0,5693968","357,6771","174,1435"
"0,5693968","357,6771","174,1435"
"0,6174633","356,2959","174,2438"
"0,6174633","356,2959","174,2438"
"0,6174633","356,2959","174,2438"
"0,6174633","356,2959","174,2438"
"0,6174633","356,2959","174,2438"
"0,6174633","356,2959","174,2438"
"0,5424002","354,8093","174,2392"
"0,5424002","354,8093","174,2392"
"0,5424002","354,8093","174,2392"
"0,5424002","354,8093","174,2392"
"0,5424002","354,8093","174,2392"
"0,5424002","354,8093","174,2392"
"0,3575805","351,1406","174,2245"
"0,3575805","351,1406","174,2245"
"0,3575805","351,1406","174,2245"
"0,3575805","351,1406","174,2245"
"0,3575805","351,1406","174,2245"
"0,08868919","347,5814","174,4555"
"0,08868919","347,5814","174,4555"
"0,08868919","347,5814","174,4555"
"0,08868919","347,5814","174,4555"
"0,08868919","347,5814","174,4555"
"0,08868919","347,5814","174,4555"
"359,6237","344,3734","174,731"
"359,6237","344,3734","174,731"
"359,6237","344,3734","174,731"
"359,6237","344,3734","174,731"
"359,6237","344,3734","174,731"
"359,1961","339,9808","174,7889"
"359,1961","339,9808","174,7889"
"359,1961","339,9808","174,7889"
"359,1961","339,9808","174,7889"
"359,1961","339,9808","174,7889"
"359,1961","339,9808","174,7889"
"358,6535","335,4379","174,8963"
"358,6535","335,4379","174,8963"
"358,6535","335,4379","174,8963"
