Var11,Var12,Var13
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"359,6106","3,194677","185,7254"
"359,6106","3,194677","185,7254"
"359,6106","3,194677","185,7254"
"359,6106","3,194677","185,7254"
"359,6106","3,194677","185,7254"
"359,6106","3,194677","185,7254"
"359,6106","3,194677","185,7254"
"359,5469","2,272083","185,4927"
"359,5469","2,272083","185,4927"
"359,5469","2,272083","185,4927"
"359,5469","2,272083","185,4927"
"359,5469","2,272083","185,4927"
"359,6977","1,82305","184,581"
"359,6977","1,82305","184,581"
"359,6977","1,82305","184,581"
"359,6977","1,82305","184,581"
"359,6977","1,82305","184,581"
"359,6977","1,82305","184,581"
"359,814","1,827886","184,4683"
"359,814","1,827886","184,4683"
"359,814","1,827886","184,4683"
"359,814","1,827886","184,4683"
"359,814","1,827886","184,4683"
"0,2738397","1,84557","184,3611"
"0,2738397","1,84557","184,3611"
"0,2738397","1,84557","184,3611"
"0,2738397","1,84557","184,3611"
"0,2738397","1,84557","184,3611"
"0,2738397","1,84557","184,3611"
"0,3962147","1,734764","184,1336"
"0,3962147","1,734764","184,1336"
"0,3962147","1,734764","184,1336"
"0,3962147","1,734764","184,1336"
"0,3962147","1,734764","184,1336"
"0,3962147","1,734764","184,1336"
"0,3987194","1,62057","184,2478"
"0,3987194","1,62057","184,2478"
"0,3987194","1,62057","184,2478"
"0,3987194","1,62057","184,2478"
"0,3987194","1,62057","184,2478"
