Var11,Var12,Var13
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"1,205915","4,006834","165,4365"
"1,205915","4,006834","165,4365"
"1,205915","4,006834","165,4365"
"1,205915","4,006834","165,4365"
"1,205915","4,006834","165,4365"
"1,205915","4,006834","165,4365"
"1,205915","4,006834","165,4365"
"1,205915","4,006834","165,4365"
"1,205915","4,006834","165,4365"
"1,205915","4,006834","165,4365"
"0,8284238","357,406","170,9202"
"0,8284238","357,406","170,9202"
"0,8284238","357,406","170,9202"
"0,6281691","355,4793","172,6294"
"0,6281691","355,4793","172,6294"
"0,6281691","355,4793","172,6294"
"0,6281691","355,4793","172,6294"
"0,6281691","355,4793","172,6294"
"1,153374","356,9276","171,5937"
"1,153374","356,9276","171,5937"
"1,153374","356,9276","171,5937"
"1,153374","356,9276","171,5937"
"1,153374","356,9276","171,5937"
"2,123907","2,83364","164,4086"
"2,123907","2,83364","164,4086"
"2,123907","2,83364","164,4086"
"2,123907","2,83364","164,4086"
"2,123907","2,83364","164,4086"
"2,123907","2,83364","164,4086"
"4,232345","9,217381","156,9315"
"4,232345","9,217381","156,9315"
"4,232345","9,217381","156,9315"
"4,232345","9,217381","156,9315"
"4,232345","9,217381","156,9315"
"4,232345","9,217381","156,9315"
"5,518388","11,58883","154,0266"
"5,518388","11,58883","154,0266"
"5,518388","11,58883","154,0266"
"5,518388","11,58883","154,0266"
