Var11,Var12,Var13
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"3,894845","358,4994","179,7196"
"3,894845","358,4994","179,7196"
"3,894845","358,4994","179,7196"
"3,894845","358,4994","179,7196"
"3,894845","358,4994","179,7196"
"3,894845","358,4994","179,7196"
"3,894845","358,4994","179,7196"
"3,194178","359,0273","178,0231"
"3,194178","359,0273","178,0231"
"3,194178","359,0273","178,0231"
"3,194178","359,0273","178,0231"
"3,194178","359,0273","178,0231"
"3,185226","359,3079","175,7386"
"3,185226","359,3079","175,7386"
"3,185226","359,3079","175,7386"
"3,185226","359,3079","175,7386"
"3,185226","359,3079","175,7386"
"3,185226","359,3079","175,7386"
"2,948759","359,3719","173,4461"
"2,948759","359,3719","173,4461"
"2,948759","359,3719","173,4461"
"2,948759","359,3719","173,4461"
"2,948759","359,3719","173,4461"
"2,959924","358,1611","171,1199"
"2,959924","358,1611","171,1199"
"2,959924","358,1611","171,1199"
"2,959924","358,1611","171,1199"
"2,959924","358,1611","171,1199"
"2,959924","358,1611","171,1199"
"2,796401","355,9889","171,175"
"2,796401","355,9889","171,175"
"2,796401","355,9889","171,175"
"2,796401","355,9889","171,175"
"2,796401","355,9889","171,175"
"2,796401","355,9889","171,175"
"2,156922","354,1218","172,7724"
"2,156922","354,1218","172,7724"
"2,156922","354,1218","172,7724"
"2,156922","354,1218","172,7724"
"2,156922","354,1218","172,7724"
"1,79506","352,5605","174,0266"
"1,79506","352,5605","174,0266"
"1,79506","352,5605","174,0266"
"1,79506","352,5605","174,0266"
"1,79506","352,5605","174,0266"
"1,79506","352,5605","174,0266"
