Var11,Var12,Var13
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"2,421944","2,413323","168,915"
"2,421944","2,413323","168,915"
"2,421944","2,413323","168,915"
"2,421944","2,413323","168,915"
"2,421944","2,413323","168,915"
"2,421944","2,413323","168,915"
"2,421944","2,413323","168,915"
"4,341488","7,416033","164,9479"
"4,341488","7,416033","164,9479"
"4,341488","7,416033","164,9479"
"4,341488","7,416033","164,9479"
"4,341488","7,416033","164,9479"
"6,478701","10,05205","159,7133"
"6,478701","10,05205","159,7133"
"6,478701","10,05205","159,7133"
"6,478701","10,05205","159,7133"
"6,478701","10,05205","159,7133"
"6,478701","10,05205","159,7133"
"8,166117","11,3292","156,1543"
"8,166117","11,3292","156,1543"
"8,166117","11,3292","156,1543"
"8,166117","11,3292","156,1543"
"8,166117","11,3292","156,1543"
"8,166117","11,3292","156,1543"
"9,140417","12,15547","155,4538"
"9,140417","12,15547","155,4538"
"9,140417","12,15547","155,4538"
"9,140417","12,15547","155,4538"
"9,140417","12,15547","155,4538"
"9,638493","13,28484","156,2808"
"9,638493","13,28484","156,2808"
"9,638493","13,28484","156,2808"
"9,638493","13,28484","156,2808"
"9,638493","13,28484","156,2808"
