Var11,Var12,Var13
"0","0","0"
"0","0","0"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
"5,626848","8,180059","185,0069"
