Var11,Var12,Var13
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"359,5012","4,496827","175,1608"
"359,5012","4,496827","175,1608"
"359,5012","4,496827","175,1608"
"359,5012","4,496827","175,1608"
"359,5012","4,496827","175,1608"
"359,5012","4,496827","175,1608"
"359,5012","4,496827","175,1608"
"359,3822","4,50126","175,2707"
"359,3822","4,50126","175,2707"
"359,3822","4,50126","175,2707"
"359,3822","4,50126","175,2707"
"359,3822","4,50126","175,2707"
"359,3916","4,616125","175,1558"
"359,3916","4,616125","175,1558"
"359,3916","4,616125","175,1558"
"359,3916","4,616125","175,1558"
"359,3916","4,616125","175,1558"
"359,3916","4,616125","175,1558"
"359,3962","4,616533","175,0414"
"359,3962","4,616533","175,0414"
"359,3962","4,616533","175,0414"
"359,3962","4,616533","175,0414"
"359,3962","4,616533","175,0414"
"359,3962","4,616533","175,0414"
"359,3951","4,388496","174,8134"
"359,3951","4,388496","174,8134"
"359,3951","4,388496","174,8134"
"359,3951","4,388496","174,8134"
"359,3951","4,388496","174,8134"
"359,3899","4,274071","174,8138"
"359,3899","4,274071","174,8138"
"359,3899","4,274071","174,8138"
"359,3899","4,274071","174,8138"
"359,3899","4,274071","174,8138"
"359,3899","4,274071","174,8138"
"359,5139","4,383582","174,7034"
"359,5139","4,383582","174,7034"
"359,5139","4,383582","174,7034"
"359,5139","4,383582","174,7034"
"359,5139","4,383582","174,7034"
"359,5086","4,269167","174,7036"
"359,5086","4,269167","174,7036"
"359,5086","4,269167","174,7036"
"359,5086","4,269167","174,7036"
"359,5086","4,269167","174,7036"
"359,5086","4,269167","174,7036"
"359,5086","4,269167","174,7036"
"359,5086","4,269167","174,7036"
"359,5086","4,269167","174,7036"
"359,5086","4,269167","174,7036"
"359,5086","4,269167","174,7036"
"359,5086","4,269167","174,7036"
