Var11,Var12,Var13
"358,31","3,165944","183,0496"
"358,31","3,165944","183,0496"
"358,31","3,165944","183,0496"
"358,31","3,165944","183,0496"
"358,31","3,165944","183,0496"
"358,31","3,165944","183,0496"
"358,31","3,165944","183,0496"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,4245","3,16895","183,0527"
"358,3068","3,164167","183,1642"
"358,3068","3,164167","183,1642"
"358,3068","3,164167","183,1642"
"358,3068","3,164167","183,1642"
"358,3068","3,164167","183,1642"
"358,3068","3,164167","183,1642"
"358,3068","3,164167","183,1642"
"358,3068","3,164167","183,1642"
"358,3068","3,164167","183,1642"
"358,3068","3,164167","183,1642"
"358,3068","3,164167","183,1642"
"358,1923","3,161053","183,161"
"358,1923","3,161053","183,161"
"358,1923","3,161053","183,161"
"358,1923","3,161053","183,161"
"358,1923","3,161053","183,161"
"358,2495","3,134193","185,2301"
"358,2495","3,134193","185,2301"
"358,2495","3,134193","185,2301"
"358,2495","3,134193","185,2301"
"358,2495","3,134193","185,2301"
"358,2495","3,134193","185,2301"
"358,038","3,18555","188,5495"
"358,038","3,18555","188,5495"
"358,038","3,18555","188,5495"
"358,038","3,18555","188,5495"
"358,038","3,18555","188,5495"
"357,9027","2,921299","190,0448"
"357,9027","2,921299","190,0448"
"357,9027","2,921299","190,0448"
"357,9027","2,921299","190,0448"
"357,9027","2,921299","190,0448"
"357,9027","2,921299","190,0448"
"357,846","3,247289","190,9609"
"357,846","3,247289","190,9609"
"357,846","3,247289","190,9609"
"357,846","3,247289","190,9609"
"357,846","3,247289","190,9609"
"357,846","3,247289","190,9609"
"357,9491","3,372232","190,9616"
"357,9491","3,372232","190,9616"
"357,9491","3,372232","190,9616"
"357,9491","3,372232","190,9616"
"357,9491","3,372232","190,9616"
"357,7441","3,246633","190,5014"
"357,7441","3,246633","190,5014"
"357,7441","3,246633","190,5014"
"357,7441","3,246633","190,5014"
"357,7441","3,246633","190,5014"
"357,7441","3,246633","190,5014"
"357,8491","3,249741","190,8468"
"357,8491","3,249741","190,8468"
"357,8491","3,249741","190,8468"
"357,8491","3,249741","190,8468"
"357,8491","3,249741","190,8468"
"357,8243","3,475409","190,9559"
"357,8243","3,475409","190,9559"
"357,8243","3,475409","190,9559"
"357,8243","3,475409","190,9559"
"357,8243","3,475409","190,9559"
"357,8243","3,475409","190,9559"
"357,729","3,23384","191,0719"
"357,729","3,23384","191,0719"
"357,729","3,23384","191,0719"
"357,729","3,23384","191,0719"
"357,729","3,23384","191,0719"
"357,7174","3,104656","191,8841"
"357,7174","3,104656","191,8841"
"357,7174","3,104656","191,8841"
"357,7174","3,104656","191,8841"
"357,7174","3,104656","191,8841"
"357,7174","3,104656","191,8841"
"357,7117","3,099459","192,1121"
"357,7117","3,099459","192,1121"
"357,7117","3,099459","192,1121"
"357,7117","3,099459","192,1121"
"357,7117","3,099459","192,1121"
"357,6938","3,208155","192,3374"
"357,6938","3,208155","192,3374"
"357,6938","3,208155","192,3374"
"357,6938","3,208155","192,3374"
"357,6938","3,208155","192,3374"
"357,6938","3,208155","192,3374"
"357,7867","3,332264","192,578"
"357,7867","3,332264","192,578"
"357,7867","3,332264","192,578"
"357,7867","3,332264","192,578"
"357,7867","3,332264","192,578"
"357,7867","3,332264","192,578"
"357,7953","3,334305","192,3378"
"357,7953","3,334305","192,3378"
"357,7953","3,334305","192,3378"
"357,7953","3,334305","192,3378"
"357,7953","3,334305","192,3378"
"357,8227","3,108997","192,2289"
"357,8227","3,108997","192,2289"
"357,8227","3,108997","192,2289"
"357,8227","3,108997","192,2289"
"357,8227","3,108997","192,2289"
"357,8227","3,108997","192,2289"
"357,8376","2,997532","192,1174"
"357,8376","2,997532","192,1174"
"357,8376","2,997532","192,1174"
"357,8376","2,997532","192,1174"
"357,8376","2,997532","192,1174"
"357,6647","2,525305","191,7805"
"357,6647","2,525305","191,7805"
"357,6647","2,525305","191,7805"
"357,6647","2,525305","191,7805"
"357,6647","2,525305","191,7805"
"357,6647","2,525305","191,7805"
"357,7082","2,188681","191,4344"
"357,7082","2,188681","191,4344"
"357,7082","2,188681","191,4344"
"357,7082","2,188681","191,4344"
"357,7082","2,188681","191,4344"
"357,7121","2,193672","191,2063"
"357,7121","2,193672","191,2063"
"357,7121","2,193672","191,2063"
"357,7121","2,193672","191,2063"
"357,7121","2,193672","191,2063"
"357,7121","2,193672","191,2063"
"357,7072","2,315269","190,8615"
"357,7072","2,315269","190,8615"
"357,7072","2,315269","190,8615"
"357,7072","2,315269","190,8615"
"357,7072","2,315269","190,8615"
"357,8105","2,440203","190,8612"
"357,8105","2,440203","190,8612"
"357,8105","2,440203","190,8612"
"357,8105","2,440203","190,8612"
"357,8105","2,440203","190,8612"
"357,8105","2,440203","190,8612"
"357,8922","2,793351","190,8564"
"357,8922","2,793351","190,8564"
"357,8922","2,793351","190,8564"
"357,8922","2,793351","190,8564"
"357,8922","2,793351","190,8564"
"357,8814","2,907456","190,8541"
"357,8814","2,907456","190,8541"
"357,8814","2,907456","190,8541"
"357,8814","2,907456","190,8541"
"357,8814","2,907456","190,8541"
"357,8814","2,907456","190,8541"
"357,8814","2,907456","190,8541"
"357,77","2,899167","190,7373"
"357,77","2,899167","190,7373"
