Var11,Var12,Var13
"0","0","0"
"0","0","0"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
"6,07712","16,50694","160,947"
