Var1,Var2,Var3,Var11,Var12,Var13
120,"2355,972","H","352,6118","270,4287","182,1648"
121,"2374,0586","H","352,6118","270,4287","182,1648"
122,"2395,4645","H","352,6118","270,4287","182,1648"
123,"2414,8477","H","352,6118","270,4287","182,1648"
124,"2435,5874","H","352,6118","270,4287","182,1648"
125,"2455,3652","H","352,6118","270,4287","182,1648"
126,"2474,9931","H","352,6118","270,4287","182,1648"
127,"2494,1054","H","352,2004","270,4973","182,2414"
128,"2514,4886","H","352,2004","270,4973","182,2414"
129,"2534,6505","H","352,2004","270,4973","182,2414"
130,"2554,4812","H","352,2004","270,4973","182,2414"
131,"2574,5862","H","352,2004","270,4973","182,2414"
132,"2595,1069","H","352,2004","270,4973","182,2414"
133,"2614,8626","H","352,2004","270,4973","182,2414"
134,"2635,093","H","351,884","270,3976","182,4078"
135,"2654,1343","H","351,884","270,3976","182,4078"
136,"2674,9045","H","351,884","270,3976","182,4078"
137,"2695,5401","H","351,884","270,3976","182,4078"
138,"2715,2552","H","351,884","270,3976","182,4078"
139,"2735,2353","H","351,884","270,3976","182,4078"
140,"2753,8646","H","351,7181","270,3009","182,5784"
141,"2774,419","H","351,7181","270,3009","182,5784"
142,"2794,8217","H","351,7181","270,3009","182,5784"
143,"2815,2506","H","351,7181","270,3009","182,5784"
144,"2834,5383","H","351,7181","270,3009","182,5784"
145,"2854,5049","H","351,645","270,2114","182,6641"
146,"2874,5056","H","351,645","270,2114","182,6641"
147,"2894,1046","H","351,645","270,2114","182,6641"
148,"2914,5844","H","351,645","270,2114","182,6641"
149,"2935,5569","H","351,645","270,2114","182,6641"
150,"2953,9332","H","351,645","270,2114","182,6641"
151,"2975,6011","H","351,8026","270,1336","182,6719"
152,"2995,224","H","351,8026","270,1336","182,6719"
153,"3014,4736","H","351,8026","270,1336","182,6719"
154,"3038,2803","H","351,8026","270,1336","182,6719"
155,"3053,8624","H","351,8026","270,1336","182,6719"
156,"3075,6896","H","351,9642","270,1374","182,6718"
157,"3095,3307","H","351,9642","270,1374","182,6718"
158,"3114,0328","H","351,9642","270,1374","182,6718"
159,"3133,927","H","351,9642","270,1374","182,6718"
160,"3155,719","H","351,9642","270,1374","182,6718"
161,"3174,532","H","351,9642","270,1374","182,6718"
162,"3194,3265","H","352,5373","270,0745","182,5935"
163,"3214,0085","H","352,5373","270,0745","182,5935"
164,"3235,9832","H","352,5373","270,0745","182,5935"
165,"3255,4503","H","352,5373","270,0745","182,5935"
166,"3274,1123","H","352,5373","270,0745","182,5935"
167,"3295,3227","H","352,5373","270,0745","182,5935"
168,"3315,8466","H","354,4994","269,6156","182,9374"
169,"3334,4725","H","354,4994","269,6156","182,9374"
170,"3354,5652","H","354,4994","269,6156","182,9374"
171,"3374,9488","H","354,4994","269,6156","182,9374"
172,"3395,2359","H","354,4994","269,6156","182,9374"
173,"3414,4905","H","358,4865","269,1434","183,495"
174,"3435,2763","H","358,4865","269,1434","183,495"
175,"3455,0469","H","358,4865","269,1434","183,495"
176,"3474,6166","H","358,4865","269,1434","183,495"
177,"3495,3778","H","358,4865","269,1434","183,495"
178,"3515,6883","H","358,4865","269,1434","183,495"
179,"3534,1297","H","3,287289","268,7367","184,017"
180,"3554,8869","H","3,287289","268,7367","184,017"
181,"3573,613","H","3,287289","268,7367","184,017"
182,"3594,8171","H","3,287289","268,7367","184,017"
183,"3614,4808","H","3,287289","268,7367","184,017"
184,"3634,039","H","6,312802","268,2018","184,2031"
185,"3655,5923","H","6,312802","268,2018","184,2031"
186,"3675,1995","H","6,312802","268,2018","184,2031"
187,"3695,9328","H","6,312802","268,2018","184,2031"
188,"3715,331","H","6,312802","268,2018","184,2031"
189,"3735,6586","H","6,312802","268,2018","184,2031"
190,"3755,2845","H","7,619361","268,0027","184,1723"
191,"3774,5323","H","7,619361","268,0027","184,1723"
192,"3794,9515","H","7,619361","268,0027","184,1723"
193,"3815,3918","H","7,619361","268,0027","184,1723"
194,"3834,4001","H","7,619361","268,0027","184,1723"
195,"3854,0281","H","7,936725","268,1772","184,1788"
196,"3874,2598","H","7,936725","268,1772","184,1788"
197,"3894,5918","H","7,936725","268,1772","184,1788"
198,"3914,6408","H","7,936725","268,1772","184,1788"
199,"3934,4783","H","7,936725","268,1772","184,1788"
200,"3956,0965","H","7,936725","268,1772","184,1788"
201,"3974,6337","H","7,769464","268,3345","184,1922"
202,"3995,3206","H","7,769464","268,3345","184,1922"
203,"4015,0231","H","7,769464","268,3345","184,1922"
204,"4034,7181","H","7,769464","268,3345","184,1922"
205,"4053,9044","H","7,769464","268,3345","184,1922"
