Var1,Var2,Var3,Var11,Var12,Var13
130,"2563,1637","H","353,8625","31,19059","183,6474"
131,"2582,9612","H","353,8625","31,19059","183,6474"
132,"2602,8373","H","354,0015","31,31007","183,5605"
133,"2621,4002","H","354,0015","31,31007","183,5605"
134,"2642,8399","H","354,0015","31,31007","183,5605"
135,"2662,5111","H","354,0015","31,31007","183,5605"
136,"2683,3366","H","354,0015","31,31007","183,5605"
137,"2702,8847","H","354,0015","31,31007","183,5605"
138,"2723,4975","H","354,0015","31,31007","183,5605"
139,"2742,5438","H","354,0015","31,31007","183,5605"
140,"2763,0843","H","354,0015","31,31007","183,5605"
141,"2781,8199","H","354,0015","31,31007","183,5605"
142,"2802,3694","H","354,0015","31,31007","183,5605"
143,"2822,0929","H","354,0015","31,31007","183,5605"
144,"2841,6037","H","354,0015","31,31007","183,5605"
145,"2863,0438","H","354,0015","31,31007","183,5605"
146,"2882,4109","H","354,0015","31,31007","183,5605"
147,"2902,0547","H","354,0015","31,31007","183,5605"
148,"2923,0768","H","354,0015","31,31007","183,5605"
149,"2942,1186","H","354,0015","31,31007","183,5605"
150,"2963,263","H","354,0015","31,31007","183,5605"
151,"2982,8874","H","354,0015","31,31007","183,5605"
152,"3002,0307","H","354,0015","31,31007","183,5605"
153,"3022,6497","H","354,0015","31,31007","183,5605"
154,"3041,9975","H","354,0015","31,31007","183,5605"
155,"3062,4581","H","354,0015","31,31007","183,5605"
156,"3081,7293","H","354,0015","31,31007","183,5605"
157,"3102,8623","H","354,0015","31,31007","183,5605"
158,"3122,2997","H","353,7883","31,53988","183,8499"
159,"3142,8882","H","353,7883","31,53988","183,8499"
160,"3163,442","H","353,7883","31,53988","183,8499"
161,"3182,7658","H","353,7883","31,53988","183,8499"
162,"3202,7646","H","353,7883","31,53988","183,8499"
163,"3222,2735","H","353,7883","31,53988","183,8499"
164,"3242,9937","H","353,7554","31,64351","183,9536"
165,"3263,4833","H","353,7554","31,64351","183,9536"
166,"3282,2411","H","353,7554","31,64351","183,9536"
167,"3302,9778","H","353,8654","31,64565","183,9847"
168,"3323,1751","H","353,8654","31,64565","183,9847"
169,"3342,6071","H","353,8654","31,64565","183,9847"
170,"3363,4603","H","353,5143","31,6432","184,3677"
171,"3382,843","H","353,5143","31,6432","184,3677"
172,"3402,0461","H","353,5143","31,6432","184,3677"
173,"3422,8273","H","352,9278","31,43125","185,6438"
174,"3442,8534","H","352,9278","31,43125","185,6438"
175,"3462,8217","H","352,9278","31,43125","185,6438"
176,"3483,7734","H","352,2167","31,19902","187,3709"
177,"3503,2746","H","352,2167","31,19902","187,3709"
178,"3522,6999","H","352,2167","31,19902","187,3709"
179,"3541,3623","H","351,0272","30,6743","189,2282"
180,"3562,9887","H","351,0272","30,6743","189,2282"
181,"3583,6462","H","351,0272","30,6743","189,2282"
182,"3602,0735","H","348,8956","29,8699","192,0771"
183,"3622,6661","H","348,8956","29,8699","192,0771"
184,"3641,9483","H","348,8956","29,8699","192,0771"
185,"3663,0922","H","347,5728","29,08547","194,6911"
186,"3682,728","H","347,5728","29,08547","194,6911"
187,"3701,913","H","347,5728","29,08547","194,6911"
188,"3723,9791","H","347,5728","29,08547","194,6911"
189,"3742,7381","H","347,5728","29,08547","194,6911"
190,"3763,3463","H","347,2863","28,86543","195,8553"
191,"3782,33","H","347,2863","28,86543","195,8553"
192,"3802,8521","H","347,2863","28,86543","195,8553"
193,"3823,2369","H","347,2863","28,86543","195,8553"
194,"3843,2622","H","347,2863","28,86543","195,8553"
195,"3861,8203","H","347,2863","28,86543","195,8553"
196,"3882,1291","H","346,4883","28,87557","197,4674"
197,"3903,7479","H","346,4883","28,87557","197,4674"
198,"3921,7666","H","346,4883","28,87557","197,4674"
199,"3943,6063","H","346,4883","28,87557","197,4674"
200,"3962,4063","H","346,4883","28,87557","197,4674"
201,"3983,9563","H","345,2121","28,56144","200,5889"
202,"4003,0311","H","345,2121","28,56144","200,5889"
203,"4022,1923","H","345,2121","28,56144","200,5889"
204,"4042,5854","H","345,2121","28,56144","200,5889"
205,"4061,5723","H","345,2121","28,56144","200,5889"
206,"4083,5975","H","345,2121","28,56144","200,5889"
207,"4103,1414","H","345,0072","28,50591","202,2496"
208,"4122,2801","H","345,0072","28,50591","202,2496"
209,"4142,3043","H","345,0072","28,50591","202,2496"
210,"4161,9606","H","345,0072","28,50591","202,2496"
211,"4182,8416","H","345,0072","28,50591","202,2496"
212,"4202,1442","H","345,0072","28,50591","202,2496"
213,"4222,9721","H","345,0974","29,15649","202,2361"
214,"4242,5343","H","345,0974","29,15649","202,2361"
215,"4262,5313","H","345,0974","29,15649","202,2361"
216,"4281,5635","H","345,0974","29,15649","202,2361"
217,"4304,2034","H","345,0974","29,15649","202,2361"
218,"4323,0116","H","345,7965","29,9725","200,8615"
219,"4343,4542","H","345,7965","29,9725","200,8615"
220,"4361,5","H","345,7965","29,9725","200,8615"
221,"4383,2407","H","345,7965","29,9725","200,8615"
222,"4403,5817","H","345,7965","29,9725","200,8615"
223,"4422,5569","H","345,7965","29,9725","200,8615"
224,"4442,9809","H","346,6787","31,11898","198,6839"
225,"4462,8402","H","346,6787","31,11898","198,6839"
226,"4482,8614","H","346,6787","31,11898","198,6839"
227,"4502,2482","H","346,6787","31,11898","198,6839"
228,"4522,2523","H","346,6787","31,11898","198,6839"
229,"4541,8998","H","347,1541","32,03856","196,918"
230,"4561,9022","H","347,1541","32,03856","196,918"
231,"4582,0575","H","347,1541","32,03856","196,918"
232,"4603,9718","H","347,1541","32,03856","196,918"
233,"4621,3815","H","347,1541","32,03856","196,918"
234,"4643,1809","H","347,1541","32,03856","196,918"
235,"4662,1709","H","347,0501","32,42543","196,6254"
236,"4682,383","H","347,0501","32,42543","196,6254"
237,"4703,367","H","347,0501","32,42543","196,6254"
238,"4721,5303","H","347,0501","32,42543","196,6254"
239,"4742,782","H","347,0501","32,42543","196,6254"
240,"4761,8311","H","346,9908","32,39067","196,8486"
