Var1,Var2,Var3,Var11,Var12,Var13
121,"2367,8222","H","0,3238645","350,1137","191,7251"
122,"2387,4978","H","0,3238645","350,1137","191,7251"
123,"2407,9799","H","0,3238645","350,1137","191,7251"
124,"2427,36","H","0,3238645","350,1137","191,7251"
125,"2447,9942","H","0,3238645","350,1137","191,7251"
126,"2467,8438","H","0,3238645","350,1137","191,7251"
127,"2487,7356","H","0,3238645","350,1137","191,7251"
128,"2507,6553","H","0,3238645","350,1137","191,7251"
129,"2527,8037","H","3,173567","337,9405","192,0229"
130,"2547,3745","H","3,173567","337,9405","192,0229"
131,"2568,3533","H","3,173567","337,9405","192,0229"
132,"2588,2622","H","3,173567","337,9405","192,0229"
133,"2606,5496","H","3,173567","337,9405","192,0229"
134,"2627,3971","H","3,173567","337,9405","192,0229"
135,"2647,2736","H","3,310244","336,1834","191,7492"
136,"2668,0551","H","3,310244","336,1834","191,7492"
137,"2688,0723","H","3,310244","336,1834","191,7492"
138,"2707,418","H","3,310244","336,1834","191,7492"
139,"2727,4534","H","3,310244","336,1834","191,7492"
140,"2748,0554","H","3,310244","336,1834","191,7492"
141,"2767,9237","H","2,930879","337,6766","192,4247"
142,"2788,5698","H","2,930879","337,6766","192,4247"
143,"2808,1277","H","2,930879","337,6766","192,4247"
144,"2827,3299","H","2,930879","337,6766","192,4247"
145,"2846,6934","H","2,930879","337,6766","192,4247"
146,"2867,2889","H","2,261899","340,1931","192,9023"
147,"2887,1874","H","2,261899","340,1931","192,9023"
148,"2907,0173","H","2,261899","340,1931","192,9023"
149,"2927,0389","H","2,261899","340,1931","192,9023"
150,"2948,646","H","2,261899","340,1931","192,9023"
151,"2967,0982","H","2,261899","340,1931","192,9023"
152,"2987,8224","H","2,554578","341,761","193,6672"
153,"3007,882","H","2,554578","341,761","193,6672"
154,"3026,7228","H","2,554578","341,761","193,6672"
155,"3049,8544","H","2,554578","341,761","193,6672"
156,"3066,3251","H","2,554578","341,761","193,6672"
157,"3088,1069","H","2,802967","343,5399","194,4623"
158,"3108,1457","H","2,802967","343,5399","194,4623"
159,"3127,0315","H","2,802967","343,5399","194,4623"
160,"3146,7891","H","2,802967","343,5399","194,4623"
161,"3166,0372","H","2,802967","343,5399","194,4623"
162,"3186,8443","H","2,802967","343,5399","194,4623"
163,"3207,2931","H","3,270196","346,1766","195,3574"
164,"3227,4237","H","3,270196","346,1766","195,3574"
165,"3248,0129","H","3,270196","346,1766","195,3574"
166,"3267,9215","H","3,270196","346,1766","195,3574"
167,"3286,7233","H","3,270196","346,1766","195,3574"
168,"3306,7471","H","3,270196","346,1766","195,3574"
169,"3328,2107","H","3,157337","348,0385","196,6794"
170,"3348,2599","H","3,157337","348,0385","196,6794"
171,"3367,922","H","3,157337","348,0385","196,6794"
172,"3388,4584","H","3,157337","348,0385","196,6794"
173,"3407,4024","H","3,157337","348,0385","196,6794"
174,"3427,6917","H","3,152702","348,3967","197,1456"
175,"3446,6243","H","3,152702","348,3967","197,1456"
176,"3467,1106","H","3,152702","348,3967","197,1456"
177,"3486,4105","H","3,152702","348,3967","197,1456"
178,"3507,1666","H","3,152702","348,3967","197,1456"
179,"3528,1855","H","3,152702","348,3967","197,1456"
180,"3547,2312","H","3,025857","348,8549","197,7397"
181,"3567,8788","H","3,025857","348,8549","197,7397"
182,"3587,2113","H","3,025857","348,8549","197,7397"
183,"3608,1683","H","3,025857","348,8549","197,7397"
184,"3627,4693","H","3,025857","348,8549","197,7397"
185,"3646,9769","H","3,41178","348,9292","199,3515"
186,"3666,4948","H","3,41178","348,9292","199,3515"
187,"3686,8015","H","3,41178","348,9292","199,3515"
188,"3708,3299","H","3,41178","348,9292","199,3515"
189,"3726,8497","H","3,41178","348,9292","199,3515"
190,"3747,4882","H","3,41178","348,9292","199,3515"
191,"3768,0275","H","4,218106","349,1147","201,8563"
192,"3788,292","H","4,218106","349,1147","201,8563"
193,"3807,8155","H","4,218106","349,1147","201,8563"
194,"3827,7859","H","4,218106","349,1147","201,8563"
195,"3846,9777","H","4,218106","349,1147","201,8563"
196,"3866,6774","H","4,259046","349,0362","203,2498"
197,"3888,6469","H","4,259046","349,0362","203,2498"
198,"3907,3616","H","4,259046","349,0362","203,2498"
199,"3928,022","H","4,259046","349,0362","203,2498"
