Var1,Var2,Var3,Var11,Var12,Var13
164,"3224,5641","H","358,5538","108,2471","178,7827"
165,"3246,1051","H","358,5538","108,2471","178,7827"
166,"3265,4047","H","358,3401","63,33211","180,7265"
167,"3285,3243","H","358,3401","63,33211","180,7265"
168,"3305,0263","H","358,3401","63,33211","180,7265"
169,"3325,3004","H","358,3401","63,33211","180,7265"
170,"3344,6935","H","358,3401","63,33211","180,7265"
171,"3365,3426","H","358,3401","63,33211","180,7265"
172,"3385,5941","H","358,3401","63,33211","180,7265"
173,"3404,6847","H","358,3401","63,33211","180,7265"
174,"3426,3773","H","358,3401","63,33211","180,7265"
175,"3445,5945","H","358,3401","63,33211","180,7265"
176,"3464,6915","H","358,3401","63,33211","180,7265"
177,"3485,5687","H","358,3401","63,33211","180,7265"
178,"3504,644","H","358,3401","63,33211","180,7265"
179,"3524,5766","H","358,3401","63,33211","180,7265"
180,"3545,5757","H","358,3401","63,33211","180,7265"
181,"3564,5903","H","358,3401","63,33211","180,7265"
182,"3585,6942","H","358,3401","63,33211","180,7265"
183,"3605,3283","H","358,3401","63,33211","180,7265"
184,"3625,8262","H","358,3401","63,33211","180,7265"
185,"3645,4337","H","358,3401","63,33211","180,7265"
186,"3665,8526","H","358,3401","63,33211","180,7265"
187,"3685,6771","H","358,3401","63,33211","180,7265"
188,"3705,3592","H","358,3401","63,33211","180,7265"
189,"3725,8077","H","358,3401","63,33211","180,7265"
190,"3745,2295","H","358,3401","63,33211","180,7265"
191,"3764,9558","H","358,3401","63,33211","180,7265"
192,"3784,6389","H","358,3401","63,33211","180,7265"
193,"3805,7283","H","358,3401","63,33211","180,7265"
194,"3824,7693","H","358,3401","63,33211","180,7265"
195,"3845,4363","H","358,3401","63,33211","180,7265"
196,"3864,7327","H","358,3401","63,33211","180,7265"
197,"3885,8996","H","358,3401","63,33211","180,7265"
198,"3904,9579","H","358,3401","63,33211","180,7265"
199,"3925,1052","H","358,3401","63,33211","180,7265"
200,"3945,966","H","358,3401","63,33211","180,7265"
201,"3966,1214","H","358,3401","63,33211","180,7265"
202,"3986,1558","H","358,3401","63,33211","180,7265"
203,"4005,1191","H","358,3401","63,33211","180,7265"
204,"4024,4914","H","358,3401","63,33211","180,7265"
205,"4046,5962","H","358,3401","63,33211","180,7265"
206,"4065,6722","H","358,3401","63,33211","180,7265"
207,"4084,6632","H","358,3401","63,33211","180,7265"
208,"4106,061","H","358,3401","63,33211","180,7265"
209,"4124,7336","H","358,3401","63,33211","180,7265"
210,"4144,8774","H","358,3401","63,33211","180,7265"
211,"4164,9301","H","358,3401","63,33211","180,7265"
212,"4186,3302","H","358,3401","63,33211","180,7265"
213,"4204,5974","H","358,3401","63,33211","180,7265"
214,"4224,3149","H","358,3401","63,33211","180,7265"
215,"4247,313","H","358,3401","63,33211","180,7265"
216,"4266,0846","H","358,3401","63,33211","180,7265"
217,"4285,8001","H","358,3401","63,33211","180,7265"
218,"4305,6836","H","358,3401","63,33211","180,7265"
219,"4325,4131","H","358,3401","63,33211","180,7265"
220,"4346,0914","H","358,3401","63,33211","180,7265"
221,"4365,5403","H","358,3401","63,33211","180,7265"
222,"4385,0503","H","358,3401","63,33211","180,7265"
223,"4405,2237","H","358,3401","63,33211","180,7265"
224,"4426,2668","H","358,3401","63,33211","180,7265"
225,"4445,7224","H","358,3401","63,33211","180,7265"
