Var1,Var2,Var3,Var11,Var12,Var13
192,"3784,064","H","358,1674","0,03666402","177,7079"
193,"3802,8687","H","358,1674","0,03666402","177,7079"
194,"3823,5865","H","358,1674","0,03666402","177,7079"
195,"3844,3395","H","358,1674","0,03666402","177,7079"
196,"3864,1531","H","358,1674","0,03666402","177,7079"
197,"3882,4456","H","358,1674","0,03666402","177,7079"
198,"3904,6296","H","358,1674","0,03666402","177,7079"
199,"3923,4224","H","358,1674","0,03666402","177,7079"
200,"3943,3495","H","358,1674","0,03666402","177,7079"
201,"3964,4772","H","358,1674","0,03666402","177,7079"
202,"3984,352","H","358,1674","0,03666402","177,7079"
203,"4004,2838","H","358,1674","0,03666402","177,7079"
204,"4023,3354","H","358,1674","0,03666402","177,7079"
205,"4043,1738","H","358,6509","358,4872","181,9657"
206,"4063,2406","H","358,6509","358,4872","181,9657"
207,"4083,7391","H","358,6509","358,4872","181,9657"
208,"4102,5023","H","358,6509","358,4872","181,9657"
209,"4124,1085","H","358,6509","358,4872","181,9657"
210,"4143,681","H","358,6509","358,4872","181,9657"
211,"4163,1863","H","358,7711","358,2589","182,0811"
212,"4183,6513","H","358,7711","358,2589","182,0811"
213,"4204,3049","H","358,7711","358,2589","182,0811"
214,"4224,6672","H","358,7711","358,2589","182,0811"
215,"4244,3038","H","358,7711","358,2589","182,0811"
216,"4263,6431","H","358,7711","358,2589","182,0811"
217,"4283,6337","H","358,8958","358,0287","182,4251"
218,"4303,4359","H","358,8958","358,0287","182,4251"
219,"4323,4612","H","358,8958","358,0287","182,4251"
220,"4343,9885","H","358,8958","358,0287","182,4251"
221,"4364,0563","H","358,8958","358,0287","182,4251"
222,"4383,9002","H","358,8963","357,8018","182,1982"
223,"4403,1135","H","358,8963","357,8018","182,1982"
224,"4423,8929","H","358,8963","357,8018","182,1982"
225,"4443,8237","H","358,8963","357,8018","182,1982"
226,"4463,7055","H","358,8963","357,8018","182,1982"
227,"4483,2334","H","358,8963","357,8018","182,1982"
228,"4502,7795","H","358,7796","357,9142","182,1992"
229,"4525,0678","H","358,7796","357,9142","182,1992"
230,"4546,7517","H","358,7796","357,9142","182,1992"
231,"4564,2817","H","358,7796","357,9142","182,1992"
232,"4584,2718","H","358,7796","357,9142","182,1992"
233,"4604,4121","H","358,7796","357,9142","182,1992"
234,"4624,0871","H","358,5544","358,02","182,5456"
235,"4643,2388","H","358,5544","358,02","182,5456"
236,"4663,6868","H","358,5544","358,02","182,5456"
237,"4683,3658","H","358,5544","358,02","182,5456"
238,"4702,7898","H","358,5544","358,02","182,5456"
239,"4723,8149","H","358,7853","358,1342","182,8868"
240,"4744,3797","H","358,7853","358,1342","182,8868"
241,"4764,1199","H","358,7853","358,1342","182,8868"
242,"4784,1052","H","358,7853","358,1342","182,8868"
243,"4803,108","H","358,7853","358,1342","182,8868"
244,"4823,3593","H","358,7853","358,1342","182,8868"
245,"4844,77","H","359,0125","358,2564","182,8792"
246,"4863,5187","H","359,0125","358,2564","182,8792"
247,"4884,0479","H","359,0125","358,2564","182,8792"
248,"4904,0596","H","359,0125","358,2564","182,8792"
249,"4924,4753","H","359,0125","358,2564","182,8792"
250,"4944,6256","H","359,0125","358,2564","182,8792"
251,"4963,8448","H","358,9036","357,909","182,7724"
252,"4984,3423","H","358,9036","357,909","182,7724"
253,"5003,4318","H","358,9036","357,909","182,7724"
254,"5023,2597","H","358,9036","357,909","182,7724"
255,"5044,6911","H","358,9036","357,909","182,7724"
256,"5062,4152","H","358,791","357,4549","182,3184"
257,"5083,5679","H","358,791","357,4549","182,3184"
258,"5103,8232","H","358,791","357,4549","182,3184"
259,"5124,241","H","358,791","357,4549","182,3184"
260,"5142,9836","H","358,791","357,4549","182,3184"
261,"5164,6343","H","358,791","357,4549","182,3184"
262,"5184,4047","H","358,884","356,7819","181,0627"
263,"5203,9249","H","358,884","356,7819","181,0627"
264,"5224,4075","H","358,884","356,7819","181,0627"
265,"5243,8825","H","358,884","356,7819","181,0627"
266,"5263,6771","H","358,884","356,7819","181,0627"
267,"5283,7851","H","358,7554","356,096","180,5013"
268,"5303,5386","H","358,7554","356,096","180,5013"
269,"5323,0908","H","358,7554","356,096","180,5013"
270,"5343,7914","H","358,7554","356,096","180,5013"
271,"5363,2544","H","358,7554","356,096","180,5013"
272,"5383,8809","H","358,7554","356,096","180,5013"
273,"5403,3778","H","358,644","356,2087","180,6184"
274,"5422,7029","H","358,644","356,2087","180,6184"
275,"5443,194","H","358,644","356,2087","180,6184"
276,"5464,644","H","358,644","356,2087","180,6184"
277,"5484,0017","H","358,644","356,2087","180,6184"
278,"5503,6648","H","358,649","356,5499","180,8436"
279,"5524,8849","H","358,649","356,5499","180,8436"
280,"5544,276","H","358,649","356,5499","180,8436"
281,"5563,5472","H","358,649","356,5499","180,8436"
282,"5583,6016","H","358,649","356,5499","180,8436"
283,"5604,6703","H","358,649","356,5499","180,8436"
284,"5623,9724","H","358,7684","356,8953","181,0647"
285,"5643,9955","H","358,7684","356,8953","181,0647"
286,"5663,668","H","358,7684","356,8953","181,0647"
287,"5683,0399","H","358,7684","356,8953","181,0647"
288,"5702,8305","H","358,7684","356,8953","181,0647"
289,"5723,2164","H","358,6517","357,1233","181,0651"
290,"5742,7408","H","358,6517","357,1233","181,0651"
291,"5763,7471","H","358,6517","357,1233","181,0651"
292,"5784,3442","H","358,6517","357,1233","181,0651"
293,"5804,0438","H","358,6517","357,1233","181,0651"
294,"5823,7815","H","358,6517","357,1233","181,0651"
295,"5843,8947","H","358,6459","357,1259","180,8361"
296,"5862,7722","H","358,6459","357,1259","180,8361"
