Var1,Var2,Var3,Var11,Var12,Var13
120,"2345,381","H","0,1037502","353,3441","175,8622"
121,"2365,0565","H","0,1037502","353,3441","175,8622"
122,"2383,8436","H","0,1037502","353,3441","175,8622"
123,"2404,2727","H","0,1037502","353,3441","175,8622"
124,"2424,1007","H","0,1037502","353,3441","175,8622"
125,"2443,6641","H","0,1037502","353,3441","175,8622"
126,"2463,7056","H","0,1037502","353,3441","175,8622"
127,"2484,2516","H","0,06318172","352,9951","175,4011"
128,"2504,2282","H","0,06318172","352,9951","175,4011"
129,"2523,4418","H","0,06318172","352,9951","175,4011"
130,"2545,0707","H","0,06318172","352,9951","175,4011"
131,"2563,6944","H","0,06318172","352,9951","175,4011"
132,"2583,2091","H","0,06318172","352,9951","175,4011"
133,"2604,2106","H","0,06318172","352,9951","175,4011"
134,"2624,0752","H","0,03014368","352,8818","174,9442"
135,"2644,1872","H","0,03014368","352,8818","174,9442"
136,"2664,1746","H","0,03014368","352,8818","174,9442"
137,"2683,4894","H","0,03014368","352,8818","174,9442"
138,"2703,5957","H","0,03014368","352,8818","174,9442"
139,"2723,5023","H","359,8831","352,3161","174,8392"
140,"2743,7409","H","359,8831","352,3161","174,8392"
141,"2764,2447","H","359,8831","352,3161","174,8392"
142,"2782,6101","H","359,8831","352,3161","174,8392"
143,"2805,1614","H","359,8831","352,3161","174,8392"
144,"2823,3339","H","359,8831","352,3161","174,8392"
145,"2843,9991","H","359,7478","351,8565","174,8441"
146,"2863,0873","H","359,7478","351,8565","174,8441"
147,"2883,7074","H","359,7478","351,8565","174,8441"
148,"2903,0207","H","359,7478","351,8565","174,8441"
149,"2924,3678","H","359,7478","351,8565","174,8441"
150,"2943,4641","H","359,7292","351,6287","174,7312"
151,"2963,1147","H","359,7292","351,6287","174,7312"
152,"2983,6668","H","359,7292","351,6287","174,7312"
153,"3003,4991","H","359,7292","351,6287","174,7312"
154,"3023,1405","H","359,7292","351,6287","174,7312"
155,"3043,6051","H","359,7292","351,6287","174,7312"
156,"3064,199","H","359,8711","351,2783","175,2954"
157,"3083,7341","H","359,8711","351,2783","175,2954"
158,"3104,2288","H","359,8711","351,2783","175,2954"
159,"3123,7478","H","359,8711","351,2783","175,2954"
160,"3145,3108","H","359,8711","351,2783","175,2954"
161,"3163,6859","H","359,8711","351,2783","175,2954"
162,"3183,874","H","0,04907219","350,814","176,3157"
163,"3203,1395","H","0,04907219","350,814","176,3157"
164,"3222,4693","H","0,04907219","350,814","176,3157"
165,"3244,579","H","0,04907219","350,814","176,3157"
166,"3263,4692","H","0,04907219","350,814","176,3157"
167,"3283,4651","H","0,4686556","349,7827","178,8076"
168,"3304,2446","H","0,4686556","349,7827","178,8076"
169,"3323,6155","H","0,4686556","349,7827","178,8076"
170,"3343,3866","H","0,4686556","349,7827","178,8076"
171,"3363,0734","H","0,4686556","349,7827","178,8076"
172,"3383,4299","H","0,4686556","349,7827","178,8076"
173,"3405,2458","H","0,9034875","348,4243","182,0963"
174,"3423,3172","H","0,9034875","348,4243","182,0963"
175,"3444,9373","H","0,9034875","348,4243","182,0963"
176,"3465,0561","H","0,9034875","348,4243","182,0963"
177,"3484,0188","H","0,9034875","348,4243","182,0963"
178,"3505,0007","H","1,343275","347,07","185,7339"
179,"3523,4666","H","1,343275","347,07","185,7339"
180,"3543,6658","H","1,343275","347,07","185,7339"
181,"3564,0452","H","1,343275","347,07","185,7339"
182,"3585,033","H","1,343275","347,07","185,7339"
183,"3605,3151","H","1,343275","347,07","185,7339"
184,"3624,97","H","1,450597","346,1646","189,0732"
185,"3643,6504","H","1,450597","346,1646","189,0732"
186,"3665,285","H","1,450597","346,1646","189,0732"
187,"3683,84","H","1,450597","346,1646","189,0732"
188,"3704,2689","H","1,450597","346,1646","189,0732"
189,"3724,1119","H","1,620309","345,8365","191,1394"
190,"3742,9412","H","1,620309","345,8365","191,1394"
191,"3763,0436","H","1,620309","345,8365","191,1394"
192,"3785,069","H","1,620309","345,8365","191,1394"
193,"3803,6924","H","1,620309","345,8365","191,1394"
194,"3824,211","H","1,620309","345,8365","191,1394"
195,"3843,612","H","2,32254","345,4499","192,6774"
196,"3863,667","H","2,32254","345,4499","192,6774"
197,"3882,7776","H","2,32254","345,4499","192,6774"
198,"3903,6984","H","2,32254","345,4499","192,6774"
199,"3923,8765","H","2,32254","345,4499","192,6774"
200,"3945,1054","H","1,84489","345,6418","193,6595"
201,"3963,6415","H","1,84489","345,6418","193,6595"
202,"3983,7132","H","1,84489","345,6418","193,6595"
203,"4004,0396","H","1,84489","345,6418","193,6595"
204,"4023,7038","H","1,84489","345,6418","193,6595"
205,"4044,2619","H","1,84489","345,6418","193,6595"
206,"4065,0623","H","1,705727","345,9707","193,7967"
207,"4083,1349","H","1,705727","345,9707","193,7967"
208,"4104,9158","H","1,705727","345,9707","193,7967"
209,"4124,959","H","1,705727","345,9707","193,7967"
210,"4144,207","H","1,705727","345,9707","193,7967"
211,"4163,7241","H","1,705727","345,9707","193,7967"
212,"4184,3282","H","1,074676","347,0648","193,5134"
213,"4204,9521","H","1,074676","347,0648","193,5134"
214,"4223,523","H","1,074676","347,0648","193,5134"
215,"4243,5551","H","1,074676","347,0648","193,5134"
216,"4262,6743","H","1,074676","347,0648","193,5134"
217,"4283,0115","H","0,9800784","347,9724","193,6464"
218,"4304,0245","H","0,9800784","347,9724","193,6464"
219,"4323,6884","H","0,9800784","347,9724","193,6464"
220,"4344,1652","H","0,9800784","347,9724","193,6464"
221,"4362,569","H","0,9800784","347,9724","193,6464"
222,"4385,1407","H","0,9800784","347,9724","193,6464"
223,"4403,6114","H","0,9105198","348,55","193,6446"
224,"4423,67","H","0,9105198","348,55","193,6446"
225,"4443,7285","H","0,9105198","348,55","193,6446"
226,"4465,0342","H","0,9105198","348,55","193,6446"
227,"4484,1793","H","0,9105198","348,55","193,6446"
228,"4503,8201","H","0,7308297","349,4507","194,1255"
229,"4525,1136","H","0,7308297","349,4507","194,1255"
230,"4544,7696","H","0,7308297","349,4507","194,1255"
231,"4564,3277","H","0,7308297","349,4507","194,1255"
232,"4584,9573","H","0,7308297","349,4507","194,1255"
233,"4604,5052","H","0,7308297","349,4507","194,1255"
234,"4624,7266","H","0,7927628","350,7331","194,0004"
235,"4643,4496","H","0,7927628","350,7331","194,0004"
236,"4665,0349","H","0,7927628","350,7331","194,0004"
237,"4683,5789","H","0,7927628","350,7331","194,0004"
238,"4703,4053","H","0,7927628","350,7331","194,0004"
239,"4723,4513","H","0,7959197","352,5848","193,999"
240,"4744,3165","H","0,7959197","352,5848","193,999"
241,"4764,9729","H","0,7959197","352,5848","193,999"
242,"4783,6969","H","0,7959197","352,5848","193,999"
243,"4803,1917","H","0,7959197","352,5848","193,999"
244,"4824,0179","H","0,7959197","352,5848","193,999"
245,"4842,7959","H","0,7084525","354,0834","193,6444"
246,"4863,1325","H","0,7084525","354,0834","193,6444"
247,"4883,4838","H","0,7084525","354,0834","193,6444"
248,"4903,8795","H","0,7084525","354,0834","193,6444"
249,"4923,5992","H","0,7084525","354,0834","193,6444"
250,"4945,0324","H","0,7084525","354,0834","193,6444"
251,"4964,3616","H","0,725418","354,7747","193,3061"
252,"4983,8638","H","0,725418","354,7747","193,3061"
253,"5004,9385","H","0,725418","354,7747","193,3061"
254,"5023,0973","H","0,725418","354,7747","193,3061"
255,"5043,8348","H","0,725418","354,7747","193,3061"
256,"5063,8191","H","0,9727364","355,4969","192,946"
257,"5083,1083","H","0,9727364","355,4969","192,946"
258,"5102,7574","H","0,9727364","355,4969","192,946"
259,"5123,5364","H","0,9727364","355,4969","192,946"
260,"5143,6269","H","0,9727364","355,4969","192,946"
261,"5164,1513","H","0,9727364","355,4969","192,946"
262,"5183,5459","H","1,448133","356,356","192,8243"
263,"5202,5496","H","1,448133","356,356","192,8243"
264,"5223,6208","H","1,448133","356,356","192,8243"
265,"5243,5524","H","1,448133","356,356","192,8243"
266,"5265,0455","H","1,448133","356,356","192,8243"
267,"5284,3882","H","1,653493","356,6112","192,9354"
268,"5304,0279","H","1,653493","356,6112","192,9354"
269,"5323,4732","H","1,653493","356,6112","192,9354"
270,"5345,0353","H","1,653493","356,6112","192,9354"
271,"5363,5049","H","1,653493","356,6112","192,9354"
272,"5383,7757","H","1,653493","356,6112","192,9354"
273,"5404,0378","H","1,767304","356,6241","192,9322"
274,"5425,0233","H","1,767304","356,6241","192,9322"
275,"5445,1153","H","1,767304","356,6241","192,9322"
276,"5464,1837","H","1,767304","356,6241","192,9322"
277,"5483,5065","H","1,767304","356,6241","192,9322"
278,"5503,1208","H","1,653137","356,4892","192,4777"
279,"5523,7129","H","1,653137","356,4892","192,4777"
280,"5544,2809","H","1,653137","356,4892","192,4777"
281,"5563,9054","H","1,653137","356,4892","192,4777"
282,"5583,5634","H","1,653137","356,4892","192,4777"
283,"5603,6696","H","1,653137","356,4892","192,4777"
284,"5623,7313","H","1,812843","356,0436","192,3517"
285,"5642,879","H","1,812843","356,0436","192,3517"
286,"5663,5974","H","1,812843","356,0436","192,3517"
287,"5683,7567","H","1,812843","356,0436","192,3517"
288,"5703,8358","H","1,812843","356,0436","192,3517"
289,"5723,264","H","2,019596","356,2985","192,4631"
290,"5743,628","H","2,019596","356,2985","192,4631"
291,"5763,68","H","2,019596","356,2985","192,4631"
292,"5784,1783","H","2,019596","356,2985","192,4631"
293,"5803,6297","H","2,019596","356,2985","192,4631"
294,"5824,2695","H","2,019596","356,2985","192,4631"
295,"5844,6087","H","1,833195","358,0123","192,598"
296,"5863,5061","H","1,833195","358,0123","192,598"
297,"5883,2205","H","1,833195","358,0123","192,598"
298,"5903,3196","H","1,833195","358,0123","192,598"
299,"5923,9633","H","1,833195","358,0123","192,598"
300,"5944,1437","H","1,544682","0,6306433","192,5244"
301,"5963,5618","H","1,544682","0,6306433","192,5244"
302,"5983,9749","H","1,544682","0,6306433","192,5244"
303,"6004,2854","H","1,544682","0,6306433","192,5244"
304,"6023,6869","H","1,544682","0,6306433","192,5244"
305,"6043,3516","H","1,544682","0,6306433","192,5244"
306,"6063,7921","H","1,284795","1,982934","192,3102"
307,"6083,5359","H","1,284795","1,982934","192,3102"
308,"6103,5553","H","1,284795","1,982934","192,3102"
309,"6122,6846","H","1,284795","1,982934","192,3102"
310,"6143,6308","H","1,284795","1,982934","192,3102"
311,"6163,6934","H","1,284795","1,982934","192,3102"
312,"6183,732","H","1,056969","1,958323","192,3061"
313,"6204,3476","H","1,056969","1,958323","192,3061"
314,"6225,0158","H","1,056969","1,958323","192,3061"
315,"6243,002","H","1,056969","1,958323","192,3061"
316,"6263,4766","H","1,056969","1,958323","192,3061"
317,"6284,0253","H","1,272809","1,055555","191,9577"
318,"6303,6754","H","1,272809","1,055555","191,9577"
319,"6323,567","H","1,272809","1,055555","191,9577"
320,"6344,1717","H","1,272809","1,055555","191,9577"
321,"6363,1146","H","1,272809","1,055555","191,9577"
322,"6384,2945","H","1,272809","1,055555","191,9577"
323,"6403,6801","H","1,790691","359,3755","191,5824"
324,"6424,3259","H","1,790691","359,3755","191,5824"
325,"6443,1665","H","1,790691","359,3755","191,5824"
326,"6463,7107","H","1,790691","359,3755","191,5824"
327,"6483,8437","H","1,790691","359,3755","191,5824"
328,"6504,3","H","2,209607","357,4554","191,3151"
329,"6524,0441","H","2,209607","357,4554","191,3151"
330,"6543,4251","H","2,209607","357,4554","191,3151"
331,"6563,0085","H","2,209607","357,4554","191,3151"
332,"6585,0455","H","2,209607","357,4554","191,3151"
333,"6604,2886","H","2,209607","357,4554","191,3151"
334,"6623,6981","H","2,041252","355,589","191,0686"
335,"6643,4722","H","2,041252","355,589","191,0686"
336,"6664,9494","H","2,041252","355,589","191,0686"
337,"6683,4231","H","2,041252","355,589","191,0686"
338,"6705,4583","H","2,041252","355,589","191,0686"
339,"6723,7049","H","1,970147","353,7354","190,6967"
340,"6744,265","H","1,970147","353,7354","190,6967"
