Var1,Var2,Var3,Var11,Var12,Var13
120,"2347,4352","H","2,266599","355,7958","176,1329"
121,"2369,0534","H","2,266599","355,7958","176,1329"
122,"2387,4667","H","2,266599","355,7958","176,1329"
123,"2408,9066","H","2,266599","355,7958","176,1329"
124,"2427,3331","H","2,266599","355,7958","176,1329"
125,"2448,9576","H","2,266599","355,7958","176,1329"
126,"2469,1234","H","2,266599","355,7958","176,1329"
127,"2487,4386","H","2,266599","355,7958","176,1329"
128,"2509,1921","H","2,37484","355,6708","176,0078"
129,"2529,0472","H","2,37484","355,6708","176,0078"
130,"2548,9712","H","2,37484","355,6708","176,0078"
131,"2567,8431","H","2,37484","355,6708","176,0078"
132,"2588,9009","H","2,37484","355,6708","176,0078"
133,"2608,0318","H","2,37484","355,6708","176,0078"
134,"2627,0924","H","2,495123","355,9001","176,0122"
135,"2647,4138","H","2,495123","355,9001","176,0122"
136,"2669,0341","H","2,495123","355,9001","176,0122"
137,"2689,1817","H","2,495123","355,9001","176,0122"
138,"2707,7489","H","2,495123","355,9001","176,0122"
139,"2727,2896","H","2,495123","355,9001","176,0122"
140,"2748,9481","H","2,73201","356,0089","176,1209"
141,"2767,9554","H","2,73201","356,0089","176,1209"
142,"2789,2306","H","2,73201","356,0089","176,1209"
143,"2807,5859","H","2,73201","356,0089","176,1209"
144,"2827,4564","H","2,73201","356,0089","176,1209"
145,"2847,9806","H","2,617635","356,0129","176,1249"
146,"2869,0478","H","2,617635","356,0129","176,1249"
147,"2888,0082","H","2,617635","356,0129","176,1249"
148,"2908,1479","H","2,617635","356,0129","176,1249"
149,"2927,8963","H","2,617635","356,0129","176,1249"
150,"2948,9933","H","2,617635","356,0129","176,1249"
151,"2968,0158","H","2,723844","355,8919","176,0038"
152,"2989,4862","H","2,723844","355,8919","176,0038"
153,"3008,9925","H","2,723844","355,8919","176,0038"
154,"3027,1947","H","2,723844","355,8919","176,0038"
155,"3048,9411","H","2,723844","355,8919","176,0038"
156,"3069,0844","H","2,723845","356,0038","175,8919"
157,"3087,6346","H","2,723845","356,0038","175,8919"
158,"3107,5954","H","2,723845","356,0038","175,8919"
159,"3129,2248","H","2,723845","356,0038","175,8919"
160,"3147,5763","H","2,723845","356,0038","175,8919"
161,"3169,1107","H","2,723845","356,0038","175,8919"
162,"3189,0614","H","2,732009","356,1208","176,009"
163,"3209,0364","H","2,732009","356,1208","176,009"
164,"3229,1137","H","2,732009","356,1208","176,009"
165,"3251,4159","H","2,732009","356,1208","176,009"
166,"3268,7445","H","2,732009","356,1208","176,009"
167,"3287,4104","H","2,732009","356,1208","176,009"
168,"3308,0298","H","2,728038","356,1183","175,8945"
169,"3327,463","H","2,728038","356,1183","175,8945"
170,"3347,5525","H","2,728038","356,1183","175,8945"
171,"3367,8869","H","2,728038","356,1183","175,8945"
172,"3388,5369","H","2,728038","356,1183","175,8945"
173,"3407,8257","H","2,728038","356,1183","175,8945"
174,"3429,0834","H","2,862023","356,3513","176,2395"
175,"3447,302","H","2,862023","356,3513","176,2395"
176,"3467,8833","H","2,862023","356,3513","176,2395"
177,"3488,5549","H","2,862023","356,3513","176,2395"
178,"3507,6802","H","2,862023","356,3513","176,2395"
179,"3528,926","H","2,983894","356,4648","176,3531"
180,"3548,8559","H","2,983894","356,4648","176,3531"
181,"3569,0213","H","2,983894","356,4648","176,3531"
182,"3588,0907","H","2,983894","356,4648","176,3531"
183,"3607,6371","H","2,983894","356,4648","176,3531"
184,"3627,7258","H","2,983894","356,4648","176,3531"
185,"3648,8736","H","2,869487","356,4686","176,3568"
186,"3669,0345","H","2,869487","356,4686","176,3568"
187,"3689,0937","H","2,869487","356,4686","176,3568"
188,"3709,1978","H","2,869487","356,4686","176,3568"
189,"3728,9274","H","2,869487","356,4686","176,3568"
190,"3748,7562","H","2,865866","356,4658","176,2422"
191,"3768,9383","H","2,865866","356,4658","176,2422"
192,"3788,3764","H","2,865866","356,4658","176,2422"
193,"3807,9241","H","2,865866","356,4658","176,2422"
194,"3827,7779","H","2,865866","356,4658","176,2422"
195,"3847,4278","H","2,865866","356,4658","176,2422"
196,"3867,5109","H","2,743783","356,2406","176,2406"
197,"3888,7753","H","2,743783","356,2406","176,2406"
198,"3908,401","H","2,743783","356,2406","176,2406"
199,"3927,2887","H","2,743783","356,2406","176,2406"
200,"3948,9776","H","2,743783","356,2406","176,2406"
201,"3969,1701","H","2,751352","356,3578","176,3578"
202,"3988,8188","H","2,751352","356,3578","176,3578"
203,"4007,3202","H","2,751352","356,3578","176,3578"
204,"4027,6825","H","2,751352","356,3578","176,3578"
205,"4047,5518","H","2,751352","356,3578","176,3578"
206,"4067,6474","H","2,751352","356,3578","176,3578"
207,"4088,783","H","2,751352","356,3578","176,3578"
208,"4107,8556","H","2,751352","356,3578","176,3578"
209,"4127,5634","H","2,751352","356,3578","176,3578"
210,"4147,2628","H","2,751352","356,3578","176,3578"
211,"4168,9406","H","2,751352","356,3578","176,3578"
212,"4187,8546","H","2,755075","356,3604","176,4723"
213,"4207,3311","H","2,755075","356,3604","176,4723"
214,"4227,1704","H","2,755075","356,3604","176,4723"
215,"4246,9835","H","2,755075","356,3604","176,4723"
216,"4268,8847","H","2,755075","356,3604","176,4723"
217,"4287,6583","H","2,755075","356,3604","176,4723"
218,"4308,9756","H","2,63705","356,2495","176,4735"
219,"4328,827","H","2,63705","356,2495","176,4735"
220,"4347,3238","H","2,63705","356,2495","176,4735"
221,"4368,7922","H","2,63705","356,2495","176,4735"
222,"4387,5859","H","2,63705","356,2495","176,4735"
223,"4407,8169","H","2,713921","356,4161","178,7681"
224,"4428,873","H","2,713921","356,4161","178,7681"
225,"4447,4845","H","2,713921","356,4161","178,7681"
226,"4467,8816","H","2,713921","356,4161","178,7681"
227,"4488,9661","H","2,713921","356,4161","178,7681"
228,"4507,9937","H","2,713921","356,4161","178,7681"
229,"4527,4868","H","2,63524","356,4434","179,9182"
230,"4549,313","H","2,63524","356,4434","179,9182"
231,"4568,8946","H","2,63524","356,4434","179,9182"
232,"4589,0203","H","2,63524","356,4434","179,9182"
233,"4609,0785","H","2,63524","356,4434","179,9182"
234,"4627,3443","H","2,457405","356,2871","177,9705"
235,"4648,9366","H","2,457405","356,2871","177,9705"
236,"4668,7859","H","2,457405","356,2871","177,9705"
237,"4692,092","H","2,457405","356,2871","177,9705"
238,"4708,2545","H","2,457405","356,2871","177,9705"
239,"4728,9068","H","2,457405","356,2871","177,9705"
240,"4749,0181","H","2,480682","355,8865","175,5498"
241,"4768,9611","H","2,480682","355,8865","175,5498"
242,"4787,4064","H","2,480682","355,8865","175,5498"
243,"4807,4438","H","2,480682","355,8865","175,5498"
244,"4828,1772","H","2,480682","355,8865","175,5498"
245,"4849,0639","H","2,480682","355,8865","175,5498"
246,"4869,1629","H","2,493392","356,0057","175,7813"
247,"4889,2063","H","2,493392","356,0057","175,7813"
248,"4907,3904","H","2,493392","356,0057","175,7813"
249,"4928,1021","H","2,493392","356,0057","175,7813"
250,"4949,1403","H","2,493392","356,0057","175,7813"
251,"4969,0122","H","2,577655","356,4021","178,0839"
252,"4988,7","H","2,577655","356,4021","178,0839"
253,"5009,3584","H","2,577655","356,4021","178,0839"
254,"5028,4253","H","2,577655","356,4021","178,0839"
255,"5049,5926","H","2,577655","356,4021","178,0839"
256,"5068,9498","H","2,577655","356,4021","178,0839"
257,"5087,8189","H","2,609827","356,7665","179,0087"
258,"5109,2056","H","2,609827","356,7665","179,0087"
259,"5127,8999","H","2,609827","356,7665","179,0087"
260,"5147,9679","H","2,609827","356,7665","179,0087"
261,"5167,7351","H","2,609827","356,7665","179,0087"
262,"5189,3802","H","2,595238","356,6415","178,5475"
263,"5209,1189","H","2,595238","356,6415","178,5475"
264,"5228,9088","H","2,595238","356,6415","178,5475"
265,"5247,8547","H","2,595238","356,6415","178,5475"
266,"5267,5516","H","2,595238","356,6415","178,5475"
267,"5288,8764","H","2,595238","356,6415","178,5475"
268,"5307,5609","H","2,588447","356,6364","178,3182"
269,"5328,332","H","2,588447","356,6364","178,3182"
270,"5349,0294","H","2,588447","356,6364","178,3182"
271,"5369,1189","H","2,588447","356,6364","178,3182"
272,"5388,9122","H","2,588447","356,6364","178,3182"
273,"5407,9473","H","2,588447","356,6364","178,3182"
274,"5427,2732","H","2,588447","356,6364","178,3182"
275,"5449,038","H","2,588447","356,6364","178,3182"
276,"5468,8847","H","2,588447","356,6364","178,3182"
277,"5488,7135","H","2,588447","356,6364","178,3182"
278,"5509,1841","H","2,588447","356,6364","178,3182"
279,"5527,6013","H","2,708016","356,752","178,4321"
280,"5548,7936","H","2,708016","356,752","178,4321"
281,"5568,8315","H","2,708016","356,752","178,4321"
282,"5588,1234","H","2,708016","356,752","178,4321"
283,"5607,5881","H","2,708016","356,752","178,4321"
284,"5628,2154","H","2,708016","356,752","178,4321"
285,"5649,0681","H","2,70473","356,7493","178,3175"
286,"5668,892","H","2,70473","356,7493","178,3175"
287,"5687,8183","H","2,70473","356,7493","178,3175"
288,"5707,7147","H","2,70473","356,7493","178,3175"
289,"5727,5874","H","2,70473","356,7493","178,3175"
290,"5747,3389","H","2,699562","356,632","178,2001"
291,"5767,9645","H","2,699562","356,632","178,2001"
292,"5789,1865","H","2,699562","356,632","178,2001"
293,"5809,2604","H","2,699562","356,632","178,2001"
294,"5827,1209","H","2,699562","356,632","178,2001"
295,"5849,0698","H","2,699562","356,632","178,2001"
296,"5869,0703","H","2,69615","356,6294","178,0855"
297,"5888,8616","H","2,69615","356,6294","178,0855"
298,"5908,1819","H","2,69615","356,6294","178,0855"
299,"5927,5497","H","2,69615","356,6294","178,0855"
300,"5947,9338","H","2,69615","356,6294","178,0855"
301,"5968,0759","H","2,806038","356,7365","177,8556"
302,"5989,1825","H","2,806038","356,7365","177,8556"
303,"6009,0924","H","2,806038","356,7365","177,8556"
304,"6028,9281","H","2,806038","356,7365","177,8556"
305,"6048,894","H","2,806038","356,7365","177,8556"
306,"6069,0249","H","2,806038","356,7365","177,8556"
307,"6088,76","H","2,915693","356,955","177,514"
308,"6107,6906","H","2,915693","356,955","177,514"
309,"6127,2976","H","2,915693","356,955","177,514"
310,"6148,0124","H","2,915693","356,955","177,514"
311,"6168,9235","H","2,915693","356,955","177,514"
312,"6187,704","H","3,166157","358,0905","177,3094"
313,"6207,5212","H","3,166157","358,0905","177,3094"
314,"6227,6893","H","3,166157","358,0905","177,3094"
315,"6249,1317","H","3,166157","358,0905","177,3094"
316,"6267,8661","H","3,166157","358,0905","177,3094"
317,"6288,9859","H","3,166157","358,0905","177,3094"
318,"6308,9842","H","3,377892","2,450852","177,5491"
319,"6327,7556","H","3,377892","2,450852","177,5491"
320,"6349,1336","H","3,377892","2,450852","177,5491"
321,"6367,4976","H","3,377892","2,450852","177,5491"
322,"6387,6065","H","3,377892","2,450852","177,5491"
323,"6409,3758","H","3,627199","10,73521","178,153"
324,"6427,4408","H","3,627199","10,73521","178,153"
325,"6449,155","H","3,627199","10,73521","178,153"
326,"6468,9348","H","3,627199","10,73521","178,153"
327,"6488,0523","H","3,627199","10,73521","178,153"
328,"6508,2142","H","3,627199","10,73521","178,153"
329,"6527,771","H","4,629294","22,24356","179,0398"
330,"6547,6246","H","4,629294","22,24356","179,0398"
331,"6567,8204","H","4,629294","22,24356","179,0398"
332,"6589,489","H","4,629294","22,24356","179,0398"
333,"6607,5328","H","4,629294","22,24356","179,0398"
334,"6626,6628","H","4,629294","22,24356","179,0398"
335,"6647,155","H","6,126793","35,2019","180,0196"
336,"6667,5132","H","6,126793","35,2019","180,0196"
337,"6689,0614","H","6,126793","35,2019","180,0196"
338,"6707,8566","H","6,126793","35,2019","180,0196"
339,"6727,2726","H","6,126793","35,2019","180,0196"
340,"6748,1738","H","7,606499","43,33272","180,4301"
341,"6767,5258","H","7,606499","43,33272","180,4301"
342,"6788,7841","H","7,606499","43,33272","180,4301"
343,"6808,109","H","7,606499","43,33272","180,4301"
344,"6827,3421","H","7,606499","43,33272","180,4301"
345,"6847,8591","H","7,606499","43,33272","180,4301"
346,"6868,042","H","8,779761","46,09239","180,746"
347,"6887,0203","H","8,779761","46,09239","180,746"
348,"6908,9957","H","8,779761","46,09239","180,746"
349,"6928,2016","H","8,779761","46,09239","180,746"
350,"6949,017","H","8,779761","46,09239","180,746"
351,"6968,1288","H","9,203531","46,26153","180,94"
352,"6987,9514","H","9,203531","46,26153","180,94"
353,"7007,626","H","9,203531","46,26153","180,94"
354,"7029,006","H","9,203531","46,26153","180,94"
355,"7048,8916","H","9,203531","46,26153","180,94"
356,"7068,1991","H","9,203531","46,26153","180,94"
357,"7088,9329","H","9,253371","45,88857","180,8043"
358,"7107,3792","H","9,253371","45,88857","180,8043"
359,"7129,1932","H","9,253371","45,88857","180,8043"
360,"7147,2629","H","9,253371","45,88857","180,8043"
361,"7169,2256","H","9,253371","45,88857","180,8043"
362,"7188,1774","H","9,196993","45,25281","180,6025"
363,"7207,7056","H","9,196993","45,25281","180,6025"
364,"7227,6914","H","9,196993","45,25281","180,6025"
365,"7247,5844","H","9,196993","45,25281","180,6025"
366,"7268,7887","H","9,196993","45,25281","180,6025"
367,"7289,8226","H","9,196993","45,25281","180,6025"
368,"7307,7905","H","9,091055","44,73258","180,5168"
369,"7327,6552","H","9,091055","44,73258","180,5168"
370,"7349,1133","H","9,091055","44,73258","180,5168"
371,"7368,0754","H","9,091055","44,73258","180,5168"
372,"7388,1247","H","9,091055","44,73258","180,5168"
373,"7407,6331","H","8,968107","44,08547","180,1659"
374,"7428,2184","H","8,968107","44,08547","180,1659"
375,"7447,9496","H","8,968107","44,08547","180,1659"
376,"7467,6719","H","8,968107","44,08547","180,1659"
377,"7487,6174","H","8,968107","44,08547","180,1659"
378,"7508,7496","H","8,968107","44,08547","180,1659"
379,"7529,1692","H","9,283751","43,16496","179,6016"
380,"7547,5762","H","9,283751","43,16496","179,6016"
381,"7567,4127","H","9,283751","43,16496","179,6016"
382,"7586,87","H","9,283751","43,16496","179,6016"
383,"7607,1531","H","9,283751","43,16496","179,6016"
384,"7627,4767","H","9,283751","43,16496","179,6016"
385,"7647,5555","H","9,558856","42,86395","178,5713"
386,"7667,4186","H","9,558856","42,86395","178,5713"
387,"7688,8592","H","9,558856","42,86395","178,5713"
388,"7707,1718","H","9,558856","42,86395","178,5713"
389,"7729,47","H","9,558856","42,86395","178,5713"
390,"7749,0093","H","10,02904","42,95893","178,0203"
391,"7767,4434","H","10,02904","42,95893","178,0203"
392,"7789,6274","H","10,02904","42,95893","178,0203"
393,"7807,4081","H","10,02904","42,95893","178,0203"
394,"7827,5462","H","10,02904","42,95893","178,0203"
395,"7848,7991","H","10,02904","42,95893","178,0203"
396,"7869,1147","H","10,43576","43,31012","177,965"
397,"7887,4424","H","10,43576","43,31012","177,965"
398,"7907,4474","H","10,43576","43,31012","177,965"
399,"7928,1138","H","10,43576","43,31012","177,965"
400,"7948,9664","H","10,43576","43,31012","177,965"
401,"7968,1104","H","10,35782","43,5896","178,2038"
402,"7988,0352","H","10,35782","43,5896","178,2038"
403,"8007,3417","H","10,35782","43,5896","178,2038"
404,"8029,0362","H","10,35782","43,5896","178,2038"
405,"8047,4119","H","10,35782","43,5896","178,2038"
406,"8068,9563","H","10,35782","43,5896","178,2038"
407,"8088,7761","H","10,24575","43,32904","178,138"
408,"8108,7588","H","10,24575","43,32904","178,138"
409,"8127,4905","H","10,24575","43,32904","178,138"
410,"8149,0752","H","10,24575","43,32904","178,138"
411,"8168,1566","H","10,24575","43,32904","178,138"
412,"8187,4795","H","10,24575","43,32904","178,138"
413,"8209,0543","H","10,7893","42,66367","177,3026"
414,"8229,1506","H","10,7893","42,66367","177,3026"
415,"8248,8075","H","10,7893","42,66367","177,3026"
416,"8268,1035","H","10,7893","42,66367","177,3026"
417,"8288,5309","H","10,7893","42,66367","177,3026"
418,"8308,7436","H","11,1331","42,33736","176,67"
419,"8327,5271","H","11,1331","42,33736","176,67"
420,"8348,895","H","11,1331","42,33736","176,67"
421,"8367,616","H","11,1331","42,33736","176,67"
422,"8388,9111","H","11,1331","42,33736","176,67"
423,"8407,4458","H","11,1331","42,33736","176,67"
424,"8428,9779","H","11,59245","41,83146","176,0525"
425,"8448,2013","H","11,59245","41,83146","176,0525"
426,"8467,5913","H","11,59245","41,83146","176,0525"
427,"8489,2457","H","11,59245","41,83146","176,0525"
428,"8508,196","H","11,59245","41,83146","176,0525"
429,"8530,0766","H","12,31274","42,11032","175,4947"
430,"8548,0625","H","12,31274","42,11032","175,4947"
431,"8568,0358","H","12,31274","42,11032","175,4947"
432,"8588,7316","H","12,31274","42,11032","175,4947"
433,"8608,8567","H","12,31274","42,11032","175,4947"
434,"8627,8506","H","12,31274","42,11032","175,4947"
435,"8649,0516","H","12,31274","42,11032","175,4947"
436,"8667,9979","H","12,31274","42,11032","175,4947"
437,"8688,8044","H","12,31274","42,11032","175,4947"
438,"8707,3551","H","12,31274","42,11032","175,4947"
439,"8727,2049","H","12,31274","42,11032","175,4947"
440,"8749,5351","H","12,31274","42,11032","175,4947"
441,"8767,5205","H","11,86013","41,78112","175,6581"
442,"8787,4606","H","11,86013","41,78112","175,6581"
443,"8809,0124","H","11,86013","41,78112","175,6581"
444,"8827,9159","H","11,86013","41,78112","175,6581"
445,"8848,0212","H","11,86013","41,78112","175,6581"
446,"8867,6783","H","11,51447","41,55986","175,8773"
447,"8888,9935","H","11,51447","41,55986","175,8773"
448,"8908,2006","H","11,51447","41,55986","175,8773"
449,"8928,9491","H","11,51447","41,55986","175,8773"
450,"8948,1119","H","11,51447","41,55986","175,8773"
451,"8967,7945","H","11,51447","41,55986","175,8773"
452,"8989,3094","H","11,23597","41,45876","176,2594"
453,"9007,5923","H","11,23597","41,45876","176,2594"
454,"9027,415","H","11,23597","41,45876","176,2594"
455,"9048,7988","H","11,23597","41,45876","176,2594"
456,"9067,4181","H","11,23597","41,45876","176,2594"
457,"9087,7593","H","10,85385","40,953","176,1984"
458,"9108,077","H","10,85385","40,953","176,1984"
459,"9127,8323","H","10,85385","40,953","176,1984"
460,"9148,913","H","10,85385","40,953","176,1984"
461,"9167,9116","H","10,85385","40,953","176,1984"
462,"9187,4096","H","10,85385","40,953","176,1984"
463,"9209,1775","H","10,55032","40,6087","176,3013"
464,"9228,0236","H","10,55032","40,6087","176,3013"
465,"9247,9358","H","10,55032","40,6087","176,3013"
466,"9269,1826","H","10,55032","40,6087","176,3013"
467,"9289,0585","H","10,55032","40,6087","176,3013"
468,"9308,7854","H","10,12912","40,22421","176,3663"
469,"9327,4305","H","10,12912","40,22421","176,3663"
470,"9348,7736","H","10,12912","40,22421","176,3663"
471,"9367,7021","H","10,12912","40,22421","176,3663"
472,"9387,5832","H","10,12912","40,22421","176,3663"
473,"9409,2206","H","10,12912","40,22421","176,3663"
474,"9428,9168","H","9,865139","39,86867","176,3642"
475,"9447,5203","H","9,865139","39,86867","176,3642"
476,"9468,9644","H","9,865139","39,86867","176,3642"
477,"9488,8244","H","9,865139","39,86867","176,3642"
478,"9508,2252","H","9,865139","39,86867","176,3642"
479,"9529,0868","H","9,892665","39,49171","176,2231"
480,"9547,7729","H","9,892665","39,49171","176,2231"
481,"9569,0645","H","9,892665","39,49171","176,2231"
482,"9589,0024","H","9,892665","39,49171","176,2231"
483,"9607,5696","H","9,892665","39,49171","176,2231"
484,"9629,1484","H","9,892665","39,49171","176,2231"
485,"9649,1153","H","9,77405","39,23495","176,1634"
486,"9667,6325","H","9,77405","39,23495","176,1634"
487,"9688,0094","H","9,77405","39,23495","176,1634"
488,"9707,6492","H","9,77405","39,23495","176,1634"
489,"9727,403","H","9,77405","39,23495","176,1634"
490,"9748,0932","H","9,77405","39,23495","176,1634"
491,"9767,3191","H","9,315758","38,75364","176,3352"
492,"9787,8087","H","9,315758","38,75364","176,3352"
493,"9807,5021","H","9,315758","38,75364","176,3352"
494,"9828,1208","H","9,315758","38,75364","176,3352"
495,"9848,9974","H","9,315758","38,75364","176,3352"
496,"9867,9751","H","8,57888","38,65659","176,6813"
497,"9887,754","H","8,57888","38,65659","176,6813"
498,"9908,0208","H","8,57888","38,65659","176,6813"
499,"9928,4003","H","8,57888","38,65659","176,6813"
500,"9947,6319","H","8,57888","38,65659","176,6813"
501,"9967,7141","H","8,57888","38,65659","176,6813"
502,"9987,8486","H","7,76609","38,15756","176,4917"
503,"10007,7665","H","7,76609","38,15756","176,4917"
504,"10027,4121","H","7,76609","38,15756","176,4917"
505,"10047,9854","H","7,76609","38,15756","176,4917"
506,"10067,3182","H","7,76609","38,15756","176,4917"
507,"10088,1198","H","7,511942","36,86054","174,8783"
508,"10107,9318","H","7,511942","36,86054","174,8783"
509,"10128,8917","H","7,511942","36,86054","174,8783"
510,"10149,09","H","7,511942","36,86054","174,8783"
511,"10168,8629","H","7,511942","36,86054","174,8783"
512,"10187,5315","H","7,511942","36,86054","174,8783"
513,"10209,4015","H","7,862996","35,2186","173,4523"
514,"10229,0266","H","7,862996","35,2186","173,4523"
515,"10247,4786","H","7,862996","35,2186","173,4523"
516,"10267,4862","H","7,862996","35,2186","173,4523"
517,"10289,2607","H","7,862996","35,2186","173,4523"
518,"10307,6186","H","7,853156","34,98896","173,8014"
519,"10327,6854","H","7,853156","34,98896","173,8014"
520,"10348,9302","H","7,853156","34,98896","173,8014"
521,"10367,7388","H","7,853156","34,98896","173,8014"
522,"10388,9879","H","7,853156","34,98896","173,8014"
523,"10408,8791","H","7,853156","34,98896","173,8014"
524,"10427,8033","H","7,807342","36,11036","174,2052"
525,"10448,7683","H","7,807342","36,11036","174,2052"
526,"10468,3353","H","7,807342","36,11036","174,2052"
527,"10488,0802","H","7,807342","36,11036","174,2052"
528,"10508,749","H","7,807342","36,11036","174,2052"
529,"10527,296","H","7,685304","37,88976","173,5275"
530,"10547,7251","H","7,685304","37,88976","173,5275"
531,"10567,4188","H","7,685304","37,88976","173,5275"
532,"10587,6271","H","7,685304","37,88976","173,5275"
533,"10607,7551","H","7,685304","37,88976","173,5275"
534,"10627,6534","H","7,685304","37,88976","173,5275"
535,"10648,8718","H","7,340385","39,72488","172,8741"
536,"10668,9268","H","7,340385","39,72488","172,8741"
537,"10690,8652","H","7,340385","39,72488","172,8741"
538,"10709,184","H","7,340385","39,72488","172,8741"
539,"10728,9155","H","7,340385","39,72488","172,8741"
540,"10748,1624","H","7,45428","41,1955","173,2267"
541,"10768,9196","H","7,45428","41,1955","173,2267"
542,"10788,5634","H","7,45428","41,1955","173,2267"
543,"10807,4476","H","7,45428","41,1955","173,2267"
544,"10827,9665","H","7,45428","41,1955","173,2267"
545,"10848,9736","H","7,45428","41,1955","173,2267"
546,"10868,8451","H","7,958966","42,91985","173,872"
547,"10888,7582","H","7,958966","42,91985","173,872"
548,"10910,1347","H","7,958966","42,91985","173,872"
549,"10928,9548","H","7,958966","42,91985","173,872"
550,"10947,2685","H","7,958966","42,91985","173,872"
551,"10968,9085","H","7,958966","42,91985","173,872"
552,"10987,9121","H","8,282971","44,58075","174,3268"
553,"11008,2119","H","8,282971","44,58075","174,3268"
554,"11028,9838","H","8,282971","44,58075","174,3268"
555,"11048,1983","H","8,282971","44,58075","174,3268"
556,"11067,5179","H","8,282971","44,58075","174,3268"
557,"11087,3712","H","8,913556","44,91478","174,3593"
558,"11108,1482","H","8,913556","44,91478","174,3593"
559,"11127,1721","H","8,913556","44,91478","174,3593"
560,"11147,8327","H","8,913556","44,91478","174,3593"
561,"11167,553","H","8,913556","44,91478","174,3593"
562,"11186,9874","H","8,913556","44,91478","174,3593"
563,"11209,3641","H","9,412637","44,28427","174,5263"
564,"11228,962","H","9,412637","44,28427","174,5263"
565,"11247,4404","H","9,412637","44,28427","174,5263"
566,"11267,8648","H","9,412637","44,28427","174,5263"
567,"11287,6978","H","9,412637","44,28427","174,5263"
568,"11308,0187","H","8,762393","43,0886","174,6867"
569,"11328,1903","H","8,762393","43,0886","174,6867"
570,"11348,7682","H","8,762393","43,0886","174,6867"
571,"11369,0991","H","8,762393","43,0886","174,6867"
572,"11387,9441","H","8,762393","43,0886","174,6867"
573,"11409,1101","H","8,762393","43,0886","174,6867"
574,"11428,7579","H","8,170778","42,24701","174,7794"
575,"11448,9005","H","8,170778","42,24701","174,7794"
576,"11468,1374","H","8,170778","42,24701","174,7794"
577,"11489,2612","H","8,170778","42,24701","174,7794"
578,"11508,9768","H","8,170778","42,24701","174,7794"
579,"11527,4787","H","7,873197","41,10082","174,365"
580,"11547,3541","H","7,873197","41,10082","174,365"
581,"11568,8427","H","7,873197","41,10082","174,365"
582,"11588,7436","H","7,873197","41,10082","174,365"
583,"11607,1479","H","7,873197","41,10082","174,365"
584,"11627,2042","H","7,873197","41,10082","174,365"
585,"11649,5546","H","7,604125","39,59972","173,4571"
586,"11667,8675","H","7,604125","39,59972","173,4571"
587,"11688,0849","H","7,604125","39,59972","173,4571"
588,"11707,0433","H","7,604125","39,59972","173,4571"
589,"11728,1986","H","7,604125","39,59972","173,4571"
590,"11749,1769","H","7,617609","37,99308","173,3909"
591,"11769,0126","H","7,617609","37,99308","173,3909"
592,"11788,8887","H","7,617609","37,99308","173,3909"
593,"11808,9168","H","7,617609","37,99308","173,3909"
594,"11827,9588","H","7,617609","37,99308","173,3909"
595,"11848,0467","H","7,617609","37,99308","173,3909"
596,"11867,3362","H","7,732477","36,79326","173,4901"
597,"11887,704","H","7,732477","36,79326","173,4901"
598,"11907,395","H","7,732477","36,79326","173,4901"
599,"11929,1356","H","7,732477","36,79326","173,4901"
600,"11948,1528","H","7,732477","36,79326","173,4901"
601,"11967,735","H","7,732477","36,79326","173,4901"
602,"11988,2334","H","8,304762","35,94281","173,7524"
603,"12008,2649","H","8,304762","35,94281","173,7524"
604,"12029,6813","H","8,304762","35,94281","173,7524"
605,"12047,4661","H","8,304762","35,94281","173,7524"
606,"12067,3532","H","8,304762","35,94281","173,7524"
607,"12087,6686","H","8,361058","34,87162","174,0728"
608,"12107,9989","H","8,361058","34,87162","174,0728"
609,"12127,7059","H","8,361058","34,87162","174,0728"
610,"12149,087","H","8,361058","34,87162","174,0728"
611,"12167,3061","H","8,361058","34,87162","174,0728"
612,"12187,9134","H","8,361058","34,87162","174,0728"
613,"12209,1994","H","8,292536","33,21091","174,6814"
614,"12228,9739","H","8,292536","33,21091","174,6814"
615,"12249,1915","H","8,292536","33,21091","174,6814"
616,"12268,991","H","8,292536","33,21091","174,6814"
617,"12287,6762","H","8,292536","33,21091","174,6814"
618,"12307,7673","H","8,201434","30,57103","174,3792"
619,"12329,063","H","8,201434","30,57103","174,3792"
620,"12347,379","H","8,201434","30,57103","174,3792"
621,"12367,806","H","8,201434","30,57103","174,3792"
622,"12387,5074","H","8,201434","30,57103","174,3792"
623,"12408,827","H","8,201434","30,57103","174,3792"
624,"12428,954","H","6,863783","23,95855","171,4728"
625,"12449,6979","H","6,863783","23,95855","171,4728"
626,"12467,7765","H","6,863783","23,95855","171,4728"
627,"12488,1414","H","6,863783","23,95855","171,4728"
628,"12507,7037","H","6,863783","23,95855","171,4728"
629,"12529,963","H","4,700256","14,45988","169,4859"
630,"12547,6002","H","4,700256","14,45988","169,4859"
631,"12567,4245","H","4,700256","14,45988","169,4859"
632,"12587,2739","H","4,700256","14,45988","169,4859"
633,"12607,8239","H","4,700256","14,45988","169,4859"
634,"12629,0063","H","4,700256","14,45988","169,4859"
