Var1,Var2,Var3,Var11,Var12,Var13
122,"2384,0006","H","0,4580882","4,585875","180,0183"
123,"2403,1116","H","0,4580882","4,585875","180,0183"
124,"2423,1916","H","0,4580882","4,585875","180,0183"
125,"2444,0055","H","0,4580882","4,585875","180,0183"
126,"2463,3981","H","0,4580882","4,585875","180,0183"
127,"2482,8593","H","0,4580882","4,585875","180,0183"
128,"2503,8703","H","0,4580882","4,585875","180,0183"
129,"2523,8129","H","0,4531986","4,815356","180,1338"
130,"2543,6089","H","0,4531986","4,815356","180,1338"
131,"2564,1858","H","0,4531986","4,815356","180,1338"
132,"2583,4246","H","0,4531986","4,815356","180,1338"
133,"2603,9443","H","0,4531986","4,815356","180,1338"
134,"2623,0499","H","0,4531986","4,815356","180,1338"
135,"2643,6393","H","0,4531986","4,815356","180,1338"
136,"2662,613","H","0,4481159","4,9303","180,2487"
137,"2684,6926","H","0,4481159","4,9303","180,2487"
138,"2704,3637","H","0,4481159","4,9303","180,2487"
139,"2724,4414","H","0,4481159","4,9303","180,2487"
140,"2743,9394","H","0,4481159","4,9303","180,2487"
141,"2764,8185","H","0,4431855","4,930732","180,3632"
142,"2783,6042","H","0,4431855","4,930732","180,3632"
143,"2804,4185","H","0,4431855","4,930732","180,3632"
144,"2824,0648","H","0,4431855","4,930732","180,3632"
145,"2843,7195","H","0,4431855","4,930732","180,3632"
146,"2863,8247","H","0,4431855","4,930732","180,3632"
147,"2883,2009","H","0,3290656","4,815856","180,358"
148,"2902,7061","H","0,3290656","4,815856","180,358"
149,"2922,852","H","0,3290656","4,815856","180,358"
150,"2944,9627","H","0,3290656","4,815856","180,358"
151,"2964,8716","H","0,3290656","4,815856","180,358"
152,"2983,9082","H","0,3290656","4,815856","180,358"
153,"3004,3345","H","0,3294368","4,701347","180,3576"
154,"3025,1462","H","0,3294368","4,701347","180,3576"
155,"3044,8935","H","0,3294368","4,701347","180,3576"
156,"3062,4644","H","0,3294368","4,701347","180,3576"
157,"3083,7534","H","0,3294368","4,701347","180,3576"
158,"3102,6162","H","0,3298074","4,58683","180,3573"
159,"3122,7331","H","0,3298074","4,58683","180,3573"
160,"3142,7821","H","0,3298074","4,58683","180,3573"
161,"3164,0172","H","0,3298074","4,58683","180,3573"
162,"3183,3143","H","0,3298074","4,58683","180,3573"
163,"3204,4334","H","0,3298074","4,58683","180,3573"
164,"3224,7458","H","0,4439477","4,701724","180,3624"
165,"3243,9961","H","0,4439477","4,701724","180,3624"
166,"3263,0827","H","0,4439477","4,701724","180,3624"
167,"3284,321","H","0,4439477","4,701724","180,3624"
168,"3303,5759","H","0,4439477","4,701724","180,3624"
169,"3322,7755","H","0,3294368","4,701347","180,3576"
170,"3342,631","H","0,3294368","4,701347","180,3576"
171,"3363,2895","H","0,3294368","4,701347","180,3576"
172,"3385,1463","H","0,3294368","4,701347","180,3576"
173,"3403,6099","H","0,3294368","4,701347","180,3576"
174,"3424,1958","H","0,3294368","4,701347","180,3576"
175,"3443,9687","H","0,4439477","4,701724","180,3624"
176,"3464,9074","H","0,4439477","4,701724","180,3624"
177,"3485,0082","H","0,4439477","4,701724","180,3624"
