Var11,Var12,Var13
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"0","0","0"
"2,348097","172,8027","214,3617"
"2,348097","172,8027","214,3617"
"2,348097","172,8027","214,3617"
"2,348097","172,8027","214,3617"
"0,8727317","176,1873","215,8621"
"0,8727317","176,1873","215,8621"
"0,8727317","176,1873","215,8621"
"0,8727317","176,1873","215,8621"
"0,8727317","176,1873","215,8621"
"0,8727317","176,1873","215,8621"
"357,8603","181,7023","216,9469"
"357,8603","181,7023","216,9469"
"357,8603","181,7023","216,9469"
"357,8603","181,7023","216,9469"
"357,8603","181,7023","216,9469"
"357,8603","181,7023","216,9469"
"353,9103","188,9772","217,5202"
"353,9103","188,9772","217,5202"
"353,9103","188,9772","217,5202"
"353,9103","188,9772","217,5202"
"353,9103","188,9772","217,5202"
"344,8889","204,9468","215,4926"
"344,8889","204,9468","215,4926"
"344,8889","204,9468","215,4926"
"344,8889","204,9468","215,4926"
"344,8889","204,9468","215,4926"
"344,8889","204,9468","215,4926"
"344,8889","204,9468","215,4926"
"344,8889","204,9468","215,4926"
"344,8889","204,9468","215,4926"
"344,8889","204,9468","215,4926"
"344,8889","204,9468","215,4926"
"344,8889","204,9468","215,4926"
"341,5582","211,5017","213,3028"
"341,5582","211,5017","213,3028"
"341,5582","211,5017","213,3028"
"341,5582","211,5017","213,3028"
"341,5582","211,5017","213,3028"
"338,9446","217,67","210,937"
"338,9446","217,67","210,937"
"338,9446","217,67","210,937"
"338,9446","217,67","210,937"
"338,9446","217,67","210,937"
"338,9446","217,67","210,937"
"337,4565","222,6218","208,1365"
"337,4565","222,6218","208,1365"
"337,4565","222,6218","208,1365"
"337,4565","222,6218","208,1365"
"337,4565","222,6218","208,1365"
"338,5348","226,4539","203,1286"
"338,5348","226,4539","203,1286"
"338,5348","226,4539","203,1286"
"338,5348","226,4539","203,1286"
"338,5348","226,4539","203,1286"
"338,5348","226,4539","203,1286"
"340,668","228,4218","198,8206"
"340,668","228,4218","198,8206"
"340,668","228,4218","198,8206"
"340,668","228,4218","198,8206"
"340,668","228,4218","198,8206"
"340,668","228,4218","198,8206"
"342,7133","228,8684","195,8888"
"342,7133","228,8684","195,8888"
"342,7133","228,8684","195,8888"
"342,7133","228,8684","195,8888"
"342,7133","228,8684","195,8888"
"343,9671","228,5045","193,8929"
"343,9671","228,5045","193,8929"
"343,9671","228,5045","193,8929"
"343,9671","228,5045","193,8929"
"343,9671","228,5045","193,8929"
"343,9671","228,5045","193,8929"
"345,1971","227,6066","193,2156"
"345,1971","227,6066","193,2156"
"345,1971","227,6066","193,2156"
"345,1971","227,6066","193,2156"
"345,1971","227,6066","193,2156"
"346,9475","225,7955","192,796"
"346,9475","225,7955","192,796"
"346,9475","225,7955","192,796"
"346,9475","225,7955","192,796"
"346,9475","225,7955","192,796"
"346,9475","225,7955","192,796"
"348,2584","223,9107","192,4432"
"348,2584","223,9107","192,4432"
"348,2584","223,9107","192,4432"
"348,2584","223,9107","192,4432"
"348,2584","223,9107","192,4432"
"349,1092","222,9941","192,2047"
"349,1092","222,9941","192,2047"
"349,1092","222,9941","192,2047"
"349,1092","222,9941","192,2047"
"349,1092","222,9941","192,2047"
"349,1092","222,9941","192,2047"
"349,7554","222,2565","192,1007"
"349,7554","222,2565","192,1007"
"349,7554","222,2565","192,1007"
"349,7554","222,2565","192,1007"
"349,7554","222,2565","192,1007"
"350,0254","221,5966","191,6282"
"350,0254","221,5966","191,6282"
"350,0254","221,5966","191,6282"
"350,0254","221,5966","191,6282"
"350,0254","221,5966","191,6282"
"350,0254","221,5966","191,6282"
"350,2303","221,2458","191,2209"
"350,2303","221,2458","191,2209"
"350,2303","221,2458","191,2209"
"350,2303","221,2458","191,2209"
"350,2303","221,2458","191,2209"
"350,2303","221,2458","191,2209"
"350,6463","220,9077","190,8916"
"350,6463","220,9077","190,8916"
"350,6463","220,9077","190,8916"
"350,6463","220,9077","190,8916"
"350,6463","220,9077","190,8916"
"350,9667","220,3443","190,5458"
"350,9667","220,3443","190,5458"
"350,9667","220,3443","190,5458"
"350,9667","220,3443","190,5458"
"350,9667","220,3443","190,5458"
"350,9667","220,3443","190,5458"
"351,303","219,4949","190,5776"
"351,303","219,4949","190,5776"
"351,303","219,4949","190,5776"
"351,303","219,4949","190,5776"
"351,303","219,4949","190,5776"
"351,3536","218,6369","190,3836"
"351,3536","218,6369","190,3836"
"351,3536","218,6369","190,3836"
"351,3536","218,6369","190,3836"
"351,3536","218,6369","190,3836"
"351,3536","218,6369","190,3836"
"351,3831","217,9252","190,1843"
"351,3831","217,9252","190,1843"
"351,3831","217,9252","190,1843"
"351,3831","217,9252","190,1843"
"351,3831","217,9252","190,1843"
"351,4471","217,197","190,2393"
"351,4471","217,197","190,2393"
"351,4471","217,197","190,2393"
"351,4471","217,197","190,2393"
"351,4471","217,197","190,2393"
"351,4471","217,197","190,2393"
"351,5373","216,2146","190,309"
"351,5373","216,2146","190,309"
"351,5373","216,2146","190,309"
"351,5373","216,2146","190,309"
"351,5373","216,2146","190,309"
"351,7446","215,1307","190,4223"
"351,7446","215,1307","190,4223"
"351,7446","215,1307","190,4223"
"351,7446","215,1307","190,4223"
"351,7446","215,1307","190,4223"
"351,7446","215,1307","190,4223"
"351,7025","214,396","190,44"
"351,7025","214,396","190,44"
"351,7025","214,396","190,44"
"351,7025","214,396","190,44"
"351,7025","214,396","190,44"
"351,7025","214,396","190,44"
"351,6084","214,1681","190,4291"
"351,6084","214,1681","190,4291"
"351,6084","214,1681","190,4291"
"351,6084","214,1681","190,4291"
"351,6084","214,1681","190,4291"
"351,6744","213,8154","190,3446"
"351,6744","213,8154","190,3446"
"351,6744","213,8154","190,3446"
"351,6744","213,8154","190,3446"
"351,6744","213,8154","190,3446"
"351,6744","213,8154","190,3446"
"351,5328","213,7967","190,4222"
"351,5328","213,7967","190,4222"
"351,5328","213,7967","190,4222"
"351,5328","213,7967","190,4222"
"351,5328","213,7967","190,4222"
"351,4163","213,8995","190,3782"
"351,4163","213,8995","190,3782"
"351,4163","213,8995","190,3782"
"351,4163","213,8995","190,3782"
"351,4163","213,8995","190,3782"
"351,4163","213,8995","190,3782"
"351,5254","213,907","190,411"
"351,5254","213,907","190,411"
"351,5254","213,907","190,411"
"351,5254","213,907","190,411"
"351,5254","213,907","190,411"
"351,5695","213,8923","190,6643"
"351,5695","213,8923","190,6643"
"351,5695","213,8923","190,6643"
"351,5695","213,8923","190,6643"
"351,5695","213,8923","190,6643"
"351,5695","213,8923","190,6643"
"351,5976","213,6459","191,0503"
"351,5976","213,6459","191,0503"
"351,5976","213,6459","191,0503"
"351,5976","213,6459","191,0503"
"351,5976","213,6459","191,0503"
"352,0009","212,1693","192,3107"
"352,0009","212,1693","192,3107"
"352,0009","212,1693","192,3107"
"352,0009","212,1693","192,3107"
"352,0009","212,1693","192,3107"
"352,0009","212,1693","192,3107"
"352,5582","209,042","194,3805"
"352,5582","209,042","194,3805"
"352,5582","209,042","194,3805"
"352,5582","209,042","194,3805"
"352,5582","209,042","194,3805"
"353,4527","204,2616","198,172"
"353,4527","204,2616","198,172"
"353,4527","204,2616","198,172"
"353,4527","204,2616","198,172"
"353,4527","204,2616","198,172"
"353,4527","204,2616","198,172"
"355,1475","198,2935","203,2049"
"355,1475","198,2935","203,2049"
"355,1475","198,2935","203,2049"
"355,1475","198,2935","203,2049"
"355,1475","198,2935","203,2049"
"355,1475","198,2935","203,2049"
"357,1974","192,3168","207,6303"
"357,1974","192,3168","207,6303"
"357,1974","192,3168","207,6303"
"357,1974","192,3168","207,6303"
"357,1974","192,3168","207,6303"
"359,2993","187,301","210,7576"
"359,2993","187,301","210,7576"
"359,2993","187,301","210,7576"
"359,2993","187,301","210,7576"
"359,2993","187,301","210,7576"
"359,2993","187,301","210,7576"
"1,19645","183,5876","213,392"
"1,19645","183,5876","213,392"
"1,19645","183,5876","213,392"
"1,19645","183,5876","213,392"
"1,19645","183,5876","213,392"
"2,945493","180,9517","215,8065"
"2,945493","180,9517","215,8065"
"2,945493","180,9517","215,8065"
"2,945493","180,9517","215,8065"
"2,945493","180,9517","215,8065"
"2,945493","180,9517","215,8065"
"4,874024","178,5361","218,258"
"4,874024","178,5361","218,258"
"4,874024","178,5361","218,258"
"4,874024","178,5361","218,258"
"4,874024","178,5361","218,258"
"6,685701","176,4773","220,6239"
"6,685701","176,4773","220,6239"
"6,685701","176,4773","220,6239"
"6,685701","176,4773","220,6239"
"6,685701","176,4773","220,6239"
"6,685701","176,4773","220,6239"
"6,685701","176,4773","220,6239"
"7,988129","174,7494","222,9797"
"7,988129","174,7494","222,9797"
"7,988129","174,7494","222,9797"
"7,988129","174,7494","222,9797"
"9,119846","173,338","225,2303"
"9,119846","173,338","225,2303"
"9,119846","173,338","225,2303"
"9,119846","173,338","225,2303"
"9,119846","173,338","225,2303"
"9,119846","173,338","225,2303"
"10,11443","172,3565","227,189"
"10,11443","172,3565","227,189"
"10,11443","172,3565","227,189"
"10,11443","172,3565","227,189"
"10,11443","172,3565","227,189"
"10,77307","171,8669","228,903"
"10,77307","171,8669","228,903"
"10,77307","171,8669","228,903"
"10,77307","171,8669","228,903"
"10,77307","171,8669","228,903"
"10,77307","171,8669","228,903"
"11,15274","171,2613","230,7771"
"11,15274","171,2613","230,7771"
"11,15274","171,2613","230,7771"
"11,15274","171,2613","230,7771"
"11,15274","171,2613","230,7771"
"11,15274","171,2613","230,7771"
"11,00828","170,6528","232,3823"
"11,00828","170,6528","232,3823"
"11,00828","170,6528","232,3823"
"11,00828","170,6528","232,3823"
"11,00828","170,6528","232,3823"
"10,8531","170,5059","233,5694"
"10,8531","170,5059","233,5694"
"10,8531","170,5059","233,5694"
"10,8531","170,5059","233,5694"
"10,8531","170,5059","233,5694"
"10,8531","170,5059","233,5694"
"10,61917","170,8591","235,1714"
"10,61917","170,8591","235,1714"
"10,61917","170,8591","235,1714"
"10,61917","170,8591","235,1714"
"10,61917","170,8591","235,1714"
"10,26189","171,1541","236,7196"
"10,26189","171,1541","236,7196"
"10,26189","171,1541","236,7196"
"10,26189","171,1541","236,7196"
"10,26189","171,1541","236,7196"
"10,26189","171,1541","236,7196"
"10,27777","170,9578","238,0452"
"10,27777","170,9578","238,0452"
"10,27777","170,9578","238,0452"
"10,27777","170,9578","238,0452"
"10,27777","170,9578","238,0452"
"10,43352","170,6928","239,0963"
"10,43352","170,6928","239,0963"
"10,43352","170,6928","239,0963"
"10,43352","170,6928","239,0963"
"10,43352","170,6928","239,0963"
"10,43352","170,6928","239,0963"
"10,51283","170,886","239,523"
"10,51283","170,886","239,523"
"10,51283","170,886","239,523"
"10,51283","170,886","239,523"
"10,51283","170,886","239,523"
"10,51283","170,886","239,523"
"10,44462","171,2453","239,5616"
"10,44462","171,2453","239,5616"
"10,44462","171,2453","239,5616"
"10,44462","171,2453","239,5616"
"10,44462","171,2453","239,5616"
"10,07613","171,5595","239,1448"
"10,07613","171,5595","239,1448"
"10,07613","171,5595","239,1448"
"10,07613","171,5595","239,1448"
"10,07613","171,5595","239,1448"
"10,07613","171,5595","239,1448"
"9,52602","172,1439","238,4052"
"9,52602","172,1439","238,4052"
"9,52602","172,1439","238,4052"
"9,52602","172,1439","238,4052"
"9,52602","172,1439","238,4052"
"8,745685","172,8529","237,2711"
"8,745685","172,8529","237,2711"
"8,745685","172,8529","237,2711"
"8,745685","172,8529","237,2711"
"8,745685","172,8529","237,2711"
"8,745685","172,8529","237,2711"
"7,296699","173,9696","235,2125"
"7,296699","173,9696","235,2125"
"7,296699","173,9696","235,2125"
"7,296699","173,9696","235,2125"
"7,296699","173,9696","235,2125"
"4,889364","176,5148","232,0063"
"4,889364","176,5148","232,0063"
"4,889364","176,5148","232,0063"
"4,889364","176,5148","232,0063"
"4,889364","176,5148","232,0063"
"4,889364","176,5148","232,0063"
"1,992586","180,878","227,5562"
"1,992586","180,878","227,5562"
"1,992586","180,878","227,5562"
"1,992586","180,878","227,5562"
"1,992586","180,878","227,5562"
"358,4074","187,741","221,596"
"358,4074","187,741","221,596"
"358,4074","187,741","221,596"
"358,4074","187,741","221,596"
"358,4074","187,741","221,596"
"358,4074","187,741","221,596"
"354,8961","195,8887","215,425"
"354,8961","195,8887","215,425"
"354,8961","195,8887","215,425"
"354,8961","195,8887","215,425"
"354,8961","195,8887","215,425"
"354,8961","195,8887","215,425"
"351,9701","204,1183","209,0598"
"351,9701","204,1183","209,0598"
"351,9701","204,1183","209,0598"
"351,9701","204,1183","209,0598"
"351,9701","204,1183","209,0598"
"350,2201","209,8237","204,5386"
"350,2201","209,8237","204,5386"
"350,2201","209,8237","204,5386"
"350,2201","209,8237","204,5386"
"350,2201","209,8237","204,5386"
"350,2201","209,8237","204,5386"
"349,029","213,7439","201,4993"
"349,029","213,7439","201,4993"
"349,029","213,7439","201,4993"
"349,029","213,7439","201,4993"
"349,029","213,7439","201,4993"
"349,029","213,7439","201,4993"
"348,3214","217,4796","198,4073"
"348,3214","217,4796","198,4073"
"348,3214","217,4796","198,4073"
"348,3214","217,4796","198,4073"
"348,3214","217,4796","198,4073"
"347,6869","221,0612","195,6531"
"347,6869","221,0612","195,6531"
"347,6869","221,0612","195,6531"
"347,6869","221,0612","195,6531"
"347,6869","221,0612","195,6531"
"347,6869","221,0612","195,6531"
"346,8497","224,2249","193,6232"
"346,8497","224,2249","193,6232"
"346,8497","224,2249","193,6232"
"346,8497","224,2249","193,6232"
"346,8497","224,2249","193,6232"
"346,8701","227,1374","191,9162"
"346,8701","227,1374","191,9162"
"346,8701","227,1374","191,9162"
"346,8701","227,1374","191,9162"
"346,8701","227,1374","191,9162"
"346,8701","227,1374","191,9162"
"347,499","229,221","190,1398"
"347,499","229,221","190,1398"
"347,499","229,221","190,1398"
"347,499","229,221","190,1398"
"347,499","229,221","190,1398"
"347,499","229,221","190,1398"
"348,6914","232,2412","187,4045"
"348,6914","232,2412","187,4045"
"348,6914","232,2412","187,4045"
"348,6914","232,2412","187,4045"
"348,6914","232,2412","187,4045"
"351,0149","236,1133","183,9316"
"351,0149","236,1133","183,9316"
"351,0149","236,1133","183,9316"
"351,0149","236,1133","183,9316"
"351,0149","236,1133","183,9316"
"351,0149","236,1133","183,9316"
"354,0714","239,5239","180,4393"
"354,0714","239,5239","180,4393"
"354,0714","239,5239","180,4393"
"354,0714","239,5239","180,4393"
"354,0714","239,5239","180,4393"
"357,2114","242,0502","178,1889"
"357,2114","242,0502","178,1889"
"357,2114","242,0502","178,1889"
"357,2114","242,0502","178,1889"
"357,2114","242,0502","178,1889"
"357,2114","242,0502","178,1889"
"0,6972637","243,7909","175,8419"
"0,6972637","243,7909","175,8419"
"0,6972637","243,7909","175,8419"
"0,6972637","243,7909","175,8419"
"0,6972637","243,7909","175,8419"
"3,351203","245,4766","174,7897"
"3,351203","245,4766","174,7897"
"3,351203","245,4766","174,7897"
"3,351203","245,4766","174,7897"
