Var1,Var2,Var3,Var11,Var12,Var13
121,"2362,9646","H","356,325","352,3581","188,7523"
122,"2382,0826","H","356,325","352,3581","188,7523"
123,"2403,0119","H","356,325","352,3581","188,7523"
124,"2423,8022","H","356,325","352,3581","188,7523"
125,"2442,7983","H","356,325","352,3581","188,7523"
126,"2462,6511","H","356,325","352,3581","188,7523"
127,"2482,2282","H","356,325","352,3581","188,7523"
128,"2502,1808","H","356,325","352,3581","188,7523"
129,"2523,0805","H","356,9583","352,8731","188,4671"
130,"2542,6585","H","356,9583","352,8731","188,4671"
131,"2562,9587","H","356,9583","352,8731","188,4671"
132,"2583,8717","H","356,9583","352,8731","188,4671"
133,"2603,3989","H","356,9583","352,8731","188,4671"
134,"2623,4424","H","356,9583","352,8731","188,4671"
135,"2642,839","H","356,6731","353,1082","187,7827"
136,"2663,1291","H","356,6731","353,1082","187,7827"
137,"2683,2292","H","356,6731","353,1082","187,7827"
138,"2702,9558","H","356,6731","353,1082","187,7827"
139,"2722,8918","H","356,6731","353,1082","187,7827"
140,"2743,1983","H","356,6731","353,1082","187,7827"
141,"2763,1995","H","356,2957","352,8782","187,0107"
142,"2782,9802","H","356,2957","352,8782","187,0107"
143,"2802,7879","H","356,2957","352,8782","187,0107"
144,"2822,3196","H","356,2957","352,8782","187,0107"
145,"2842,9201","H","356,2957","352,8782","187,0107"
146,"2861,8342","H","355,937","352,5316","186,472"
147,"2883,5754","H","355,937","352,5316","186,472"
148,"2903,1031","H","355,937","352,5316","186,472"
149,"2923,0816","H","355,937","352,5316","186,472"
150,"2943,6194","H","355,937","352,5316","186,472"
151,"2963,2586","H","355,937","352,5316","186,472"
152,"2983,0684","H","355,6907","352,3048","186,0377"
153,"3001,8585","H","355,6907","352,3048","186,0377"
154,"3023,3825","H","355,6907","352,3048","186,0377"
155,"3043,2926","H","355,6907","352,3048","186,0377"
156,"3063,3587","H","355,6907","352,3048","186,0377"
157,"3083,1576","H","355,6907","352,3048","186,0377"
158,"3102,6202","H","355,689","352,1944","185,9272"
159,"3122,5601","H","355,689","352,1944","185,9272"
160,"3142,2569","H","355,689","352,1944","185,9272"
161,"3163,7122","H","355,689","352,1944","185,9272"
162,"3182,9131","H","355,689","352,1944","185,9272"
163,"3202,838","H","355,7115","352,0723","186,1598"
164,"3222,642","H","355,7115","352,0723","186,1598"
165,"3241,9735","H","355,7115","352,0723","186,1598"
166,"3263,0413","H","355,7115","352,0723","186,1598"
167,"3283,1248","H","355,7115","352,0723","186,1598"
168,"3302,4862","H","355,7115","352,0723","186,1598"
169,"3322,9703","H","355,7196","352,0684","186,2742"
170,"3342,4806","H","355,7196","352,0684","186,2742"
171,"3362,6036","H","355,7196","352,0684","186,2742"
172,"3382,6018","H","355,7196","352,0684","186,2742"
173,"3403,5475","H","355,7196","352,0684","186,2742"
174,"3423,4891","H","355,7196","352,0684","186,2742"
175,"3442,0022","H","355,7679","351,5914","186,639"
176,"3461,8449","H","355,7679","351,5914","186,639"
177,"3483,7743","H","355,7679","351,5914","186,639"
178,"3503,3368","H","355,7679","351,5914","186,639"
179,"3524,1714","H","355,7679","351,5914","186,639"
180,"3543,0444","H","355,7836","351,4734","186,757"
181,"3561,5158","H","355,7836","351,4734","186,757"
182,"3583,373","H","355,7836","351,4734","186,757"
183,"3603,5963","H","355,7836","351,4734","186,757"
184,"3623,6007","H","355,7836","351,4734","186,757"
185,"3643,084","H","355,7836","351,4734","186,757"
186,"3662,6875","H","355,8992","351,5911","186,859"
187,"3682,2215","H","355,8992","351,5911","186,859"
188,"3703,3565","H","355,8992","351,5911","186,859"
