Var1,Var2,Var3,Var11,Var12,Var13
124,"2430,8389","H","356,9278","280,1212","177,9375"
125,"2450,8755","H","356,9278","280,1212","177,9375"
126,"2470,9706","H","356,9278","280,1212","177,9375"
127,"2491,049","H","356,9278","280,1212","177,9375"
128,"2512,2182","H","356,9278","280,1212","177,9375"
129,"2531,975","H","356,9278","280,1212","177,9375"
130,"2551,8463","H","356,8336","279,7975","178,0196"
131,"2571,8252","H","356,8336","279,7975","178,0196"
132,"2592,0401","H","356,8336","279,7975","178,0196"
133,"2610,9804","H","356,8336","279,7975","178,0196"
134,"2630,7379","H","356,8336","279,7975","178,0196"
135,"2651,9758","H","356,8336","279,7975","178,0196"
136,"2672,1845","H","356,8336","279,7975","178,0196"
137,"2690,7039","H","356,8336","279,7975","178,0196"
138,"2710,8639","H","356,8336","279,7975","178,0196"
139,"2731,0489","H","356,8336","279,7975","178,0196"
140,"2750,8086","H","356,8336","279,7975","178,0196"
141,"2770,6232","H","356,8336","279,7975","178,0196"
142,"2789,2399","H","356,676","279,8745","178,005"
143,"2811,266","H","356,676","279,8745","178,005"
144,"2831,0855","H","356,676","279,8745","178,005"
145,"2850,7093","H","356,676","279,8745","178,005"
146,"2871,1772","H","356,6754","279,9624","178,0012"
147,"2890,9681","H","356,6754","279,9624","178,0012"
148,"2911,4462","H","356,6754","279,9624","178,0012"
149,"2930,9992","H","356,6754","279,9624","178,0012"
150,"2951,0575","H","356,6754","279,9624","178,0012"
151,"2971,9166","H","356,6754","279,9624","178,0012"
152,"2991,0632","H","356,6754","279,9624","178,0012"
153,"3010,669","H","356,6754","279,9624","178,0012"
154,"3031,0561","H","356,6754","279,9624","178,0012"
155,"3051,0727","H","356,6754","279,9624","178,0012"
156,"3070,8749","H","356,6754","279,9624","178,0012"
157,"3091,5362","H","356,6052","280,1279","177,9087"
158,"3111,7921","H","356,6052","280,1279","177,9087"
159,"3130,638","H","356,6052","280,1279","177,9087"
160,"3151,0411","H","356,6052","280,1279","177,9087"
161,"3171,8215","H","356,6018","279,9662","177,9133"
162,"3191,733","H","356,6018","279,9662","177,9133"
163,"3210,7842","H","356,6018","279,9662","177,9133"
164,"3230,8511","H","356,6018","279,9662","177,9133"
165,"3250,8511","H","356,6018","279,9662","177,9133"
166,"3271,7949","H","356,6018","279,9662","177,9133"
167,"3291,5034","H","356,6018","279,9662","177,9133"
168,"3310,9485","H","356,6018","279,9662","177,9133"
169,"3331,8642","H","356,9249","279,8718","177,9453"
170,"3350,6549","H","356,9249","279,8718","177,9453"
171,"3370,7149","H","356,9249","279,8718","177,9453"
172,"3391,3173","H","356,9249","279,8718","177,9453"
173,"3411,0034","H","356,9249","279,8718","177,9453"
174,"3430,9191","H","356,9249","279,8718","177,9453"
175,"3451,5191","H","356,9249","279,8718","177,9453"
176,"3471,3475","H","356,9249","279,8718","177,9453"
177,"3491,3722","H","356,9249","279,8718","177,9453"
178,"3510,5765","H","356,9249","279,8718","177,9453"
179,"3529,4629","H","356,9249","279,8718","177,9453"
180,"3551,9525","H","358,4365","278,9467","178,1711"
181,"3571,9773","H","358,4365","278,9467","178,1711"
182,"3591,6708","H","358,4365","278,9467","178,1711"
183,"3610,8789","H","358,4365","278,9467","178,1711"
184,"3632,0357","H","359,873","278,6002","178,4464"
185,"3651,8507","H","359,873","278,6002","178,4464"
186,"3671,5207","H","359,873","278,6002","178,4464"
187,"3691,9758","H","359,873","278,6002","178,4464"
188,"3711,0187","H","359,873","278,6002","178,4464"
189,"3731,5246","H","359,873","278,6002","178,4464"
190,"3751,7745","H","359,873","278,6002","178,4464"
191,"3772,0851","H","359,873","278,6002","178,4464"
192,"3791,5554","H","1,151969","278,4238","178,7033"
193,"3811,4128","H","1,151969","278,4238","178,7033"
194,"3829,5147","H","1,151969","278,4238","178,7033"
195,"3850,727","H","1,151969","278,4238","178,7033"
196,"3871,0543","H","1,151969","278,4238","178,7033"
197,"3890,6332","H","1,151969","278,4238","178,7033"
198,"3909,9855","H","1,151969","278,4238","178,7033"
199,"3930,575","H","2,430583","278,3281","178,9588"
200,"3951,76","H","2,430583","278,3281","178,9588"
201,"3970,7043","H","2,430583","278,3281","178,9588"
202,"3990,867","H","2,430583","278,3281","178,9588"
203,"4010,9865","H","2,430583","278,3281","178,9588"
204,"4030,6206","H","2,430583","278,3281","178,9588"
205,"4050,5682","H","2,430583","278,3281","178,9588"
206,"4071,0386","H","2,430583","278,3281","178,9588"
207,"4091,0125","H","2,430583","278,3281","178,9588"
208,"4110,6039","H","2,430583","278,3281","178,9588"
209,"4131,176","H","2,430583","278,3281","178,9588"
210,"4151,8191","H","3,554846","278,4991","179,207"
211,"4171,547","H","3,554846","278,4991","179,207"
212,"4191,6858","H","3,554846","278,4991","179,207"
213,"4210,579","H","3,554846","278,4991","179,207"
214,"4230,7373","H","3,554846","278,4991","179,207"
215,"4250,9022","H","4,214722","278,8142","179,1051"
216,"4269,4787","H","4,214722","278,8142","179,1051"
217,"4291,3644","H","4,214722","278,8142","179,1051"
218,"4311,6232","H","4,214722","278,8142","179,1051"
219,"4331,8229","H","4,214722","278,8142","179,1051"
220,"4350,9185","H","4,214722","278,8142","179,1051"
221,"4370,5649","H","4,214722","278,8142","179,1051"
222,"4390,7541","H","4,214722","278,8142","179,1051"
223,"4409,4591","H","4,214722","278,8142","179,1051"
224,"4430,6004","H","4,214722","278,8142","179,1051"
225,"4450,6986","H","4,482723","281,0157","179,1285"
226,"4472,0699","H","4,482723","281,0157","179,1285"
227,"4490,6517","H","4,482723","281,0157","179,1285"
228,"4511,8963","H","4,482723","281,0157","179,1285"
229,"4530,5896","H","4,482723","281,0157","179,1285"
230,"4549,3283","H","4,187053","284,8559","179,2375"
231,"4571,1249","H","4,187053","284,8559","179,2375"
232,"4590,0576","H","4,187053","284,8559","179,2375"
233,"4609,5453","H","4,187053","284,8559","179,2375"
234,"4629,9671","H","4,187053","284,8559","179,2375"
235,"4650,9174","H","4,187053","284,8559","179,2375"
236,"4671,0151","H","4,187053","284,8559","179,2375"
237,"4690,9022","H","3,555224","291,269","179,5128"
238,"4711,647","H","3,555224","291,269","179,5128"
239,"4731,3008","H","3,555224","291,269","179,5128"
240,"4751,0402","H","3,555224","291,269","179,5128"
241,"4769,5117","H","3,555224","291,269","179,5128"
242,"4791,5925","H","3,555224","291,269","179,5128"
243,"4812,2164","H","3,555224","291,269","179,5128"
244,"4830,5781","H","3,555224","291,269","179,5128"
245,"4851,2309","H","3,555224","291,269","179,5128"
246,"4870,9881","H","3,555224","291,269","179,5128"
247,"4890,9357","H","3,555224","291,269","179,5128"
248,"4911,7015","H","3,42789","301,6842","179,7934"
249,"4931,0271","H","3,42789","301,6842","179,7934"
250,"4951,6553","H","3,42789","301,6842","179,7934"
251,"4970,8763","H","3,42789","301,6842","179,7934"
252,"4990,5686","H","3,42789","301,6842","179,7934"
253,"5011,7566","H","3,141265","311,6832","179,7215"
254,"5030,8087","H","3,141265","311,6832","179,7215"
255,"5051,0266","H","3,141265","311,6832","179,7215"
256,"5071,8182","H","3,141265","311,6832","179,7215"
257,"5090,9366","H","3,141265","311,6832","179,7215"
258,"5110,5877","H","3,141265","311,6832","179,7215"
259,"5132,0494","H","3,141265","311,6832","179,7215"
260,"5149,5268","H","3,141265","311,6832","179,7215"
261,"5171,8224","H","3,141265","311,6832","179,7215"
262,"5191,0405","H","3,141265","311,6832","179,7215"
263,"5211,3112","H","3,141265","311,6832","179,7215"
264,"5231,9044","H","2,890372","313,6651","178,8876"
265,"5251,1636","H","2,890372","313,6651","178,8876"
266,"5270,6697","H","2,890372","313,6651","178,8876"
267,"5291,0111","H","2,890372","313,6651","178,8876"
268,"5310,5809","H","2,877287","312,2791","178,8525"
269,"5331,9525","H","2,877287","312,2791","178,8525"
270,"5353,1479","H","2,877287","312,2791","178,8525"
271,"5371,1554","H","2,877287","312,2791","178,8525"
272,"5392,0804","H","2,877287","312,2791","178,8525"
273,"5411,9928","H","2,877287","312,2791","178,8525"
274,"5430,7371","H","2,877287","312,2791","178,8525"
275,"5451,1387","H","2,877287","312,2791","178,8525"
276,"5470,9775","H","2,877287","312,2791","178,8525"
277,"5491,7374","H","2,877287","312,2791","178,8525"
278,"5511,7617","H","2,877287","312,2791","178,8525"
279,"5530,8793","H","3,150334","314,0247","178,9124"
280,"5552,025","H","3,150334","314,0247","178,9124"
281,"5571,867","H","3,150334","314,0247","178,9124"
282,"5591,0169","H","3,150334","314,0247","178,9124"
283,"5610,8005","H","3,150334","314,0247","178,9124"
284,"5630,655","H","3,150334","314,0247","178,9124"
285,"5650,8108","H","3,150334","314,0247","178,9124"
286,"5670,6555","H","3,15081","320,3975","178,2558"
287,"5690,767","H","3,15081","320,3975","178,2558"
288,"5710,8262","H","3,15081","320,3975","178,2558"
289,"5731,1072","H","3,15081","320,3975","178,2558"
290,"5750,6784","H","3,15081","320,3975","178,2558"
291,"5770,9387","H","1,201161","326,4487","174,8511"
292,"5790,9869","H","1,201161","326,4487","174,8511"
293,"5809,4359","H","1,201161","326,4487","174,8511"
294,"5831,0543","H","1,201161","326,4487","174,8511"
295,"5851,9581","H","1,201161","326,4487","174,8511"
296,"5871,7351","H","1,201161","326,4487","174,8511"
297,"5890,7981","H","1,201161","326,4487","174,8511"
298,"5910,999","H","1,201161","326,4487","174,8511"
299,"5930,6092","H","1,201161","326,4487","174,8511"
300,"5950,6736","H","1,201161","326,4487","174,8511"
301,"5971,8071","H","0,02166493","329,1963","172,7375"
302,"5991,111","H","0,02166493","329,1963","172,7375"
303,"6011,332","H","0,02166493","329,1963","172,7375"
304,"6031,8034","H","0,02166493","329,1963","172,7375"
305,"6050,9001","H","0,02166493","329,1963","172,7375"
306,"6070,5728","H","0,02166493","329,1963","172,7375"
307,"6090,9223","H","0,02166493","329,1963","172,7375"
308,"6111,8669","H","0,02166493","329,1963","172,7375"
