Var1,Var2,Var3,Var11,Var12,Var13
122,"2380,5239","H","359,7179","260,3436","180,5118"
123,"2400,739","H","359,7179","260,3436","180,5118"
124,"2421,1786","H","359,7179","260,3436","180,5118"
125,"2440,6601","H","359,7179","260,3436","180,5118"
126,"2460,9032","H","359,7179","260,3436","180,5118"
127,"2480,6837","H","359,7179","260,3436","180,5118"
128,"2501,0204","H","359,7179","260,3436","180,5118"
129,"2519,723","H","359,7605","265,2178","180,0911"
130,"2540,164","H","359,7605","265,2178","180,0911"
131,"2561,1098","H","359,7605","265,2178","180,0911"
132,"2581,6542","H","359,5098","266,9218","179,8511"
133,"2601,7789","H","359,5098","266,9218","179,8511"
134,"2618,9933","H","359,5098","266,9218","179,8511"
135,"2640,7121","H","359,5098","266,9218","179,8511"
136,"2660,3195","H","359,0097","266,8434","179,3785"
137,"2681,5262","H","359,0097","266,8434","179,3785"
138,"2700,2059","H","359,0097","266,8434","179,3785"
139,"2721,4703","H","359,0097","266,8434","179,3785"
140,"2741,5161","H","359,0097","266,8434","179,3785"
141,"2760,7424","H","359,0097","266,8434","179,3785"
142,"2781,13","H","359,0097","266,8434","179,3785"
143,"2800,3332","H","359,0097","266,8434","179,3785"
144,"2819,8461","H","359,0097","266,8434","179,3785"
145,"2840,2575","H","359,0097","266,8434","179,3785"
146,"2860,9403","H","359,0097","266,8434","179,3785"
147,"2881,4423","H","358,8456","266,2796","179,3892"
148,"2900,1","H","358,8456","266,2796","179,3892"
149,"2920,6752","H","358,8456","266,2796","179,3892"
150,"2940,7324","H","358,8456","266,2796","179,3892"
151,"2961,4905","H","358,8456","266,2796","179,3892"
152,"2981,8075","H","358,926","265,7087","179,4726"
153,"3000,6645","H","358,926","265,7087","179,4726"
154,"3020,5362","H","358,926","265,7087","179,4726"
155,"3040,6616","H","358,926","265,7087","179,4726"
156,"3060,67","H","358,926","265,7087","179,4726"
157,"3080,4914","H","358,926","265,7087","179,4726"
158,"3100,4592","H","359,0851","265,0603","179,4718"
159,"3119,9189","H","359,0851","265,0603","179,4718"
160,"3140,5549","H","359,0851","265,0603","179,4718"
161,"3160,6829","H","359,0851","265,0603","179,4718"
162,"3180,4111","H","359,0851","265,0603","179,4718"
163,"3201,3323","H","359,0851","265,0603","179,4718"
164,"3220,7583","H","359,4788","263,6791","179,3795"
165,"3240,3755","H","359,4788","263,6791","179,3795"
166,"3260,6046","H","359,4788","263,6791","179,3795"
167,"3279,7131","H","359,4788","263,6791","179,3795"
168,"3301,5339","H","359,4788","263,6791","179,3795"
169,"3320,7032","H","0,5109925","261,3981","179,2301"
170,"3340,1563","H","0,5109925","261,3981","179,2301"
171,"3359,483","H","0,5109925","261,3981","179,2301"
172,"3380,7039","H","0,5109925","261,3981","179,2301"
173,"3400,8493","H","0,5109925","261,3981","179,2301"
174,"3419,447","H","0,5109925","261,3981","179,2301"
175,"3439,5081","H","2,126354","259,4355","179,2337"
176,"3460,3742","H","2,126354","259,4355","179,2337"
177,"3480,4409","H","2,126354","259,4355","179,2337"
178,"3501,2576","H","2,126354","259,4355","179,2337"
179,"3519,6575","H","2,126354","259,4355","179,2337"
180,"3541,7218","H","4,861039","258,4207","178,9363"
181,"3560,7899","H","4,861039","258,4207","178,9363"
182,"3580,3956","H","4,861039","258,4207","178,9363"
183,"3600,4196","H","4,861039","258,4207","178,9363"
184,"3620,8067","H","4,861039","258,4207","178,9363"
185,"3640,7337","H","4,861039","258,4207","178,9363"
186,"3660,9661","H","8,574396","258,2514","178,5444"
187,"3680,8564","H","8,574396","258,2514","178,5444"
188,"3701,5035","H","8,574396","258,2514","178,5444"
189,"3722,0274","H","8,574396","258,2514","178,5444"
190,"3739,4829","H","8,574396","258,2514","178,5444"
191,"3760,5605","H","11,00149","258,0887","178,2758"
192,"3780,7859","H","11,00149","258,0887","178,2758"
193,"3800,2544","H","11,00149","258,0887","178,2758"
194,"3820,7247","H","11,00149","258,0887","178,2758"
