Var1,Var2,Var3,Var11,Var12,Var13
180,"3549,2991","H","3,081765","356,2314","189,6641"
181,"3570,0463","H","3,081765","356,2314","189,6641"
182,"3590,1699","H","3,151243","356,6979","189,5507"
183,"3608,6543","H","3,151243","356,6979","189,5507"
184,"3628,5818","H","3,151243","356,6979","189,5507"
185,"3649,1286","H","3,151243","356,6979","189,5507"
186,"3670,4566","H","3,151243","356,6979","189,5507"
187,"3690,4517","H","3,151243","356,6979","189,5507"
188,"3709,4719","H","3,151243","356,6979","189,5507"
189,"3730,9774","H","3,151243","356,6979","189,5507"
190,"3750,0885","H","3,151243","356,6979","189,5507"
191,"3770,459","H","3,151243","356,6979","189,5507"
192,"3788,4709","H","3,151243","356,6979","189,5507"
193,"3811,2127","H","3,151243","356,6979","189,5507"
194,"3830,5909","H","3,151243","356,6979","189,5507"
195,"3850,7365","H","3,151243","356,6979","189,5507"
196,"3870,7934","H","2,99933","357,1454","189,5668"
197,"3888,3627","H","2,99933","357,1454","189,5668"
198,"3908,9886","H","2,99933","357,1454","189,5668"
199,"3929,1793","H","2,99933","357,1454","189,5668"
200,"3949,8763","H","2,99933","357,1454","189,5668"
201,"3969,4501","H","2,97088","357,4882","189,5764"
202,"3990,2183","H","2,97088","357,4882","189,5764"
203,"4009,9908","H","2,97088","357,4882","189,5764"
204,"4029,087","H","2,97088","357,4882","189,5764"
205,"4050,18","H","2,97088","357,4882","189,5764"
206,"4069,423","H","2,97088","357,4882","189,5764"
207,"4089,421","H","2,828233","357,8215","189,5878"
208,"4108,4164","H","2,828233","357,8215","189,5878"
209,"4129,662","H","2,828233","357,8215","189,5878"
210,"4149,9522","H","2,828233","357,8215","189,5878"
211,"4170,2373","H","2,828233","357,8215","189,5878"
212,"4190,2825","H","2,809184","358,0501","189,5937"
213,"4209,023","H","2,809184","358,0501","189,5937"
214,"4228,2297","H","2,809184","358,0501","189,5937"
215,"4249,36","H","2,809184","358,0501","189,5937"
216,"4268,2236","H","2,809184","358,0501","189,5937"
217,"4289,4489","H","2,809184","358,0501","189,5937"
218,"4309,6221","H","2,79965","358,1643","189,5967"
219,"4329,6419","H","2,79965","358,1643","189,5967"
220,"4349,636","H","2,79965","358,1643","189,5967"
221,"4369,4148","H","2,79965","358,1643","189,5967"
222,"4388,2821","H","2,79965","358,1643","189,5967"
223,"4410,1871","H","2,913797","358,1739","189,5951"
224,"4430,5733","H","2,913797","358,1739","189,5951"
225,"4448,7643","H","2,913797","358,1739","189,5951"
226,"4470,2961","H","2,913797","358,1739","189,5951"
227,"4489,3903","H","2,913797","358,1739","189,5951"
228,"4509,5328","H","2,913797","358,1739","189,5951"
229,"4529,5675","H","2,905719","358,2912","189,7124"
230,"4550,096","H","2,905719","358,2912","189,7124"
231,"4569,7656","H","2,905719","358,2912","189,7124"
232,"4590,353","H","2,905719","358,2912","189,7124"
233,"4609,5388","H","2,905719","358,2912","189,7124"
234,"4628,8989","H","2,905719","358,2912","189,7124"
235,"4649,2386","H","2,915369","358,177","189,7094"
236,"4668,3855","H","2,915369","358,177","189,7094"
237,"4689,4348","H","2,915369","358,177","189,7094"
238,"4710,4394","H","2,915369","358,177","189,7094"
239,"4729,9069","H","2,915369","358,177","189,7094"
240,"4750,7266","H","2,908618","358,2973","189,9409"
241,"4769,9891","H","2,908618","358,2973","189,9409"
242,"4789,4373","H","2,908618","358,2973","189,9409"
243,"4808,9327","H","2,908618","358,2973","189,9409"
244,"4829,5935","H","2,908618","358,2973","189,9409"
245,"4849,2492","H","2,908618","358,2973","189,9409"
246,"4869,9758","H","2,910058","358,3004","190,0551"
247,"4887,9992","H","2,910058","358,3004","190,0551"
248,"4908,5948","H","2,910058","358,3004","190,0551"
249,"4929,9134","H","2,910058","358,3004","190,0551"
250,"4948,0573","H","2,910058","358,3004","190,0551"
251,"4968,7076","H","2,911493","358,3034","190,1694"
252,"4989,3774","H","2,911493","358,3034","190,1694"
253,"5010,2065","H","2,911493","358,3034","190,1694"
254,"5030,4011","H","2,911493","358,3034","190,1694"
255,"5049,3521","H","2,911493","358,3034","190,1694"
256,"5069,4699","H","2,911493","358,3034","190,1694"
257,"5089,1897","H","2,926209","358,1908","190,2907"
258,"5109,5726","H","2,926209","358,1908","190,2907"
259,"5129,7911","H","2,926209","358,1908","190,2907"
260,"5150,2572","H","2,926209","358,1908","190,2907"
261,"5169,9141","H","2,926209","358,1908","190,2907"
262,"5189,4651","H","2,834308","357,955","190,4006"
263,"5209,2871","H","2,834308","357,955","190,4006"
264,"5230,0745","H","2,834308","357,955","190,4006"
265,"5249,1451","H","2,834308","357,955","190,4006"
266,"5270,6793","H","2,834308","357,955","190,4006"
267,"5290,5212","H","2,834308","357,955","190,4006"
268,"5309,2371","H","2,994098","357,5147","190,6146"
269,"5330,4708","H","2,994098","357,5147","190,6146"
270,"5349,4882","H","2,994098","357,5147","190,6146"
271,"5368,3496","H","2,994098","357,5147","190,6146"
272,"5388,5568","H","2,994098","357,5147","190,6146"
273,"5409,9088","H","2,994098","357,5147","190,6146"
274,"5429,2998","H","3,144701","357,1894","190,8307"
275,"5450,3608","H","3,144701","357,1894","190,8307"
276,"5469,5408","H","3,144701","357,1894","190,8307"
277,"5490,2214","H","3,144701","357,1894","190,8307"
278,"5510,1889","H","3,144701","357,1894","190,8307"
279,"5529,4886","H","3,256204","357,1967","190,714"
280,"5548,1582","H","3,256204","357,1967","190,714"
281,"5568,101","H","3,256204","357,1967","190,714"
282,"5589,5639","H","3,256204","357,1967","190,714"
283,"5609,6166","H","3,256204","357,1967","190,714"
284,"5629,1038","H","3,256204","357,1967","190,714"
