Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;0; Device
1;11,3313; 19/01/2022 11:30:09
2;11,3313;H;0;1,5;0;1;0;0;0;0;0;0
2;11,3313;L;0;1;0;1;0;0;0;0;0;0
2;11,3313;R;0;1;0;1;0;0;0;0;0;0
3;23,6068;H;0;1,5;0;1;0;0;0;0;0;0
3;23,6068;L;0;1;0;1;0;0;0;0;0;0
3;23,6068;R;0;1;0;1;0;0;0;0;0;0
4;43,082;H;0;1,5;0;1;0;0;0;0;0;0
4;43,082;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
4;43,082;R;0;1;0;1;0;0;0;0;0;0
5;63,1018;H;0;1,5;0;1;0;0;0;0;0;0
5;63,1018;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
5;63,1018;R;0;1;0;1;0;0;0;0;0;0
6;83,6297;H;0;1,5;0;1;0;0;0;0;0;0
6;83,6297;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
6;83,6297;R;0;1;0;1;0;0;0;0;0;0
7;103,6991;H;0;1,5;0;1;0;0;0;0;0;0
7;103,6991;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
7;103,6991;R;0;1;0;1;0;0;0;0;0;0
8;123,4042;H;0;1,5;0;1;0;0;0;0;0;0
8;123,4042;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
8;123,4042;R;0;1;0;1;0;0;0;0;0;0
9;145,0258;H;0;1,5;0;1;0;0;0;0;0;0
9;145,0258;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
9;145,0258;R;0;1;0;1;0;0;0;0;0;0
10;164,6137;H;0;1,5;0;1;0;0;0;0;0;0
10;164,6137;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
10;164,6137;R;0;1;0;1;0;0;0;0;0;0
11;184,1811;H;0;1,5;0;1;0;0;0;0;0;0
11;184,1811;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
11;184,1811;R;0;1;0;1;0;0;0;0;0;0
12;203,653;H;0;1,5;0;1;0;0;0;0;0;0
12;203,653;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
12;203,653;R;0;1;0;1;0;0;0;0;0;0
13;224,0229;H;0;1,5;0;1;0;0;0;0;0;0
13;224,0229;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
13;224,0229;R;0;1;0;1;0;0;0;0;0;0
14;243,9005;H;0;1,5;0;1;0;0;0;0;0;0
14;243,9005;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
14;243,9005;R;0;1;0;1;0;0;0;0;0;0
15;263,4569;H;0;1,5;0;1;0;0;0;0;0;0
15;263,4569;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
15;263,4569;R;0;1;0;1;0;0;0;0;0;0
16;283,5068;H;0;1,5;0;1;0;0;0;0;0;0
16;283,5068;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
16;283,5068;R;0;1;0;1;0;0;0;0;0;0
17;304,5005;H;0;1,5;0;1;0;0;0;0;0;0
17;304,5005;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
17;304,5005;R;0;1;0;1;0;0;0;0;0;0
18;325,2944;H;0;1,5;0;1;0;0;0;0;0;0
18;325,2944;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
18;325,2944;R;0;1;0;1;0;0;0;0;0;0
19;343,2659;H;0;1,5;0;1;0;0;0;0;0;0
19;343,2659;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
19;343,2659;R;0;1;0;1;0;0;0;0;0;0
20;364,4059;H;0;1,5;0;1;0;0;0;0;0;0
20;364,4059;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
20;364,4059;R;0;1;0;1;0;0;0;0;0;0
21;383,8256;H;0;1,5;0;1;0;0;0;0;0;0
21;383,8256;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
21;383,8256;R;0;1;0;1;0;0;0;0;0;0
22;403,6833;H;0;1,5;0;1;0;0;0;0;0;0
22;403,6833;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
22;403,6833;R;0;1;0;1;0;0;0;0;0;0
23;423,502;H;0;1,5;0;1;0;0;0;0;0;0
23;423,502;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
23;423,502;R;0;1;0;1;0;0;0;0;0;0
24;444,3242;H;0;1,5;0;1;0;0;0;0;0;0
24;444,3242;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
24;444,3242;R;0;1;0;1;0;0;0;0;0;0
25;463,2802;H;0;1,5;0;1;0;0;0;0;0;0
25;463,2802;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
25;464,2823;R;0;1;0;1;0;0;0;0;0;0
26;483,7137;H;0;1,5;0;1;0;0;0;0;0;0
26;483,7137;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
26;483,7137;R;0;1;0;1;0;0;0;0;0;0
27;503,822;H;0;1,5;0;1;0;0;0;0;0;0
27;503,822;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
27;503,822;R;0;1;0;1;0;0;0;0;0;0
28;523,4714;H;0;1,5;0;1;0;0;0;0;0;0
28;523,4714;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
28;523,4714;R;35,368;0,803;24,935;0,9647921;0,1409696;-0,02199526;0,2209524;16,36364;1,185626;25,96884
29;543,3539;H;35,15;1,629;24,825;0,02499407;-0,04298979;0;0,9987628;359,8769;355,0738;177,1382
29;543,3539;L;34,969;0,766;24,938;0,9479484;0,1969893;0,1359926;-0,2099885;25,5047;11,18646;337,5586
29;543,3539;R;35,368;0,803;24,935;0,9647921;0,1409696;-0,02199526;0,2209524;16,36364;1,185626;25,96884
30;565,0498;H;35,15;1,629;24,825;0,02499407;-0,04298979;0;0,9987628;359,8769;355,0738;177,1382
