Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;10,443; Device
1;12,4478; 29/11/2021 10:44:31
2;13,9899;H;0;1,5;0;1;0;0;0;0;0;0
2;13,9899;L;0;1;0;1;0;0;0;0;0;0
2;13,9899;R;0;1;0;1;0;0;0;0;0;0
3;33,449;H;0;1,5;0;1;0;0;0;0;0;0
3;33,449;L;0;1;0;1;0;0;0;0;0;0
3;33,449;R;0;1;0;1;0;0;0;0;0;0
4;52,6293;H;0;1,5;0;1;0;0;0;0;0;0
4;52,6293;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
4;52,6293;R;0;1;0;1;0;0;0;0;0;0
5;73,4868;H;0;1,5;0;1;0;0;0;0;0;0
5;73,4868;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
5;73,4868;R;0;1;0;1;0;0;0;0;0;0
6;92,6157;H;0;1,5;0;1;0;0;0;0;0;0
6;92,6157;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
6;92,6157;R;0;1;0;1;0;0;0;0;0;0
7;113,7572;H;0;1,5;0;1;0;0;0;0;0;0
7;113,7572;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
7;113,7572;R;0;1;0;1;0;0;0;0;0;0
8;132,4478;H;0;1,5;0;1;0;0;0;0;0;0
8;132,4478;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
8;132,4478;R;0;1;0;1;0;0;0;0;0;0
9;153,0158;H;0;1,5;0;1;0;0;0;0;0;0
9;153,0158;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
9;153,0158;R;0;1;0;1;0;0;0;0;0;0
10;173,4436;H;0;1,5;0;1;0;0;0;0;0;0
10;173,4436;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
10;173,4436;R;0;1;0;1;0;0;0;0;0;0
11;193,5812;H;0;1,5;0;1;0;0;0;0;0;0
11;193,5812;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
11;193,5812;R;0;1;0;1;0;0;0;0;0;0
12;213,4864;H;0;1,5;0;1;0;0;0;0;0;0
12;213,4864;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
12;213,4864;R;0;1;0;1;0;0;0;0;0;0
13;232,6311;H;0;1,5;0;1;0;0;0;0;0;0
13;232,6311;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
13;232,6311;R;0;1;0;1;0;0;0;0;0;0
14;252,742;H;0;1,5;0;1;0;0;0;0;0;0
14;252,742;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
14;252,742;R;0;1;0;1;0;0;0;0;0;0
15;273,6713;H;0;1,5;0;1;0;0;0;0;0;0
15;273,6713;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
15;273,6713;R;0;1;0;1;0;0;0;0;0;0
16;293,4394;H;0;1,5;0;1;0;0;0;0;0;0
16;293,4394;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
16;293,4394;R;0;1;0;1;0;0;0;0;0;0
17;313,3659;H;0;1,5;0;1;0;0;0;0;0;0
17;313,3659;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
17;313,3659;R;0;1;0;1;0;0;0;0;0;0
18;332,52;H;0;1,5;0;1;0;0;0;0;0;0
18;332,52;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
18;332,52;R;0;1;0;1;0;0;0;0;0;0
19;353,3406;H;0;1,5;0;1;0;0;0;0;0;0
19;353,3406;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
19;353,3406;R;0;1;0;1;0;0;0;0;0;0
20;373,6848;H;0;1,5;0;1;0;0;0;0;0;0
20;373,6848;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
20;373,6848;R;0;1;0;1;0;0;0;0;0;0
21;393,6182;H;0;1,5;0;1;0;0;0;0;0;0
21;393,6182;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
21;393,6182;R;0;1;0;1;0;0;0;0;0;0
22;412,5702;H;0;1,5;0;1;0;0;0;0;0;0
22;412,5702;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
22;412,5702;R;0;1;0;1;0;0;0;0;0;0
23;433,3667;H;0;1,5;0;1;0;0;0;0;0;0
23;433,3667;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
23;433,3667;R;0;1;0;1;0;0;0;0;0;0
24;452,7775;H;0;1,5;0;1;0;0;0;0;0;0
24;452,7775;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
24;452,7775;R;0;1;0;1;0;0;0;0;0;0
25;472,5982;H;0;1,5;0;1;0;0;0;0;0;0
25;472,5982;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
25;472,5982;R;0;1;0;1;0;0;0;0;0;0
26;493,4646;H;0;1,5;0;1;0;0;0;0;0;0
26;493,4646;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
26;493,4646;R;0;1;0;1;0;0;0;0;0;0
27;512,6611;H;0;1,5;0;1;0;0;0;0;0;0
27;512,6611;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
27;512,6611;R;0;1;0;1;0;0;0;0;0;0
28;532,6385;H;0;1,5;0;1;0;0;0;0;0;0
28;532,6385;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
28;532,6385;R;0;1;0;1;0;0;0;0;0;0
29;553,9611;H;0;1,5;0;1;0;0;0;0;0;0
29;553,9611;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
29;553,9611;R;35,476;0,699;24,767;0,9050004;0,3990002;-0,08300004;0,1220001;47,93992;355,4731;13,34163
30;573,451;H;35,27;1,559;24,733;-0,02600549;0,02600549;0,01500317;0,9992108;358,2043;2,935674;182,9357
30;573,451;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
30;573,451;R;35,476;0,699;24,767;0,9050004;0,3990002;-0,08300004;0,1220001;47,93992;355,4731;13,34163
31;593,6801;H;35,27;1,559;24,733;-0,02600549;0,02600549;0,01500317;0,9992108;358,2043;2,935674;182,9357
31;593,6801;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
31;593,6801;R;35,476;0,699;24,767;0,9050004;0,3990002;-0,08300004;0,1220001;47,93992;355,4731;13,34163
32;612,3782;H;35,27;1,559;24,733;-0,02600549;0,02600549;0,01500317;0,9992108;358,2043;2,935674;182,9357
32;612,3782;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
32;612,3782;R;35,476;0,699;24,767;0,9050004;0,3990002;-0,08300004;0,1220001;47,93992;355,4731;13,34163
33;632,9495;H;35,27;1,559;24,733;-0,02600549;0,02600549;0,01500317;0,9992108;358,2043;2,935674;182,9357
33;632,9495;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
33;632,9495;R;35,476;0,699;24,767;0,9050004;0,3990002;-0,08300004;0,1220001;47,93992;355,4731;13,34163
34;652,6159;H;35,27;1,559;24,733;-0,02600549;0,02600549;0,01500317;0,9992108;358,2043;2,935674;182,9357
34;652,6159;L;35,066;0,706;24,767;0,8941038;0,4340504;0,07600882;-0,08000928;52,03018;6,201612;352,802
34;652,6159;R;35,476;0,699;24,767;0,9050004;0,3990002;-0,08300004;0,1220001;47,93992;355,4731;13,34163
35;673,9764;H;35,27;1,559;24,733;-0,02600549;0,02600549;0,01500317;0,9992108;358,2043;2,935674;182,9357
35;673,9764;L;35,066;0,706;24,767;0,8941748;0,4340849;0,07601486;-0,07901545;52,02769;6,283599;352,9691
35;673,9764;R;35,476;0,699;24,767;0,9050004;0,3990002;-0,08300004;0,1220001;47,93992;355,4731;13,34163
36;694,2731;H;35,27;1,559;24,733;-0,02600549;0,02600549;0,01500317;0,9992108;358,2043;2,935674;182,9357
36;694,2731;L;35,066;0,706;24,767;0,8941748;0,4340849;0,07601486;-0,07901545;52,02769;6,283599;352,9691
36;694,2731;R;35,476;0,699;24,767;0,9048896;0,3989513;-0,08298988;0,122985;47,93856;355,5428;13,49705
37;713,3766;H;35,27;1,559;24,733;-0,02600549;0,02600549;0,01500317;0,9992108;358,2043;2,935674;182,9357
37;713,3766;L;35,066;0,706;24,767;0,8941748;0,4340849;0,07601486;-0,07901545;52,02769;6,283599;352,9691
37;713,3766;R;35,476;0,699;24,767;0,9048896;0,3989513;-0,08298988;0,122985;47,93856;355,5428;13,49705
38;732,6492;H;35,27;1,559;24,733;-0,02600549;0,02600549;0,01500317;0,9992108;358,2043;2,935674;182,9357
38;732,6492;L;35,066;0,706;24,767;0,8941748;0,4340849;0,07601486;-0,07901545;52,02769;6,283599;352,9691
38;732,6492;R;35,476;0,699;24,767;0,9048896;0,3989513;-0,08298988;0,122985;47,93856;355,5428;13,49705
39;753,5266;H;35,27;1,559;24,733;-0,02600549;0,02600549;0,01500317;0,9992108;358,2043;2,935674;182,9357
39;753,5266;L;35,066;0,706;24,767;0,8941748;0,4340849;0,07601486;-0,07901545;52,02769;6,283599;352,9691
39;753,5266;R;35,476;0,699;24,767;0,9048896;0,3989513;-0,08298988;0,122985;47,93856;355,5428;13,49705
40;773,2534;H;35,269;1,559;24,734;-0,02600615;0,02500591;0,01500355;0,9992363;358,2072;2,821087;182,9375
