Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;9,7911; Device
1;17,5881; 28/01/2022 9:45:00
2;17,5881;H;0;1,5;0;1;0;0;0;0;0;0
2;17,5881;L;0;1;0;1;0;0;0;0;0;0
2;17,5881;R;0;1;0;1;0;0;0;0;0;0
3;36,078;H;0;1,5;0;1;0;0;0;0;0;0
3;36,078;L;0;1;0;1;0;0;0;0;0;0
3;36,078;R;0;1;0;1;0;0;0;0;0;0
4;57,6613;H;0;1,5;0;1;0;0;0;0;0;0
4;57,6613;L;35,266;0,758;24,802;0,8444821;0,3487861;0,2508461;-0,3198038;48,54971;17,63851;326,522
4;57,6613;R;0;1;0;1;0;0;0;0;0;0
5;76,7561;H;0;1,5;0;1;0;0;0;0;0;0
5;76,7561;L;35,266;0,758;24,802;0,8444821;0,3487861;0,2508461;-0,3198038;48,54971;17,63851;326,522
5;76,7561;R;0;1;0;1;0;0;0;0;0;0
6;98,739;H;0;1,5;0;1;0;0;0;0;0;0
6;98,739;L;35,266;0,758;24,802;0,8444821;0,3487861;0,2508461;-0,3198038;48,54971;17,63851;326,522
6;98,739;R;0;1;0;1;0;0;0;0;0;0
7;115,8473;H;0;1,5;0;1;0;0;0;0;0;0
7;115,8473;L;35,266;0,758;24,802;0,8444821;0,3487861;0,2508461;-0,3198038;48,54971;17,63851;326,522
7;115,8473;R;0;1;0;1;0;0;0;0;0;0
8;137,7212;H;0;1,5;0;1;0;0;0;0;0;0
8;137,7212;L;35,266;0,758;24,802;0,8444821;0,3487861;0,2508461;-0,3198038;48,54971;17,63851;326,522
8;137,7212;R;0;1;0;1;0;0;0;0;0;0
9;156,5829;H;0;1,5;0;1;0;0;0;0;0;0
9;156,5829;L;35,266;0,758;24,802;0,8444821;0,3487861;0,2508461;-0,3198038;48,54971;17,63851;326,522
9;156,5829;R;0;1;0;1;0;0;0;0;0;0
10;176,5875;H;0;1,5;0;1;0;0;0;0;0;0
10;176,5875;L;35,266;0,758;24,802;0,8444821;0,3487861;0,2508461;-0,3198038;48,54971;17,63851;326,522
10;176,5875;R;0;1;0;1;0;0;0;0;0;0
11;195,6167;H;0;1,5;0;1;0;0;0;0;0;0
11;195,6167;L;35,266;0,758;24,802;0,8444821;0,3487861;0,2508461;-0,3198038;48,54971;17,63851;326,522
11;195,6167;R;0;1;0;1;0;0;0;0;0;0
12;216,2759;H;0;1,5;0;1;0;0;0;0;0;0
12;216,2759;L;35,266;0,758;24,802;0,8444821;0,3487861;0,2508461;-0,3198038;48,54971;17,63851;326,522
12;216,2759;R;0;1;0;1;0;0;0;0;0;0
13;235,9637;H;0;1,5;0;1;0;0;0;0;0;0
13;235,9637;L;35,266;0,758;24,802;0,8444821;0,3487861;0,2508461;-0,3198038;48,54971;17,63851;326,522
13;235,9637;R;0;1;0;1;0;0;0;0;0;0
14;256,1365;H;0;1,5;0;1;0;0;0;0;0;0
14;256,1365;L;35,266;0,758;24,802;0,8444821;0,3487861;0,2508461;-0,3198038;48,54971;17,63851;326,522
14;256,1365;R;0;1;0;1;0;0;0;0;0;0
15;275,9938;H;0;1,5;0;1;0;0;0;0;0;0
15;275,9938;L;35,266;0,758;24,802;0,8444821;0,3487861;0,2508461;-0,3198038;48,54971;17,63851;326,522
15;275,9938;R;0;1;0;1;0;0;0;0;0;0
16;296,618;H;0;1,5;0;1;0;0;0;0;0;0
16;296,618;L;35,266;0,758;24,802;0,8444821;0,3487861;0,2508461;-0,3198038;48,54971;17,63851;326,522
16;296,618;R;0;1;0;1;0;0;0;0;0;0
17;316,2628;H;0;1,5;0;1;0;0;0;0;0;0
