Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;0; Device
1;11,7086; 19/05/2021 09:49:05 a, m,
2;11,7086;H;0;1,5;0;1;0;0;0;0;0;0
2;11,7086;L;0;1;0;1;0;0;0;0;0;0
2;11,7086;R;0;1;0;1;0;0;0;0;0;0
3;21,3873;H;0;1,5;0;1;0;0;0;0;0;0
3;21,3873;L;0;1;0;1;0;0;0;0;0;0
3;21,3873;R;0;1;0;1;0;0;0;0;0;0
4;41,6093;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
4;41,6093;L;0;1;0;1;0;0;0;0;0;0
4;41,6093;R;0;1;0;1;0;0;0;0;0;0
5;61,1912;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
5;61,1912;L;0;1;0;1;0;0;0;0;0;0
5;61,1912;R;0;1;0;1;0;0;0;0;0;0
6;81,5814;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
6;81,5814;L;0;1;0;1;0;0;0;0;0;0
6;81,5814;R;0;1;0;1;0;0;0;0;0;0
7;102,4534;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
7;102,4534;L;0;1;0;1;0;0;0;0;0;0
7;102,4534;R;0;1;0;1;0;0;0;0;0;0
8;121,4288;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
8;121,4288;L;0;1;0;1;0;0;0;0;0;0
8;121,4288;R;0;1;0;1;0;0;0;0;0;0
9;141,5814;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
9;141,5814;L;0;1;0;1;0;0;0;0;0;0
9;141,5814;R;0;1;0;1;0;0;0;0;0;0
10;161,8558;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
10;161,8558;L;0;1;0;1;0;0;0;0;0;0
10;161,8558;R;0;1;0;1;0;0;0;0;0;0
11;180,9641;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
11;180,9641;L;0;1;0;1;0;0;0;0;0;0
11;180,9641;R;0;1;0;1;0;0;0;0;0;0
12;203,443;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
12;203,443;L;0;1;0;1;0;0;0;0;0;0
12;203,443;R;0;1;0;1;0;0;0;0;0;0
13;221,3993;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
13;221,3993;L;0;1;0;1;0;0;0;0;0;0
13;221,3993;R;0;1;0;1;0;0;0;0;0;0
14;241,6983;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
14;241,6983;L;0;1;0;1;0;0;0;0;0;0
14;241,6983;R;0;1;0;1;0;0;0;0;0;0
15;260,5552;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
15;260,5552;L;0;1;0;1;0;0;0;0;0;0
15;260,5552;R;0;1;0;1;0;0;0;0;0;0
16;282,4089;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
16;282,4089;L;0;1;0;1;0;0;0;0;0;0
16;282,4089;R;0;1;0;1;0;0;0;0;0;0
17;301,4544;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
17;301,4544;L;0;1;0;1;0;0;0;0;0;0
17;301,4544;R;0;1;0;1;0;0;0;0;0;0
18;321,0466;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
18;321,0466;L;0;1;0;1;0;0;0;0;0;0
18;321,0466;R;0;1;0;1;0;0;0;0;0;0
19;340,9073;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
19;340,9073;L;0;1;0;1;0;0;0;0;0;0
19;340,9073;R;0;1;0;1;0;0;0;0;0;0
20;360,7975;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
20;360,7975;L;0;1;0;1;0;0;0;0;0;0
20;360,7975;R;0;1;0;1;0;0;0;0;0;0
21;382,3241;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
21;382,3241;L;0;1;0;1;0;0;0;0;0;0
21;382,3241;R;0;1;0;1;0;0;0;0;0;0
22;402,4362;H;34,784;1,402;25,013;-0,2979081;0,1669485;-0,01799445;0,9397101;356,2357;18,97705;214,5501
22;402,4362;L;0;1;0;1;0;0;0;0;0;0
22;402,4362;R;0;1;0;1;0;0;0;0;0;0
