Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;10,9435; Device
1;15,476; 06/10/2021 07:13:49 p, m,
2;15,476;H;0;1,5;0;1;0;0;0;0;0;0
2;15,476;L;0;1;0;1;0;0;0;0;0;0
2;15,476;R;0;1;0;1;0;0;0;0;0;0
3;35,7063;H;0;1,5;0;1;0;0;0;0;0;0
3;35,7063;L;0;1;0;1;0;0;0;0;0;0
3;35,7063;R;0;1;0;1;0;0;0;0;0;0
4;56,3442;H;0;1,5;0;1;0;0;0;0;0;0
4;56,3442;L;35,366;0,793;24,822;0,9001562;0,3850668;0,1880326;-0,07801354;46,2678;23,75203;0,3614944
4;56,3442;R;0;1;0;1;0;0;0;0;0;0
5;76,2062;H;0;1,5;0;1;0;0;0;0;0;0
5;76,2062;L;35,366;0,793;24,822;0,9001562;0,3850668;0,1880326;-0,07801354;46,2678;23,75203;0,3614944
5;76,2062;R;0;1;0;1;0;0;0;0;0;0
6;96,015;H;0;1,5;0;1;0;0;0;0;0;0
6;96,015;L;35,366;0,793;24,822;0,9001562;0,3850668;0,1880326;-0,07801354;46,2678;23,75203;0,3614944
6;96,015;R;0;1;0;1;0;0;0;0;0;0
7;117,0984;H;0;1,5;0;1;0;0;0;0;0;0
7;117,0984;L;35,366;0,793;24,822;0,9001562;0,3850668;0,1880326;-0,07801354;46,2678;23,75203;0,3614944
7;117,0984;R;0;1;0;1;0;0;0;0;0;0
8;136,9671;H;0;1,5;0;1;0;0;0;0;0;0
8;136,9671;L;35,366;0,793;24,822;0,9001562;0,3850668;0,1880326;-0,07801354;46,2678;23,75203;0,3614944
8;136,9671;R;0;1;0;1;0;0;0;0;0;0
9;157,3911;H;0;1,5;0;1;0;0;0;0;0;0
9;157,3911;L;35,366;0,793;24,822;0,9001562;0,3850668;0,1880326;-0,07801354;46,2678;23,75203;0,3614944
9;157,3911;R;0;1;0;1;0;0;0;0;0;0
10;176,0276;H;0;1,5;0;1;0;0;0;0;0;0
10;176,0276;L;35,366;0,793;24,822;0,9001562;0,3850668;0,1880326;-0,07801354;46,2678;23,75203;0,3614944
10;176,0276;R;0;1;0;1;0;0;0;0;0;0
11;196,9622;H;0;1,5;0;1;0;0;0;0;0;0
11;196,9622;L;35,366;0,793;24,822;0,9001562;0,3850668;0,1880326;-0,07801354;46,2678;23,75203;0,3614944
11;196,9622;R;0;1;0;1;0;0;0;0;0;0
12;216,8248;H;0;1,5;0;1;0;0;0;0;0;0
12;216,8248;L;35,366;0,793;24,822;0,9001562;0,3850668;0,1880326;-0,07801354;46,2678;23,75203;0,3614944
12;216,8248;R;0;1;0;1;0;0;0;0;0;0
13;236,9889;H;0;1,5;0;1;0;0;0;0;0;0
13;236,9889;L;35,366;0,793;24,822;0,9001562;0,3850668;0,1880326;-0,07801354;46,2678;23,75203;0,3614944
13;236,9889;R;0;1;0;1;0;0;0;0;0;0
14;257,4968;H;0;1,5;0;1;0;0;0;0;0;0
14;257,4968;L;35,366;0,793;24,822;0,9001562;0,3850668;0,1880326;-0,07801354;46,2678;23,75203;0,3614944
14;257,4968;R;0;1;0;1;0;0;0;0;0;0
15;276,3865;H;0;1,5;0;1;0;0;0;0;0;0
