Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;13,0847; Device
1;19,118; 03/12/2021 12:06:33
2;19,118;H;0;1,5;0;1;0;0;0;0;0;0
2;19,118;L;0;1;0;1;0;0;0;0;0;0
2;19,118;R;0;1;0;1;0;0;0;0;0;0
3;37,6803;H;0;1,5;0;1;0;0;0;0;0;0
3;37,6803;L;0;1;0;1;0;0;0;0;0;0
3;37,6803;R;0;1;0;1;0;0;0;0;0;0
4;59,7402;H;0;1,5;0;1;0;0;0;0;0;0
4;59,7402;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
4;59,7402;R;0;1;0;1;0;0;0;0;0;0
5;78,8212;H;0;1,5;0;1;0;0;0;0;0;0
5;78,8212;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
5;78,8212;R;0;1;0;1;0;0;0;0;0;0
6;97,9155;H;0;1,5;0;1;0;0;0;0;0;0
6;97,9155;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
6;97,9155;R;0;1;0;1;0;0;0;0;0;0
7;118,345;H;0;1,5;0;1;0;0;0;0;0;0
7;118,345;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
7;118,345;R;0;1;0;1;0;0;0;0;0;0
8;139,5031;H;0;1,5;0;1;0;0;0;0;0;0
8;139,5031;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
8;139,5031;R;0;1;0;1;0;0;0;0;0;0
9;158,7001;H;0;1,5;0;1;0;0;0;0;0;0
9;158,7001;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
9;158,7001;R;0;1;0;1;0;0;0;0;0;0
10;178,6091;H;0;1,5;0;1;0;0;0;0;0;0
10;178,6091;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
10;178,6091;R;0;1;0;1;0;0;0;0;0;0
11;198,5923;H;0;1,5;0;1;0;0;0;0;0;0
11;198,5923;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
11;198,5923;R;0;1;0;1;0;0;0;0;0;0
12;218,4517;H;0;1,5;0;1;0;0;0;0;0;0
12;218,4517;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
12;218,4517;R;0;1;0;1;0;0;0;0;0;0
13;239,3413;H;0;1,5;0;1;0;0;0;0;0;0
13;239,3413;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
13;239,3413;R;0;1;0;1;0;0;0;0;0;0
14;258,3529;H;0;1,5;0;1;0;0;0;0;0;0
14;258,3529;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
14;258,3529;R;0;1;0;1;0;0;0;0;0;0
15;278,6495;H;0;1,5;0;1;0;0;0;0;0;0
15;278,6495;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
15;278,6495;R;0;1;0;1;0;0;0;0;0;0
16;299,3754;H;0;1,5;0;1;0;0;0;0;0;0
16;299,3754;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
16;299,3754;R;0;1;0;1;0;0;0;0;0;0
17;318,4751;H;0;1,5;0;1;0;0;0;0;0;0
17;318,4751;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
17;318,4751;R;0;1;0;1;0;0;0;0;0;0
18;338,3759;H;0;1,5;0;1;0;0;0;0;0;0
18;338,3759;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
18;338,3759;R;0;1;0;1;0;0;0;0;0;0
19;359,2816;H;0;1,5;0;1;0;0;0;0;0;0
19;359,2816;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
19;359,2816;R;0;1;0;1;0;0;0;0;0;0
20;378,3239;H;0;1,5;0;1;0;0;0;0;0;0
20;378,3239;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
20;378,3239;R;0;1;0;1;0;0;0;0;0;0
21;399,4105;H;0;1,5;0;1;0;0;0;0;0;0
21;399,4105;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
21;399,4105;R;0;1;0;1;0;0;0;0;0;0
22;418,3059;H;0;1,5;0;1;0;0;0;0;0;0
22;418,3059;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
22;418,3059;R;0;1;0;1;0;0;0;0;0;0
23;439,1397;H;0;1,5;0;1;0;0;0;0;0;0
23;439,1397;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
23;439,1397;R;0;1;0;1;0;0;0;0;0;0
24;458,521;H;0;1,5;0;1;0;0;0;0;0;0
24;458,521;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
24;458,521;R;0;1;0;1;0;0;0;0;0;0
25;479,2802;H;0;1,5;0;1;0;0;0;0;0;0
25;479,2802;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
25;479,2802;R;0;1;0;1;0;0;0;0;0;0
26;499,3361;H;0;1,5;0;1;0;0;0;0;0;0
26;499,3361;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
26;499,3361;R;0;1;0;1;0;0;0;0;0;0
27;519,3673;H;0;1,5;0;1;0;0;0;0;0;0
27;519,3673;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
27;519,3673;R;0;1;0;1;0;0;0;0;0;0
28;539,2911;H;0;1,5;0;1;0;0;0;0;0;0
28;539,2911;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
28;539,2911;R;0;1;0;1;0;0;0;0;0;0
29;558,855;H;0;1,5;0;1;0;0;0;0;0;0
29;558,855;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
29;558,855;R;0;1;0;1;0;0;0;0;0;0
30;579,4042;H;0;1,5;0;1;0;0;0;0;0;0
30;579,4042;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
30;579,4042;R;35,523;1,304;25,138;0,9900688;-0,1180082;-0,07400514;0,01900132;346,6523;351,0706;3,24589
31;598,2525;H;35,426;1,787;24,903;0,04998168;-0,01399487;-0,005997802;0,998634;0,6062147;358,3638;174,2608
31;598,2525;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
31;598,2525;R;35,523;1,304;25,138;0,9900688;-0,1180082;-0,07400514;0,01900132;346,6523;351,0706;3,24589
32;619,524;H;35,426;1,787;24,903;0,04998168;-0,01399487;-0,005997802;0,998634;0,6062147;358,3638;174,2608
32;619,524;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
32;619,524;R;35,523;1,304;25,138;0,9900688;-0,1180082;-0,07400514;0,01900132;346,6523;351,0706;3,24589
33;638,7118;H;35,426;1,787;24,903;0,04998168;-0,01399487;-0,005997802;0,998634;0,6062147;358,3638;174,2608
33;638,7118;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
33;638,7118;R;35,523;1,304;25,138;0,9900688;-0,1180082;-0,07400514;0,01900132;346,6523;351,0706;3,24589
34;659,0547;H;35,426;1,787;24,903;0,04998168;-0,01399487;-0,005997802;0,998634;0,6062147;358,3638;174,2608
34;659,0547;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
34;659,0547;R;35,523;1,304;25,138;0,9900688;-0,1180082;-0,07400514;0,01900132;346,6523;351,0706;3,24589
35;678,5086;H;35,426;1,787;24,903;0,04998168;-0,01399487;-0,005997802;0,998634;0,6062147;358,3638;174,2608
35;678,5086;L;35,212;1,279;25,138;0,9963493;-0,02700947;-0,07702701;-0,02500877;356,6937;351,2343;357,3778
35;678,5086;R;35,523;1,304;25,138;0,9900688;-0,1180082;-0,07400514;0,01900132;346,6523;351,0706;3,24589
36;698,4815;H;35,426;1,787;24,903;0,04998168;-0,01399487;-0,005997802;0,998634;0,6062147;358,3638;174,2608
36;698,4815;L;35,209;1,279;25,137;0,9962202;-0,02600575;-0,07901748;-0,02500553;356,8032;351,0031;357,3759
36;698,4815;R;35,523;1,304;25,138;0,9900688;-0,1180082;-0,07400514;0,01900132;346,6523;351,0706;3,24589
37;718,8674;H;35,426;1,787;24,903;0,04998168;-0,01399487;-0,005997802;0,998634;0,6062147;358,3638;174,2608
37;718,8674;L;35,209;1,279;25,137;0,9962202;-0,02600575;-0,07901748;-0,02500553;356,8032;351,0031;357,3759
37;718,8674;R;35,534;1,292;25,141;0,9932513;-0,09702456;-0,05601418;0,03000759;349,0835;353,151;4,116148
