Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;12,6669; Device
1;23,3655; 20/04/2021 07:48:34 p, m,
2;24,4933;H;0;1,5;0;1;0;0;0;0;0;0
2;24,4933;L;0;1;0;1;0;0;0;0;0;0
2;24,4933;R;0;1;0;1;0;0;0;0;0;0
3;42,5559;H;0;1,5;0;1;0;0;0;0;0;0
3;42,5559;L;0;1;0;1;0;0;0;0;0;0
3;42,5559;R;0;1;0;1;0;0;0;0;0;0
4;62,9988;H;0;1,5;0;1;0;0;0;0;0;0
4;62,9988;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
4;62,9988;R;0;1;0;1;0;0;0;0;0;0
5;83,1639;H;0;1,5;0;1;0;0;0;0;0;0
5;83,1639;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
5;83,1639;R;0;1;0;1;0;0;0;0;0;0
6;101,4215;H;0;1,5;0;1;0;0;0;0;0;0
6;101,4215;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
6;101,4215;R;0;1;0;1;0;0;0;0;0;0
7;122,4432;H;0;1,5;0;1;0;0;0;0;0;0
7;122,4432;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
7;122,4432;R;0;1;0;1;0;0;0;0;0;0
8;141,7567;H;0;1,5;0;1;0;0;0;0;0;0
8;141,7567;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
8;141,7567;R;0;1;0;1;0;0;0;0;0;0
9;162,1735;H;0;1,5;0;1;0;0;0;0;0;0
9;162,1735;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
9;162,1735;R;0;1;0;1;0;0;0;0;0;0
10;183,7004;H;0;1,5;0;1;0;0;0;0;0;0
10;183,7004;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
10;183,7004;R;0;1;0;1;0;0;0;0;0;0
11;202,9066;H;0;1,5;0;1;0;0;0;0;0;0
11;202,9066;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
11;202,9066;R;0;1;0;1;0;0;0;0;0;0
12;221,5913;H;0;1,5;0;1;0;0;0;0;0;0
12;221,5913;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
12;221,5913;R;0;1;0;1;0;0;0;0;0;0
13;242,6846;H;0;1,5;0;1;0;0;0;0;0;0
13;242,6846;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
13;242,6846;R;0;1;0;1;0;0;0;0;0;0
14;262,777;H;0;1,5;0;1;0;0;0;0;0;0
14;262,777;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
14;262,777;R;0;1;0;1;0;0;0;0;0;0
15;282,1305;H;0;1,5;0;1;0;0;0;0;0;0
15;282,1305;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
15;282,1305;R;0;1;0;1;0;0;0;0;0;0
16;302,325;H;0;1,5;0;1;0;0;0;0;0;0
16;302,325;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
16;302,325;R;0;1;0;1;0;0;0;0;0;0
17;323,2175;H;0;1,5;0;1;0;0;0;0;0;0
17;323,2175;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
17;323,2175;R;0;1;0;1;0;0;0;0;0;0
18;342,1745;H;0;1,5;0;1;0;0;0;0;0;0
18;342,1745;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
18;342,1745;R;0;1;0;1;0;0;0;0;0;0
19;362,147;H;0;1,5;0;1;0;0;0;0;0;0
19;362,147;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
19;362,147;R;0;1;0;1;0;0;0;0;0;0
20;381,7373;H;0;1,5;0;1;0;0;0;0;0;0
20;381,7373;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
20;381,7373;R;0;1;0;1;0;0;0;0;0;0
21;401,3123;H;0;1,5;0;1;0;0;0;0;0;0
21;401,3123;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
21;401,3123;R;0;1;0;1;0;0;0;0;0;0
22;423,0435;H;0;1,5;0;1;0;0;0;0;0;0
22;423,0435;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
22;423,0435;R;0;1;0;1;0;0;0;0;0;0
23;442,1607;H;0;1,5;0;1;0;0;0;0;0;0
23;442,1607;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
23;442,1607;R;0;1;0;1;0;0;0;0;0;0
24;461,8281;H;0;1,5;0;1;0;0;0;0;0;0
24;461,8281;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
24;461,8281;R;0;1;0;1;0;0;0;0;0;0
25;483,2234;H;0;1,5;0;1;0;0;0;0;0;0
25;483,2234;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
25;483,2234;R;0;1;0;1;0;0;0;0;0;0
26;503,2124;H;0;1,5;0;1;0;0;0;0;0;0
26;503,2124;L;35,396;1,088;25,086;0,8123648;-0,1460656;0,1910858;0,5312386;333,8743;9,958841;64,04842
26;503,2124;R;0;1;0;1;0;0;0;0;0;0
27;522,2412;H;0;1,5;0;1;0;0;0;0;0;0
