Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;0; Device
1;12,4595; 28/04/2021 05:51:30 p, m,
2;12,4595;H;0;1,5;0;1;0;0;0;0;0;0
2;12,4595;L;0;1;0;1;0;0;0;0;0;0
2;12,4595;R;0;1;0;1;0;0;0;0;0;0
3;25,608;H;0;1,5;0;1;0;0;0;0;0;0
3;25,608;L;0;1;0;1;0;0;0;0;0;0
3;25,608;R;0;1;0;1;0;0;0;0;0;0
4;46,946;H;0;1,5;0;1;0;0;0;0;0;0
4;46,946;L;35,287;1,287;24,903;0,9627718;-0,2479412;0,02399431;0,1049751;331,1538;359,6171;12,54372
4;46,946;R;0;1;0;1;0;0;0;0;0;0
5;66,2904;H;0;1,5;0;1;0;0;0;0;0;0
5;66,2904;L;35,287;1,287;24,903;0,9627718;-0,2479412;0,02399431;0,1049751;331,1538;359,6171;12,54372
5;66,2904;R;0;1;0;1;0;0;0;0;0;0
6;87,4108;H;0;1,5;0;1;0;0;0;0;0;0
6;87,4108;L;35,287;1,287;24,903;0,9627718;-0,2479412;0,02399431;0,1049751;331,1538;359,6171;12,54372
6;87,4108;R;0;1;0;1;0;0;0;0;0;0
7;106,1562;H;0;1,5;0;1;0;0;0;0;0;0
7;106,1562;L;35,287;1,287;24,903;0,9627718;-0,2479412;0,02399431;0,1049751;331,1538;359,6171;12,54372
7;106,1562;R;0;1;0;1;0;0;0;0;0;0
8;127,4672;H;0;1,5;0;1;0;0;0;0;0;0
8;127,4672;L;35,287;1,287;24,903;0,9627718;-0,2479412;0,02399431;0,1049751;331,1538;359,6171;12,54372
8;127,4672;R;0;1;0;1;0;0;0;0;0;0
9;147,1131;H;0;1,5;0;1;0;0;0;0;0;0
9;147,1131;L;35,287;1,287;24,903;0,9627718;-0,2479412;0,02399431;0,1049751;331,1538;359,6171;12,54372
9;147,1131;R;0;1;0;1;0;0;0;0;0;0
10;167,4819;H;0;1,5;0;1;0;0;0;0;0;0
10;167,4819;L;35,287;1,287;24,903;0,9627718;-0,2479412;0,02399431;0,1049751;331,1538;359,6171;12,54372
10;167,4819;R;0;1;0;1;0;0;0;0;0;0
11;185,935;H;0;1,5;0;1;0;0;0;0;0;0
11;185,935;L;35,287;1,287;24,903;0,9627718;-0,2479412;0,02399431;0,1049751;331,1538;359,6171;12,54372
11;185,935;R;0;1;0;1;0;0;0;0;0;0
12;207,5173;H;0;1,5;0;1;0;0;0;0;0;0
12;207,5173;L;35,287;1,287;24,903;0,9627718;-0,2479412;0,02399431;0,1049751;331,1538;359,6171;12,54372
12;207,5173;R;0;1;0;1;0;0;0;0;0;0
13;227,2642;H;0;1,5;0;1;0;0;0;0;0;0
13;227,2642;L;35,287;1,287;24,903;0,9627718;-0,2479412;0,02399431;0,1049751;331,1538;359,6171;12,54372
13;227,2642;R;0;1;0;1;0;0;0;0;0;0
14;247,8014;H;0;1,5;0;1;0;0;0;0;0;0
