Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;0; Device
1;11,6754; 27/04/2021 12:38:49 p, m,
2;11,6754;H;0;1,5;0;1;0;0;0;0;0;0
2;11,6754;L;0;1;0;1;0;0;0;0;0;0
2;11,6754;R;0;1;0;1;0;0;0;0;0;0
3;30,5286;H;0;1,5;0;1;0;0;0;0;0;0
3;30,5286;L;0;1;0;1;0;0;0;0;0;0
3;30,5286;R;0;1;0;1;0;0;0;0;0;0
4;50,5781;H;0;1,5;0;1;0;0;0;0;0;0
4;50,5781;L;35,189;1,107;24,909;0,933859;-0,1559764;-0,08298746;0,310953;346,1306;344,9556;38,67333
4;50,5781;R;0;1;0;1;0;0;0;0;0;0
5;69,6561;H;0;1,5;0;1;0;0;0;0;0;0
5;69,6561;L;35,189;1,107;24,909;0,933859;-0,1559764;-0,08298746;0,310953;346,1306;344,9556;38,67333
5;69,6561;R;0;1;0;1;0;0;0;0;0;0
6;88,6581;H;0;1,5;0;1;0;0;0;0;0;0
6;89,6575;L;35,189;1,107;24,909;0,933859;-0,1559764;-0,08298746;0,310953;346,1306;344,9556;38,67333
6;89,6575;R;0;1;0;1;0;0;0;0;0;0
7;109,5549;H;0;1,5;0;1;0;0;0;0;0;0
7;109,5549;L;35,189;1,107;24,909;0,933859;-0,1559764;-0,08298746;0,310953;346,1306;344,9556;38,67333
7;109,5549;R;0;1;0;1;0;0;0;0;0;0
8;129,9464;H;0;1,5;0;1;0;0;0;0;0;0
8;129,9464;L;35,189;1,107;24,909;0,933859;-0,1559764;-0,08298746;0,310953;346,1306;344,9556;38,67333
8;129,9464;R;0;1;0;1;0;0;0;0;0;0
9;149,36;H;0;1,5;0;1;0;0;0;0;0;0
9;149,36;L;35,189;1,107;24,909;0,933859;-0,1559764;-0,08298746;0,310953;346,1306;344,9556;38,67333
9;149,36;R;0;1;0;1;0;0;0;0;0;0
10;168,3113;H;0;1,5;0;1;0;0;0;0;0;0
10;168,3113;L;35,189;1,107;24,909;0,933859;-0,1559764;-0,08298746;0,310953;346,1306;344,9556;38,67333
10;168,3113;R;0;1;0;1;0;0;0;0;0;0
11;189,6172;H;0;1,5;0;1;0;0;0;0;0;0
11;189,6172;L;35,189;1,107;24,909;0,933859;-0,1559764;-0,08298746;0,310953;346,1306;344,9556;38,67333
11;189,6172;R;0;1;0;1;0;0;0;0;0;0
12;209,2397;H;0;1,5;0;1;0;0;0;0;0;0
12;209,2397;L;35,189;1,107;24,909;0,933859;-0,1559764;-0,08298746;0,310953;346,1306;344,9556;38,67333
12;209,2397;R;0;1;0;1;0;0;0;0;0;0
13;229,555;H;0;1,5;0;1;0;0;0;0;0;0
13;229,555;L;35,189;1,107;24,909;0,933859;-0,1559764;-0,08298746;0,310953;346,1306;344,9556;38,67333
13;229,555;R;0;1;0;1;0;0;0;0;0;0
14;249,2492;H;0;1,5;0;1;0;0;0;0;0;0
14;249,2492;L;35,189;1,107;24,909;0,933859;-0,1559764;-0,08298746;0,310953;346,1306;344,9556;38,67333
14;249,2492;R;0;1;0;1;0;0;0;0;0;0
15;269,7511;H;0;1,5;0;1;0;0;0;0;0;0
15;269,7511;L;35,189;1,107;24,909;0,933859;-0,1559764;-0,08298746;0,310953;346,1306;344,9556;38,67333
15;269,7511;R;0;1;0;1;0;0;0;0;0;0
16;289,5668;H;0;1,5;0;1;0;0;0;0;0;0
16;289,5668;L;35,189;1,107;24,909;0,933859;-0,1559764;-0,08298746;0,310953;346,1306;344,9556;38,67333
16;289,5668;R;0;1;0;1;0;0;0;0;0;0
17;310,5044;H;0;1,5;0;1;0;0;0;0;0;0
17;310,5044;L;35,189;1,107;24,909;0,933859;-0,1559764;-0,08298746;0,310953;346,1306;344,9556;38,67333
17;310,5044;R;0;1;0;1;0;0;0;0;0;0
