Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;12,9501; Device
1;19,6282; 15/11/2021 19:08:22
2;20,6304;H;0;1,5;0;1;0;0;0;0;0;0
2;20,6304;L;0;1;0;1;0;0;0;0;0;0
2;20,6304;R;0;1;0;1;0;0;0;0;0;0
3;41,1979;H;0;1,5;0;1;0;0;0;0;0;0
3;41,1979;L;0;1;0;1;0;0;0;0;0;0
3;41,1979;R;0;1;0;1;0;0;0;0;0;0
4;59,2361;H;0;1,5;0;1;0;0;0;0;0;0
4;59,2361;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
4;59,2361;R;0;1;0;1;0;0;0;0;0;0
5;80,7812;H;0;1,5;0;1;0;0;0;0;0;0
5;80,7812;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
5;80,7812;R;0;1;0;1;0;0;0;0;0;0
6;101,3202;H;0;1,5;0;1;0;0;0;0;0;0
6;101,3202;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
6;101,3202;R;0;1;0;1;0;0;0;0;0;0
7;120,657;H;0;1,5;0;1;0;0;0;0;0;0
7;120,657;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
7;120,657;R;0;1;0;1;0;0;0;0;0;0
8;140,9478;H;0;1,5;0;1;0;0;0;0;0;0
8;140,9478;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
8;140,9478;R;0;1;0;1;0;0;0;0;0;0
9;160,144;H;0;1,5;0;1;0;0;0;0;0;0
9;160,144;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
9;160,144;R;0;1;0;1;0;0;0;0;0;0
10;180,0065;H;0;1,5;0;1;0;0;0;0;0;0
10;180,0065;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
10;180,0065;R;0;1;0;1;0;0;0;0;0;0
11;199,6434;H;0;1,5;0;1;0;0;0;0;0;0
11;199,6434;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
11;199,6434;R;0;1;0;1;0;0;0;0;0;0
12;219,5912;H;0;1,5;0;1;0;0;0;0;0;0
12;219,5912;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
12;219,5912;R;0;1;0;1;0;0;0;0;0;0
13;240,3214;H;0;1,5;0;1;0;0;0;0;0;0
13;240,3214;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
13;240,3214;R;0;1;0;1;0;0;0;0;0;0
14;259,7846;H;0;1,5;0;1;0;0;0;0;0;0
14;259,7846;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
14;259,7846;R;0;1;0;1;0;0;0;0;0;0
15;280,147;H;0;1,5;0;1;0;0;0;0;0;0
15;280,147;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
15;280,147;R;0;1;0;1;0;0;0;0;0;0
16;299,151;H;0;1,5;0;1;0;0;0;0;0;0
16;299,151;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
16;299,151;R;0;1;0;1;0;0;0;0;0;0
17;320,7231;H;0;1,5;0;1;0;0;0;0;0;0
17;320,7231;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
17;320,7231;R;0;1;0;1;0;0;0;0;0;0
18;339,6792;H;0;1,5;0;1;0;0;0;0;0;0
18;339,6792;L;35,054;1,743;25,274;0,8836339;-0,4588099;-0,08596438;-0,03598509;305,2117;348,0996;1,519255
18;339,6792;R;0;1;0;1;0;0;0;0;0;0
