Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;12,3885; Device
1;19,1807; 21/04/2021 11:32:24 a, m,
2;20,1703;H;0;1,5;0;1;0;0;0;0;0;0
2;20,1703;L;0;1;0;1;0;0;0;0;0;0
2;20,1703;R;0;1;0;1;0;0;0;0;0;0
3;33,3475;H;0;1,5;0;1;0;0;0;0;0;0
3;33,3475;L;0;1;0;1;0;0;0;0;0;0
3;33,3475;R;0;1;0;1;0;0;0;0;0;0
4;52,474;H;0;1,5;0;1;0;0;0;0;0;0
4;52,474;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
4;52,474;R;0;1;0;1;0;0;0;0;0;0
5;73,5275;H;0;1,5;0;1;0;0;0;0;0;0
5;73,5275;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
5;73,5275;R;0;1;0;1;0;0;0;0;0;0
6;93,9367;H;0;1,5;0;1;0;0;0;0;0;0
6;93,9367;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
6;93,9367;R;0;1;0;1;0;0;0;0;0;0
7;113,5684;H;0;1,5;0;1;0;0;0;0;0;0
7;113,5684;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
7;113,5684;R;0;1;0;1;0;0;0;0;0;0
8;133,6978;H;0;1,5;0;1;0;0;0;0;0;0
8;133,6978;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
8;133,6978;R;0;1;0;1;0;0;0;0;0;0
9;153,3212;H;0;1,5;0;1;0;0;0;0;0;0
9;153,3212;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
9;153,3212;R;0;1;0;1;0;0;0;0;0;0
10;173,6543;H;0;1,5;0;1;0;0;0;0;0;0
10;173,6543;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
10;173,6543;R;0;1;0;1;0;0;0;0;0;0
11;193,3148;H;0;1,5;0;1;0;0;0;0;0;0
11;193,3148;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
11;193,3148;R;0;1;0;1;0;0;0;0;0;0
12;213,895;H;0;1,5;0;1;0;0;0;0;0;0
12;213,895;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
12;213,895;R;0;1;0;1;0;0;0;0;0;0
13;233,1814;H;0;1,5;0;1;0;0;0;0;0;0
13;233,1814;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
13;233,1814;R;0;1;0;1;0;0;0;0;0;0
14;252,8631;H;0;1,5;0;1;0;0;0;0;0;0
14;253,863;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
14;253,863;R;0;1;0;1;0;0;0;0;0;0
15;273,2541;H;0;1,5;0;1;0;0;0;0;0;0
15;273,2541;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
15;273,2541;R;0;1;0;1;0;0;0;0;0;0
16;292,5255;H;0;1,5;0;1;0;0;0;0;0;0
16;292,5255;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
16;292,5255;R;0;1;0;1;0;0;0;0;0;0
17;313,3513;H;0;1,5;0;1;0;0;0;0;0;0
17;313,3513;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
17;313,3513;R;0;1;0;1;0;0;0;0;0;0
18;332,4954;H;0;1,5;0;1;0;0;0;0;0;0
18;332,4954;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
18;332,4954;R;0;1;0;1;0;0;0;0;0;0
19;353,3;H;0;1,5;0;1;0;0;0;0;0;0
19;353,3;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
19;353,3;R;0;1;0;1;0;0;0;0;0;0
20;372,2475;H;0;1,5;0;1;0;0;0;0;0;0
20;372,2475;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
20;372,2475;R;0;1;0;1;0;0;0;0;0;0
21;392,0275;H;0;1,5;0;1;0;0;0;0;0;0
21;392,0275;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
21;392,0275;R;0;1;0;1;0;0;0;0;0;0
22;412,4594;H;0;1,5;0;1;0;0;0;0;0;0
22;412,4594;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
22;412,4594;R;0;1;0;1;0;0;0;0;0;0
23;431,4256;H;0;1,5;0;1;0;0;0;0;0;0
23;431,4256;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
23;431,4256;R;0;1;0;1;0;0;0;0;0;0
24;452,4862;H;0;1,5;0;1;0;0;0;0;0;0
24;452,4862;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
24;452,4862;R;0;1;0;1;0;0;0;0;0;0
25;474,0533;H;0;1,5;0;1;0;0;0;0;0;0
25;474,0533;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
25;474,0533;R;0;1;0;1;0;0;0;0;0;0
26;493,3476;H;0;1,5;0;1;0;0;0;0;0;0
26;493,3476;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
26;493,3476;R;0;1;0;1;0;0;0;0;0;0
27;513,2937;H;0;1,5;0;1;0;0;0;0;0;0
27;513,2937;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
27;513,2937;R;0;1;0;1;0;0;0;0;0;0
28;533,1279;H;0;1,5;0;1;0;0;0;0;0;0
28;533,1279;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
28;533,1279;R;0;1;0;1;0;0;0;0;0;0
29;552,5111;H;0;1,5;0;1;0;0;0;0;0;0
29;552,5111;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
29;552,5111;R;0;1;0;1;0;0;0;0;0;0
30;572,9808;H;0;1,5;0;1;0;0;0;0;0;0
30;572,9808;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
30;572,9808;R;0;1;0;1;0;0;0;0;0;0
31;593,1081;H;0;1,5;0;1;0;0;0;0;0;0
31;593,1081;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
31;593,1081;R;0;1;0;1;0;0;0;0;0;0
32;613,6376;H;0;1,5;0;1;0;0;0;0;0;0
32;613,6376;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
32;613,6376;R;0;1;0;1;0;0;0;0;0;0
33;633,7465;H;0;1,5;0;1;0;0;0;0;0;0
33;633,7465;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
33;633,7465;R;0;1;0;1;0;0;0;0;0;0
34;652,569;H;0;1,5;0;1;0;0;0;0;0;0
34;652,569;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
34;652,569;R;0;1;0;1;0;0;0;0;0;0
35;672,5012;H;0;1,5;0;1;0;0;0;0;0;0
35;672,5012;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
35;672,5012;R;0;1;0;1;0;0;0;0;0;0
36;694,0191;H;0;1,5;0;1;0;0;0;0;0;0
36;694,0191;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
36;694,0191;R;0;1;0;1;0;0;0;0;0;0
37;712,4827;H;0;1,5;0;1;0;0;0;0;0;0
37;712,4827;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
37;712,4827;R;0;1;0;1;0;0;0;0;0;0
38;731,9601;H;0;1,5;0;1;0;0;0;0;0;0
38;731,9601;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
38;731,9601;R;0;1;0;1;0;0;0;0;0;0
39;754,3205;H;0;1,5;0;1;0;0;0;0;0;0
39;754,3205;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
39;754,3205;R;0;1;0;1;0;0;0;0;0;0
40;772,5616;H;0;1,5;0;1;0;0;0;0;0;0
40;772,5616;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
40;772,5616;R;0;1;0;1;0;0;0;0;0;0
41;794,4247;H;0;1,5;0;1;0;0;0;0;0;0
41;794,4247;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
41;794,4247;R;0;1;0;1;0;0;0;0;0;0
42;813,5605;H;0;1,5;0;1;0;0;0;0;0;0
42;813,5605;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
42;813,5605;R;0;1;0;1;0;0;0;0;0;0
43;833,6704;H;0;1,5;0;1;0;0;0;0;0;0
43;833,6704;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
43;833,6704;R;0;1;0;1;0;0;0;0;0;0
44;853,7072;H;0;1,5;0;1;0;0;0;0;0;0
44;853,7072;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
44;853,7072;R;0;1;0;1;0;0;0;0;0;0
45;871,8776;H;0;1,5;0;1;0;0;0;0;0;0
45;871,8776;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
45;871,8776;R;0;1;0;1;0;0;0;0;0;0
46;893,5729;H;0;1,5;0;1;0;0;0;0;0;0
46;893,5729;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
46;893,5729;R;0;1;0;1;0;0;0;0;0;0
47;911,666;H;0;1,5;0;1;0;0;0;0;0;0
47;911,666;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
47;911,666;R;0;1;0;1;0;0;0;0;0;0
48;932,3621;H;0;1,5;0;1;0;0;0;0;0;0
48;932,3621;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
48;932,3621;R;0;1;0;1;0;0;0;0;0;0
49;953,6274;H;0;1,5;0;1;0;0;0;0;0;0
49;953,6274;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
49;953,6274;R;0;1;0;1;0;0;0;0;0;0
50;973,832;H;0;1,5;0;1;0;0;0;0;0;0
50;973,832;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
50;973,832;R;0;1;0;1;0;0;0;0;0;0
51;992,2885;H;0;1,5;0;1;0;0;0;0;0;0
51;992,2885;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
51;992,2885;R;0;1;0;1;0;0;0;0;0;0
52;1012,4924;H;0;1,5;0;1;0;0;0;0;0;0
52;1012,4924;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
52;1012,4924;R;0;1;0;1;0;0;0;0;0;0
53;1032,5615;H;0;1,5;0;1;0;0;0;0;0;0
53;1032,5615;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
53;1032,5615;R;0;1;0;1;0;0;0;0;0;0
54;1053,1815;H;0;1,5;0;1;0;0;0;0;0;0
54;1053,1815;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
54;1053,1815;R;35,472;1,051;24,973;0,834143;-0,1450249;0,08001372;-0,5260903;350,9234;16,84034;294,1748
55;1072,3154;H;35,371;1,336;24,664;0,1270291;0,03600824;-0,006001374;0,991227;1,205915;4,006834;165,4365
55;1072,3154;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
55;1072,3154;R;35,472;1,051;24,973;0,834143;-0,1450249;0,08001372;-0,5260903;350,9234;16,84034;294,1748
56;1092,33;H;35,371;1,336;24,664;0,1270291;0,03600824;-0,006001374;0,991227;1,205915;4,006834;165,4365
56;1092,33;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
56;1092,33;R;35,472;1,051;24,973;0,834143;-0,1450249;0,08001372;-0,5260903;350,9234;16,84034;294,1748
57;1111,9505;H;35,371;1,336;24,664;0,1270291;0,03600824;-0,006001374;0,991227;1,205915;4,006834;165,4365
57;1111,9505;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
57;1111,9505;R;35,472;1,051;24,973;0,834143;-0,1450249;0,08001372;-0,5260903;350,9234;16,84034;294,1748
58;1132,0953;H;35,371;1,336;24,664;0,1270291;0,03600824;-0,006001374;0,991227;1,205915;4,006834;165,4365
58;1132,0953;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
58;1132,0953;R;35,472;1,051;24,973;0,834143;-0,1450249;0,08001372;-0,5260903;350,9234;16,84034;294,1748
59;1152,9091;H;35,371;1,336;24,664;0,1270291;0,03600824;-0,006001374;0,991227;1,205915;4,006834;165,4365
59;1152,9091;L;35,19;1,113;24,898;0,9181207;-0,3700487;-0,08701144;0,1120147;318,6997;341,1541;21,06989
59;1152,9091;R;35,472;1,051;24,973;0,834143;-0,1450249;0,08001372;-0,5260903;350,9234;16,84034;294,1748
60;1172,3142;H;35,371;1,336;24,664;0,1270291;0,03600824;-0,006001374;0,991227;1,205915;4,006834;165,4365
60;1172,3142;L;35,184;1,116;24,901;0,9181276;-0,3700515;-0,09301293;0,1070149;318,7305;340,5725;20,67299
60;1172,3142;R;35,472;1,051;24,973;0,834143;-0,1450249;0,08001372;-0,5260903;350,9234;16,84034;294,1748
61;1193,0848;H;35,371;1,336;24,664;0,1270291;0,03600824;-0,006001374;0,991227;1,205915;4,006834;165,4365
61;1193,0848;L;35,184;1,116;24,901;0,9181276;-0,3700515;-0,09301293;0,1070149;318,7305;340,5725;20,67299
61;1193,0848;R;35,473;1,051;24,974;0,8352577;-0,1430441;0,07802407;-0,525162;350,9668;16,50546;294,3685
62;1214,0263;H;35,371;1,336;24,664;0,1270291;0,03600824;-0,006001374;0,991227;1,205915;4,006834;165,4365
62;1214,0263;L;35,184;1,116;24,901;0,9181276;-0,3700515;-0,09301293;0,1070149;318,7305;340,5725;20,67299
62;1214,0263;R;35,473;1,051;24,974;0,8352577;-0,1430441;0,07802407;-0,525162;350,9668;16,50546;294,3685
63;1233,4163;H;35,371;1,336;24,664;0,1270291;0,03600824;-0,006001374;0,991227;1,205915;4,006834;165,4365
63;1233,4163;L;35,184;1,116;24,901;0,9181276;-0,3700515;-0,09301293;0,1070149;318,7305;340,5725;20,67299
63;1233,4163;R;35,473;1,051;24,974;0,8352577;-0,1430441;0,07802407;-0,525162;350,9668;16,50546;294,3685
64;1253,6215;H;35,371;1,336;24,664;0,1270291;0,03600824;-0,006001374;0,991227;1,205915;4,006834;165,4365
64;1253,6215;L;35,184;1,116;24,901;0,9181276;-0,3700515;-0,09301293;0,1070149;318,7305;340,5725;20,67299
64;1253,6215;R;35,473;1,051;24,974;0,8352577;-0,1430441;0,07802407;-0,525162;350,9668;16,50546;294,3685
65;1272,4168;H;35,365;1,345;24,657;0,07896784;-0,02199104;-0,008996335;0,9965939;0,8284238;357,406;170,9202
65;1272,4168;L;35,184;1,116;24,901;0,9181276;-0,3700515;-0,09301293;0,1070149;318,7305;340,5725;20,67299
65;1272,4168;R;35,473;1,051;24,974;0,8352577;-0,1430441;0,07802407;-0,525162;350,9668;16,50546;294,3685
66;1293,0177;H;35,365;1,345;24,657;0,07896784;-0,02199104;-0,008996335;0,9965939;0,8284238;357,406;170,9202
66;1293,0177;L;35,177;1,122;24,905;0,9131443;-0,3790599;-0,1070169;0,1050166;317,9487;338,2581;21,56457
66;1293,0177;R;35,473;1,051;24,974;0,8352577;-0,1430441;0,07802407;-0,525162;350,9668;16,50546;294,3685
67;1313,1041;H;35,365;1,345;24,657;0,07896784;-0,02199104;-0,008996335;0,9965939;0,8284238;357,406;170,9202
67;1313,1041;L;35,177;1,122;24,905;0,9131443;-0,3790599;-0,1070169;0,1050166;317,9487;338,2581;21,56457
67;1313,1041;R;35,472;1,052;24,973;0,8303193;-0,1410542;0,065025;-0,5352058;350,5239;15,22153;293,1211
68;1333,7066;H;35,363;1,348;24,652;0,06400993;-0,03900605;-0,008001241;0,9971546;0,6281691;355,4793;172,6294
68;1333,7066;L;35,177;1,122;24,905;0,9131443;-0,3790599;-0,1070169;0,1050166;317,9487;338,2581;21,56457
68;1333,7066;R;35,472;1,052;24,973;0,8303193;-0,1410542;0,065025;-0,5352058;350,5239;15,22153;293,1211
69;1352,6899;H;35,363;1,348;24,652;0,06400993;-0,03900605;-0,008001241;0,9971546;0,6281691;355,4793;172,6294
69;1352,6899;L;35,177;1,122;24,905;0,9131443;-0,3790599;-0,1070169;0,1050166;317,9487;338,2581;21,56457
69;1352,6899;R;35,472;1,052;24,973;0,8303193;-0,1410542;0,065025;-0,5352058;350,5239;15,22153;293,1211
70;1372,0342;H;35,363;1,348;24,652;0,06400993;-0,03900605;-0,008001241;0,9971546;0,6281691;355,4793;172,6294
70;1372,0342;L;35,177;1,122;24,905;0,9131443;-0,3790599;-0,1070169;0,1050166;317,9487;338,2581;21,56457
70;1372,0342;R;35,472;1,052;24,973;0,8303193;-0,1410542;0,065025;-0,5352058;350,5239;15,22153;293,1211
71;1392,3406;H;35,363;1,348;24,652;0,06400993;-0,03900605;-0,008001241;0,9971546;0,6281691;355,4793;172,6294
71;1392,3406;L;35,17;1,131;24,903;0,9067349;-0,3918854;-0,1159661;0,1039696;316,6417;336,3393;22,60214
71;1392,3406;R;35,472;1,052;24,973;0,8303193;-0,1410542;0,065025;-0,5352058;350,5239;15,22153;293,1211
72;1412,3306;H;35,363;1,348;24,652;0,06400993;-0,03900605;-0,008001241;0,9971546;0,6281691;355,4793;172,6294
72;1412,3306;L;35,17;1,131;24,903;0,9067349;-0,3918854;-0,1159661;0,1039696;316,6417;336,3393;22,60214
72;1413,3298;R;35,473;1,056;24,974;0,8230087;-0,1390015;0,05500058;-0,5480057;350,2984;14,26476;291,4673
73;1432,413;H;35,367;1,346;24,649;0,07299424;-0,02599795;-0,01199905;0,9969213;1,153374;356,9276;171,5937
73;1432,413;L;35,17;1,131;24,903;0,9067349;-0,3918854;-0,1159661;0,1039696;316,6417;336,3393;22,60214
73;1432,413;R;35,473;1,056;24,974;0,8230087;-0,1390015;0,05500058;-0,5480057;350,2984;14,26476;291,4673
74;1453,0105;H;35,367;1,346;24,649;0,07299424;-0,02599795;-0,01199905;0,9969213;1,153374;356,9276;171,5937
74;1453,0105;L;35,17;1,131;24,903;0,9067349;-0,3918854;-0,1159661;0,1039696;316,6417;336,3393;22,60214
74;1453,0105;R;35,473;1,056;24,974;0,8230087;-0,1390015;0,05500058;-0,5480057;350,2984;14,26476;291,4673
75;1473,4969;H;35,367;1,346;24,649;0,07299424;-0,02599795;-0,01199905;0,9969213;1,153374;356,9276;171,5937
75;1473,4969;L;35,17;1,131;24,903;0,9067349;-0,3918854;-0,1159661;0,1039696;316,6417;336,3393;22,60214
75;1473,4969;R;35,473;1,056;24,974;0,8230087;-0,1390015;0,05500058;-0,5480057;350,2984;14,26476;291,4673
