Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;0,9999; Device
1;15,0588; 18/01/2022 17:40:23
2;15,0588;H;0;1,5;0;1;0;0;0;0;0;0
2;15,0588;L;0;1;0;1;0;0;0;0;0;0
2;15,0588;R;0;1;0;1;0;0;0;0;0;0
3;33,1767;H;0;1,5;0;1;0;0;0;0;0;0
3;33,1767;L;0;1;0;1;0;0;0;0;0;0
3;33,1767;R;0;1;0;1;0;0;0;0;0;0
4;52,3462;H;0;1,5;0;1;0;0;0;0;0;0
4;52,3462;L;35,406;0,656;25,047;0,8308645;0,361941;-0,2199641;0,3609412;49,48503;350,7664;42,6993
4;52,3462;R;0;1;0;1;0;0;0;0;0;0
5;72,0701;H;0;1,5;0;1;0;0;0;0;0;0
5;72,0701;L;35,406;0,656;25,047;0,8308645;0,361941;-0,2199641;0,3609412;49,48503;350,7664;42,6993
5;72,0701;R;0;1;0;1;0;0;0;0;0;0
6;92,0158;H;0;1,5;0;1;0;0;0;0;0;0
6;92,0158;L;35,406;0,656;25,047;0,8308645;0,361941;-0,2199641;0,3609412;49,48503;350,7664;42,6993
6;92,0158;R;0;1;0;1;0;0;0;0;0;0
7;112,5828;H;0;1,5;0;1;0;0;0;0;0;0
7;112,5828;L;35,406;0,656;25,047;0,8308645;0,361941;-0,2199641;0,3609412;49,48503;350,7664;42,6993
7;112,5828;R;0;1;0;1;0;0;0;0;0;0
8;131,82;H;0;1,5;0;1;0;0;0;0;0;0
8;131,82;L;35,406;0,656;25,047;0,8308645;0,361941;-0,2199641;0,3609412;49,48503;350,7664;42,6993
8;131,82;R;0;1;0;1;0;0;0;0;0;0
9;152,2663;H;0;1,5;0;1;0;0;0;0;0;0
9;152,2663;L;35,406;0,656;25,047;0,8308645;0,361941;-0,2199641;0,3609412;49,48503;350,7664;42,6993
9;152,2663;R;0;1;0;1;0;0;0;0;0;0
10;172,9219;H;0;1,5;0;1;0;0;0;0;0;0
10;172,9219;L;35,406;0,656;25,047;0,8308645;0,361941;-0,2199641;0,3609412;49,48503;350,7664;42,6993
10;172,9219;R;0;1;0;1;0;0;0;0;0;0
11;191,1096;H;0;1,5;0;1;0;0;0;0;0;0
11;191,1096;L;35,406;0,656;25,047;0,8308645;0,361941;-0,2199641;0,3609412;49,48503;350,7664;42,6993
11;191,1096;R;0;1;0;1;0;0;0;0;0;0
12;213,3499;H;0;1,5;0;1;0;0;0;0;0;0
