Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;11,3966; Device
1;15,0388; 27/10/2021 9:51:42
2;15,0388;H;0;1,5;0;1;0;0;0;0;0;0
2;15,0388;L;0;1;0;1;0;0;0;0;0;0
2;15,0388;R;0;1;0;1;0;0;0;0;0;0
3;33,3833;H;0;1,5;0;1;0;0;0;0;0;0
3;33,3833;L;0;1;0;1;0;0;0;0;0;0
3;33,3833;R;0;1;0;1;0;0;0;0;0;0
4;54,7298;H;0;1,5;0;1;0;0;0;0;0;0
4;54,7298;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
4;54,7298;R;0;1;0;1;0;0;0;0;0;0
5;73,8935;H;0;1,5;0;1;0;0;0;0;0;0
5;73,8935;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
5;73,8935;R;0;1;0;1;0;0;0;0;0;0
6;93,8298;H;0;1,5;0;1;0;0;0;0;0;0
6;93,8298;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
6;93,8298;R;0;1;0;1;0;0;0;0;0;0
7;112,8603;H;0;1,5;0;1;0;0;0;0;0;0
7;112,8603;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
7;112,8603;R;0;1;0;1;0;0;0;0;0;0
8;134,5314;H;0;1,5;0;1;0;0;0;0;0;0
8;134,5314;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
8;134,5314;R;0;1;0;1;0;0;0;0;0;0
9;154,1791;H;0;1,5;0;1;0;0;0;0;0;0
9;154,1791;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
9;154,1791;R;0;1;0;1;0;0;0;0;0;0
10;173,6652;H;0;1,5;0;1;0;0;0;0;0;0
10;173,6652;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
10;173,6652;R;0;1;0;1;0;0;0;0;0;0
11;193,1103;H;0;1,5;0;1;0;0;0;0;0;0
11;193,1103;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
11;193,1103;R;0;1;0;1;0;0;0;0;0;0
12;213,6743;H;0;1,5;0;1;0;0;0;0;0;0
12;213,6743;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
12;213,6743;R;0;1;0;1;0;0;0;0;0;0
13;234,6873;H;0;1,5;0;1;0;0;0;0;0;0
13;234,6873;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
13;234,6873;R;0;1;0;1;0;0;0;0;0;0
14;253,9847;H;0;1,5;0;1;0;0;0;0;0;0
14;253,9847;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
14;253,9847;R;0;1;0;1;0;0;0;0;0;0
15;273,7215;H;0;1,5;0;1;0;0;0;0;0;0
15;273,7215;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
15;273,7215;R;0;1;0;1;0;0;0;0;0;0
16;292,8848;H;0;1,5;0;1;0;0;0;0;0;0
16;292,8848;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
16;292,8848;R;0;1;0;1;0;0;0;0;0;0
17;315,0218;H;0;1,5;0;1;0;0;0;0;0;0
17;315,0218;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
17;315,0218;R;0;1;0;1;0;0;0;0;0;0
18;334,4021;H;0;1,5;0;1;0;0;0;0;0;0
18;334,4021;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
18;334,4021;R;0;1;0;1;0;0;0;0;0;0
19;353,7192;H;0;1,5;0;1;0;0;0;0;0;0
19;353,7192;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
19;353,7192;R;0;1;0;1;0;0;0;0;0;0
20;374,4718;H;0;1,5;0;1;0;0;0;0;0;0
20;374,4718;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
20;374,4718;R;0;1;0;1;0;0;0;0;0;0
21;395,12;H;0;1,5;0;1;0;0;0;0;0;0
21;395,12;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
21;395,12;R;0;1;0;1;0;0;0;0;0;0
22;414,733;H;0;1,5;0;1;0;0;0;0;0;0
22;414,733;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
22;414,733;R;0;1;0;1;0;0;0;0;0;0
23;434,208;H;0;1,5;0;1;0;0;0;0;0;0
23;434,208;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
23;434,208;R;0;1;0;1;0;0;0;0;0;0
24;454,9096;H;0;1,5;0;1;0;0;0;0;0;0
24;454,9096;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
24;454,9096;R;0;1;0;1;0;0;0;0;0;0
25;473,9089;H;0;1,5;0;1;0;0;0;0;0;0
25;473,9089;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
25;473,9089;R;0;1;0;1;0;0;0;0;0;0
26;494,9197;H;0;1,5;0;1;0;0;0;0;0;0
26;494,9197;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
26;494,9197;R;0;1;0;1;0;0;0;0;0;0
27;514,8828;H;0;1,5;0;1;0;0;0;0;0;0
27;514,8828;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
27;514,8828;R;0;1;0;1;0;0;0;0;0;0
28;533,2089;H;0;1,5;0;1;0;0;0;0;0;0
28;533,2089;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
28;533,2089;R;0;1;0;1;0;0;0;0;0;0
29;553,4202;H;0;1,5;0;1;0;0;0;0;0;0
29;553,4202;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
29;553,4202;R;0;1;0;1;0;0;0;0;0;0
30;573,8189;H;0;1,5;0;1;0;0;0;0;0;0
30;573,8189;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
30;573,8189;R;0;1;0;1;0;0;0;0;0;0
31;592,9012;H;0;1,5;0;1;0;0;0;0;0;0
31;592,9012;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
31;592,9012;R;0;1;0;1;0;0;0;0;0;0
32;614,0435;H;0;1,5;0;1;0;0;0;0;0;0
32;614,0435;L;35,438;0,755;24,994;0,8745192;0,3772239;-0,1620962;0,2581532;48,02789;352,374;29,49107
32;614,0435;R;35,078;0,675;25,036;0,7881821;0,3870894;0,3600832;-0,3150728;56,83501;36,27891;336,5269
33;633,2014;H;35,143;1,512;25,117;0,5328228;-0,04798405;0,04398537;0,8437195;352,7986;358,0305;115,5778
