Sample;Time;Device;X;Y;Z;qX;qY;qZ;qW;x;y;z
0;0,9998; Device
1;11,8095; 06/10/2021 05:22:29 p, m,
2;12,8013;H;0;1,5;0;1;0;0;0;0;0;0
2;12,8013;L;0;1;0;1;0;0;0;0;0;0
2;12,8013;R;0;1;0;1;0;0;0;0;0;0
3;25,9309;H;0;1,5;0;1;0;0;0;0;0;0
3;25,9309;L;0;1;0;1;0;0;0;0;0;0
3;25,9309;R;0;1;0;1;0;0;0;0;0;0
4;44,6361;H;0;1,5;0;1;0;0;0;0;0;0
4;44,6361;L;35,235;0,777;24,777;0,8524367;0,3767511;0,2398415;-0,2718204;50,59702;18,75398;333,554
4;44,6361;R;0;1;0;1;0;0;0;0;0;0
5;65,3028;H;0;1,5;0;1;0;0;0;0;0;0
5;65,3028;L;35,235;0,777;24,777;0,8524367;0,3767511;0,2398415;-0,2718204;50,59702;18,75398;333,554
5;65,3028;R;0;1;0;1;0;0;0;0;0;0
6;85,2404;H;0;1,5;0;1;0;0;0;0;0;0
6;85,2404;L;35,235;0,777;24,777;0,8524367;0,3767511;0,2398415;-0,2718204;50,59702;18,75398;333,554
6;85,2404;R;0;1;0;1;0;0;0;0;0;0
7;105,3311;H;0;1,5;0;1;0;0;0;0;0;0
7;105,3311;L;35,235;0,777;24,777;0,8524367;0,3767511;0,2398415;-0,2718204;50,59702;18,75398;333,554
7;105,3311;R;0;1;0;1;0;0;0;0;0;0
8;125,5298;H;0;1,5;0;1;0;0;0;0;0;0
8;125,5298;L;35,235;0,777;24,777;0,8524367;0,3767511;0,2398415;-0,2718204;50,59702;18,75398;333,554
8;125,5298;R;0;1;0;1;0;0;0;0;0;0
9;145,6606;H;0;1,5;0;1;0;0;0;0;0;0
9;145,6606;L;35,235;0,777;24,777;0,8524367;0,3767511;0,2398415;-0,2718204;50,59702;18,75398;333,554
9;145,6606;R;0;1;0;1;0;0;0;0;0;0
10;164,8424;H;0;1,5;0;1;0;0;0;0;0;0
10;164,8424;L;35,235;0,777;24,777;0,8524367;0,3767511;0,2398415;-0,2718204;50,59702;18,75398;333,554
10;164,8424;R;0;1;0;1;0;0;0;0;0;0
11;185,9033;H;0;1,5;0;1;0;0;0;0;0;0
11;185,9033;L;35,235;0,777;24,777;0,8524367;0,3767511;0,2398415;-0,2718204;50,59702;18,75398;333,554
11;185,9033;R;0;1;0;1;0;0;0;0;0;0
12;205,1947;H;0;1,5;0;1;0;0;0;0;0;0
12;205,1947;L;35,235;0,777;24,777;0,8524367;0,3767511;0,2398415;-0,2718204;50,59702;18,75398;333,554
12;205,1947;R;0;1;0;1;0;0;0;0;0;0
13;225,1529;H;0;1,5;0;1;0;0;0;0;0;0
13;225,1529;L;35,235;0,777;24,777;0,8524367;0,3767511;0,2398415;-0,2718204;50,59702;18,75398;333,554
13;225,1529;R;0;1;0;1;0;0;0;0;0;0
14;244,6387;H;0;1,5;0;1;0;0;0;0;0;0
14;244,6387;L;35,235;0,777;24,777;0,8524367;0,3767511;0,2398415;-0,2718204;50,59702;18,75398;333,554
14;244,6387;R;0;1;0;1;0;0;0;0;0;0
15;264,6869;H;0;1,5;0;1;0;0;0;0;0;0
